Beacon
Posx, Posy, RSSI
1,2,-100,-93,-83,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,-95,-94,-94,0,0,0,0,0,0,0,-95,-90,-88,-87,0,0,0,0,0,0
1,2,-99,-97,-95,-92,0,0,0,0,0,0,-98,-90,-89,0,0,0,0,0,0,0,-93,-92,-90,-90,0,0,0,0,0,0,-96,-86,-86,-83,0,0,0,0,0,0
1,2,-94,-92,0,0,0,0,0,0,0,0,-97,-91,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,-95,-85,0,0,0,0,0,0,0,0
1,3,-98,-93,-92,-92,-90,-88,0,0,0,0,-98,-97,-93,0,0,0,0,0,0,0,-94,-94,-93,-93,-90,-90,-89,0,0,0,-98,-96,-94,-93,-93,-92,0,0,0,0
1,3,-100,-95,-94,-94,-92,-90,0,0,0,0,-103,-94,-88,-87,-86,-83,0,0,0,0,-102,-95,-94,-93,-93,-92,-91,-91,-90,0,-97,-95,-94,-93,-92,-91,-90,-90,-90,-89
1,3,-90,-89,-88,-88,-87,-87,0,0,0,0,-98,-95,-92,0,0,0,0,0,0,0,-100,-98,-97,-96,-95,-92,0,0,0,0,-89,-88,-88,-87,-86,0,0,0,0,0
1,3,-93,-92,-92,-90,-90,0,0,0,0,0,-94,-94,-92,0,0,0,0,0,0,0,-99,-95,0,0,0,0,0,0,0,0,-87,-81,-80,-79,0,0,0,0,0,0
1,3,-101,-94,-87,-86,0,0,0,0,0,0,-94,-92,-91,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0
1,3,-101,-100,-94,-93,-93,-93,-93,-92,-92,-90,-95,-91,-90,-90,-88,-88,-87,-86,-85,-84,-93,-93,-93,-93,-92,-92,-92,-92,-90,-88,-91,-90,-88,-88,-87,-87,-86,-86,-86,-86
1,3,-103,-98,-96,-95,-95,-94,-93,-92,0,0,-99,-97,-96,-96,-95,-94,-93,-92,-92,0,-98,-97,-93,-92,-92,-90,-89,0,0,0,-99,-93,-92,-91,-89,-89,-87,-87,-86,-86
1,3,-98,-97,-97,-96,-95,0,0,0,0,0,-99,-99,-98,-97,-97,-97,-96,-96,0,0,-97,-97,-96,-95,0,0,0,0,0,0,-95,-83,-82,-82,-80,-79,0,0,0,0
1,3,-97,-97,-96,-92,-89,-88,-86,-86,0,0,-100,-97,-96,-95,-94,-93,-90,-87,-87,0,-98,-94,-92,-92,-91,-89,-87,-86,0,0,-94,-90,-89,-87,-87,-86,-86,-85,-84,0
1,3,-100,-97,-88,0,0,0,0,0,0,0,-98,-94,-92,0,0,0,0,0,0,0,-82,-81,-80,-80,-80,0,0,0,0,0
1,3,-100,-87,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,-99,-97,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0
1,3,-96,-96,-96,-94,-94,-94,-94,-92,-91,-91,-96,-94,-93,-90,-90,-90,-89,-88,-88,-87,-100,-99,-96,-96,-95,-92,-92,-92,0,0,-92,-92,-90,-90,-89,-87,-86,-86,-85,-85
2,3,-96,-92,-89,0,0,0,0,0,0,0,-96,-96,-95,0,0,0,0,0,0,0,-93,-90,-90,-90,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0
2,3,-89,-86,-80,-80,0,0,0,0,0,0,-98,-94,-94,-94,0,0,0,0,0,0,-99,-98,-97,-95,0,0,0,0,0,0,-87,-85,0,0,0,0,0,0,0,0
2,3,-95,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,-90,-89,-88,0,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0
2,3,-94,-93,-93,-88,0,0,0,0,0,0,-94,-93,-93,-93,-91,-91,-91,-91,-90,-90,-97,-94,-93,-93,0,0,0,0,0,0,-97,-96,-95,-95,-94,-94,-93,0,0,0
2,3,-96,-95,-92,-87,-87,-84,-82,-82,0,0,-101,-100,-95,-90,-88,-85,-82,0,0,0,-99,-99,-98,-98,-97,-97,-96,-96,-94,-92,-98,-96,-95,-94,-94,-93,-92,-91,-90,-90
2,3,-94,-94,-91,-91,-90,-90,-90,-89,0,0,-99,-98,-98,-97,-96,-93,0,0,0,0,-95,-94,-94,-93,-92,-90,-90,-88,0,0,-96,-94,-94,-93,-93,-93,-92,-92,-90,-90
2,3,-96,-95,-95,-94,-93,-93,-93,-93,-92,-92,-87,-87,-87,-87,-86,-86,-86,-84,-82,0,-95,-94,-93,-93,-92,-90,-90,-88,-88,-88,-99,-99,-98,-96,-96,-95,-93,-90,-89,-88
2,3,-99,-98,-95,-94,-91,0,0,0,0,0,-99,-96,-88,-83,0,0,0,0,0,0,-99,-95,-94,0,0,0,0,0,0,0,-90,-88,-87,0,0,0,0,0,0,0
2,3,-94,-91,0,0,0,0,0,0,0,0,-92,-90,-90,0,0,0,0,0,0,0,-97,-92,-90,-90,0,0,0,0,0,0,-100,-100,-93,-92,-85,0,0,0,0,0
2,3,-94,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,-96,-88,0,0,0,0,0,0,0,0
2,3,-96,-95,-94,-94,-91,0,0,0,0,0,-104,-101,-98,-98,-97,-93,0,0,0,0,-100,-100,-94,-94,-93,-93,0,0,0,0,-92,-90,-90,-85,-85,-84,-83,0,0,0
2,3,-100,-98,-94,-90,-88,0,0,0,0,0,-90,-88,-87,-87,-84,-83,-82,0,0,0,-93,-92,-92,-90,-90,-90,0,0,0,0,-99,-99,-97,-97,-95,0,0,0,0,0
2,2,-96,-94,-90,-86,0,0,0,0,0,0,-93,-92,-90,-89,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,-94,-92,-90,-90,0,0,0,0,0,0
2,2,-90,-88,-88,-87,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,-95,-95,0,0,0,0,0,0,0,0,-90,-88,-87,0,0,0,0,0,0,0
2,2,-99,-97,-96,-96,-96,-95,-94,-93,-92,-92,-94,-92,-90,-90,-89,-88,-88,-88,-85,-83,-96,-92,0,0,0,0,0,0,0,0,-92,-92,-91,-89,-88,-88,-88,-86,0,0
2,2,-95,-88,-87,-86,-86,-86,-86,-86,-86,-86,-98,-97,-94,-93,-92,-92,-91,-91,-88,-88,-93,-93,-92,-92,-92,-92,-92,-91,-90,-90,-98,-97,-94,-93,-92,-92,-92,-91,-91,-90
2,2,-101,-99,-94,-94,-93,-92,-92,-91,-91,-88,-99,-98,-98,-95,-95,-93,-90,-89,-88,0,-99,-98,-97,-97,-96,-95,-94,-94,-93,-91,-90,-90,-90,-89,-89,-89,-87,-87,-87,-87
2,2,-90,-90,-87,-86,-86,-84,0,0,0,0,-97,-93,-91,-90,-90,-90,0,0,0,0,-100,-95,-93,0,0,0,0,0,0,0,-98,-93,-89,-85,0,0,0,0,0,0
2,2,-86,-85,-85,-84,-84,0,0,0,0,0,-93,-89,-88,-86,-84,0,0,0,0,0,-92,-92,-90,-90,0,0,0,0,0,0,-100,-96,-94,0,0,0,0,0,0,0
2,2,-94,-93,-92,0,0,0,0,0,0,0,-87,-84,-83,0,0,0,0,0,0,0,-93,-91,-90,-90,-87,0,0,0,0,0,-97,-89,0,0,0,0,0,0,0,0
2,2,-101,-96,-94,-91,-88,-82,0,0,0,0,-102,-98,-96,-93,0,0,0,0,0,0,-100,-95,-92,-91,-91,-90,-90,-90,-90,-89,-92,-90,-86,-86,-84,-83,-83,0,0,0
2,2,-102,-101,-99,-97,-95,-89,0,0,0,0,-98,-96,-94,-93,-92,-92,-91,-91,-90,0,-98,-96,-94,-91,-90,-90,-90,-89,-88,-86,-99,-96,-92,-92,-92,-92,0,0,0,0
2,2,-97,-96,-92,-92,-91,-90,0,0,0,0,-90,-90,-88,-88,-85,0,0,0,0,0,-93,-92,0,0,0,0,0,0,0,0,-90,-85,-84,0,0,0,0,0,0,0
2,2,-88,-87,-87,-86,-84,0,0,0,0,0,-93,-90,-89,-89,-89,-88,0,0,0,0,-87,-86,-86,-86,-86,0,0,0,0,0,-94,-93,-92,0,0,0,0,0,0,0
2,1,-92,-88,-86,-86,-79,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-96,-94,-93,0,0,0,0,0,0,0,-91,-87,-86,-85,0,0,0,0,0,0
2,1,-85,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-94,-90,0,0,0,0,0,0,0,0
2,1,-88,-87,-86,-82,-78,-78,-78,-78,-78,-77,-96,-95,-93,0,0,0,0,0,0,0,-102,-98,-97,-96,-92,-92,-90,-90,0,0,-91,-90,-87,-87,-86,-84,-83,-83,-82,0
2,1,-92,-91,-90,-88,-88,-88,-88,-87,-87,0,-99,-94,-92,-91,-88,-88,-87,-87,-86,-84,-90,-89,-89,-87,-87,-85,0,0,0,0,-93,-93,-93,-92,-92,-90,-89,-88,0,0
2,1,-98,-97,-92,-88,-88,0,0,0,0,0,-88,-86,-85,-85,-85,0,0,0,0,0,-92,-92,-91,-90,-88,-88,0,0,0,0,-98,-93,-92,-90,-88,-87,0,0,0,0
2,1,-82,-80,0,0,0,0,0,0,0,0,-88,-87,-87,-86,0,0,0,0,0,0,-94,-92,0,0,0,0,0,0,0,0,-93,-92,-91,-88,0,0,0,0,0,0
2,1,-92,-79,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-87,-87,-87,0,0,0,0,0,0,0
2,1,-91,-90,-90,-90,-89,-88,-88,-86,0,0,-98,-96,-94,-93,-92,-91,0,0,0,0,-95,-93,-92,-92,-92,-92,-92,-92,-92,-91,-97,-97,-95,-94,-92,-90,-90,-90,-88,-88
2,1,-100,-99,-92,-92,-92,-92,-91,-90,-90,-90,-91,-90,-90,-89,-89,-88,-88,-88,-87,-87,-97,-97,-96,-96,-93,-92,-92,-91,-88,-88,-98,-96,-92,-90,0,0,0,0,0,0
2,1,-88,-88,-86,-84,-84,-82,-82,-82,-80,0,-97,-94,-92,0,0,0,0,0,0,0,-100,-100,-98,-92,-92,-90,-89,0,0,0,-95,-93,-92,-90,-87,-87,0,0,0,0
2,1,-94,-92,-90,-90,-86,0,0,0,0,0,-98,-98,-96,-94,-90,-88,-84,0,0,0,-101,-92,-88,-86,0,0,0,0,0,0,-95,-95,-94,-93,-92,-91,0,0,0,0
2,1,-94,-92,-87,-86,-82,0,0,0,0,0,-92,-92,-88,-88,-86,0,0,0,0,0,-95,-94,-94,-87,0,0,0,0,0,0,-95,-94,-93,-92,-92,-90,0,0,0,0
2,1,-91,0,0,0,0,0,0,0,0,0,-96,-93,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-95,-93,0,0,0,0,0,0,0,0
3,1,-99,-98,-94,-94,-92,-92,-88,-88,-88,-87,-92,-92,-90,-88,0,0,0,0,0,0,-86,-83,-83,-82,-82,-81,-80,-79,-79,0,-100,-99,-99,-98,-98,-97,-95,-93,-93,-93
3,1,-88,-88,-88,-87,-85,-84,-84,-84,0,0,-88,-87,-86,-86,-85,-85,-85,0,0,0,-95,-94,-92,0,0,0,0,0,0,0,-96,-94,-91,0,0,0,0,0,0,0
3,1,-94,-94,-92,-92,-92,-84,0,0,0,0,-87,-87,-87,-86,-86,-86,0,0,0,0,-95,-94,-94,0,0,0,0,0,0,0,-101,-101,-99,-98,-96,-95,-90,0,0,0
3,1,-98,-93,-92,-91,-88,0,0,0,0,0,-99,-96,-96,-93,-91,0,0,0,0,0,-85,-81,0,0,0,0,0,0,0,0,-96,-95,0,0,0,0,0,0,0,0
3,1,-93,0,0,0,0,0,0,0,0,0,-88,-83,0,0,0,0,0,0,0,0,-92,-91,-87,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0
3,1,-98,-95,-93,-92,-91,-88,-88,-88,-88,0,-96,-95,-92,-90,-90,-88,-88,-83,0,0,-97,-94,-94,-93,-92,-92,-90,-88,-86,0,-98,-98,-96,0,0,0,0,0,0,0
3,1,-93,-93,-92,-92,-91,-91,-89,-89,-89,-89,-99,-98,-97,-94,-94,-92,-91,-90,-90,-90,-99,-99,-97,-96,-94,-94,-93,-92,-91,-89,-97,-97,-95,-94,-94,-94,-94,-92,-92,-92
3,1,-99,-94,-94,-89,-88,-88,0,0,0,0,-102,-101,-95,-91,-90,0,0,0,0,0,-101,-98,-95,-94,-94,-92,0,0,0,0,-95,-92,-92,-92,-91,-89,-88,-86,-83,0
3,1,-98,-96,-93,-93,-90,-88,0,0,0,0,-96,-95,-93,-92,-92,0,0,0,0,0,-97,-95,-94,-92,-91,-90,0,0,0,0,-100,-98,-97,-94,-92,0,0,0,0,0
3,1,-90,-90,-82,0,0,0,0,0,0,0,-99,-99,-94,0,0,0,0,0,0,0,-94,-93,-93,0,0,0,0,0,0,0,-95,-92,-88,-87,0,0,0,0,0,0
3,1,-95,-90,-90,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0
3,1,-100,-98,-93,-92,-90,0,0,0,0,0,-86,-84,-84,-84,-83,-83,-82,-80,-80,-80,-96,-94,-94,-93,-92,-92,-92,0,0,0,-103,-101,-96,-92,-88,-88,-87,0,0,0
3,2,-102,-100,-99,-95,-93,-93,-92,-90,0,0,-92,-89,-89,-89,-88,-87,-82,0,0,0,-95,-92,-91,-90,0,0,0,0,0,0,-98,-97,-93,-91,-90,-90,0,0,0,0
3,2,-96,-93,-92,-92,-92,-89,-88,-87,-87,-87,-98,-91,-90,-88,-87,-87,-86,-86,-86,-85,-88,-86,-86,-86,-85,-84,-84,-84,0,0,-100,-99,-98,-97,-96,-95,-94,-93,-91,-90
3,2,-94,-92,-91,0,0,0,0,0,0,0,-98,-90,0,0,0,0,0,0,0,0,-90,-89,-89,-88,-88,-88,0,0,0,0,-101,-100,-94,-93,-90,0,0,0,0,0
3,2,-88,0,0,0,0,0,0,0,0,0,-96,-88,0,0,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0
3,2,-98,-96,0,0,0,0,0,0,0,0,-94,-87,-84,0,0,0,0,0,0,0,-97,-86,0,0,0,0,0,0,0,0,-94,-94,0,0,0,0,0,0,0,0
3,2,-95,-95,-95,-94,-94,-93,-93,-93,-92,-91,-85,-85,-83,-83,-83,-82,-82,-82,-82,-82,-101,-100,-99,-96,-94,-94,-93,-92,-92,-92,-98,-97,-96,-95,-95,-94,-94,-94,-94,-94
3,2,-99,-97,-95,-95,-94,-94,-94,-93,-88,0,-94,-92,-88,-85,-82,-82,-82,-82,-82,0,-100,-98,-98,-94,-94,-93,-92,0,0,0,-96,-96,-96,-96,-94,-94,-90,-88,-86,-86
3,2,-103,-91,-86,-86,-85,-83,-81,-81,-81,0,-100,-98,-94,-93,-92,-92,-89,0,0,0,-96,-91,-90,-90,-90,-89,-89,-89,-88,-87,-101,-95,-93,-92,-88,-88,-88,-87,-86,-86
3,2,-103,-98,-95,-95,-95,-94,-93,-93,0,0,-90,-90,-89,-88,-87,-87,-86,0,0,0,-99,-96,-96,-95,-94,-91,0,0,0,0,-98,-96,-96,-95,-94,-94,0,0,0,0
3,2,-94,0,0,0,0,0,0,0,0,0,-96,-93,-86,0,0,0,0,0,0,0,-96,-94,-94,-93,-92,0,0,0,0,0,-93,-90,-90,-88,0,0,0,0,0,0
3,2,-94,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0
3,2,-95,-93,-90,-90,-88,-88,0,0,0,0,-97,-93,-93,-88,-86,-86,-86,-84,-84,-84,-99,-96,-95,-94,-91,0,0,0,0,0,-97,-94,-93,-91,-91,-91,-90,-90,-90,0
3,2,-101,-94,-93,-92,-92,-92,-92,-92,-92,-89,-94,-93,-92,-91,-88,-86,-86,-84,0,0,-97,-92,-90,-89,-88,-87,-86,-86,-85,-85,-99,-98,-98,-97,-95,-95,-93,-93,-92,-91
3,3,-98,-95,-92,-90,-90,-88,0,0,0,0,-100,-99,-92,-92,-91,-87,-87,-87,-84,-84,-103,-101,-100,-96,-95,-94,-89,-86,-86,0,-96,-92,-92,-90,-90,-90,-89,0,0,0
3,3,-91,-86,0,0,0,0,0,0,0,0,-90,-89,0,0,0,0,0,0,0,0,-97,-92,-89,0,0,0,0,0,0,0,-100,-96,0,0,0,0,0,0,0,0
3,3,-98,0,0,0,0,0,0,0,0,0,-98,-91,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0
3,3,-101,-99,-98,-97,-92,-88,0,0,0,0,-88,-88,-88,-88,-87,-84,-81,-81,-81,-80,-95,-95,-94,-92,-92,-91,-90,0,0,0,-95,-95,-92,-90,-90,-90,-89,-87,-86,-85
3,3,-97,-97,-95,-95,-95,-94,0,0,0,0,-86,-86,-86,-86,-86,-84,-84,-83,-82,0,-97,-96,-95,-95,-93,-93,-92,-91,0,0
3,3,-99,-98,-95,-92,-90,-90,-90,0,0,0,-101,-100,-100,-96,-96,-93,-90,-88,-88,-87,-99,-96,-92,-92,-90,-89,-87,0,0,0,-98,-96,-94,-93,-92,-92,-91,0,0,0
3,3,-98,-95,-95,-94,0,0,0,0,0,0,-90,-85,-83,0,0,0,0,0,0,0,-95,-94,-93,-92,0,0,0,0,0,0
3,3,-96,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-99,-96,0,0,0,0,0,0,0,0
3,3,-102,-95,-95,-94,-93,0,0,0,0,0,-94,-94,-91,-91,-89,0,0,0,0,0,-95,-95,-92,-91,-89,0,0,0,0,0,-99,-98,-92,-87,-87,0,0,0,0,0
3,3,-99,-88,-87,-87,-85,-84,-84,-83,-82,0,-95,-94,-91,-91,-90,-90,-89,-89,-86,-85,-96,-93,-93,-93,-93,-92,-92,-90,-90,0,-100,-99,-98,-96,-95,-93,-88,-87,0,0
3,3,-100,-94,-93,-93,-91,-89,0,0,0,0,-91,-90,-88,-85,-83,-83,-79,0,0,0,-100,-100,-99,-96,0,0,0,0,0,0,-99,-96,-92,-92,-91,-91,0,0,0,0
3,3,-91,-91,-90,-88,0,0,0,0,0,0,-99,-95,-94,-92,-90,-90,0,0,0,0,-96,-94,-92,-92,-91,0,0,0,0,0,-94,-94,-92,-90,0,0,0,0,0,0
3,3,-92,-92,0,0,0,0,0,0,0,0,-94,-90,-90,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,-95,-93,-92,0,0,0,0,0,0,0
4,3,-100,-92,0,0,0,0,0,0,0,0,-98,-88,0,0,0,0,0,0,0,0,-87,0,0,0,0,0,0,0,0,0,-101,-99,0,0,0,0,0,0,0,0
4,3,-93,-93,-92,-90,-89,-89,-88,0,0,0,-102,-101,-101,-98,-98,-92,-91,-89,-89,-89,-97,-96,-93,-87,0,0,0,0,0,0,-97,-92,-92,-90,-90,0,0,0,0,0
4,3,-95,-92,-92,-90,-89,-88,-87,-87,-86,0,-90,-86,-85,-83,-82,-82,-82,-81,-81,-81,-94,-91,-90,-90,-89,0,0,0,0,0,-98,-96,-95,-91,-90,-90,-89,-88,-87,-85
4,3,-98,-96,-94,-94,-94,-93,-92,-92,0,0,-101,-99,-99,-94,-94,-93,-92,-92,0,0,-100,-100,-96,-94,-90,0,0,0,0,0,-95,-94,-94,-93,-91,-89,-87,-86,-86,0
4,3,-97,-94,0,0,0,0,0,0,0,0,-93,-88,-86,-86,-86,-86,0,0,0,0,-99,-97,-96,-93,-92,-92,0,0,0,0,-88,-87,-87,-87,-86,0,0,0,0,0
4,3,-102,-98,-97,0,0,0,0,0,0,0,-94,-88,-87,0,0,0,0,0,0,0,-96,-95,-90,0,0,0,0,0,0,0,-98,-97,-97,0,0,0,0,0,0,0
4,3,-95,-90,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-99,-95,-93,0,0,0,0,0,0,0
4,3,-97,-93,-90,-90,-88,-88,0,0,0,0,-96,-95,-94,-92,-91,-91,-90,-89,-89,-88,-95,-91,-90,-90,-88,-86,-86,-86,0,0,-101,-95,-95,-94,-94,-94,-92,0,0,0
4,3,-100,-98,-96,-96,-95,-95,-92,-91,-91,-90,-95,-94,-93,-92,-92,-91,0,0,0,0,-100,-99,-98,-96,-95,-95,-94,-92,-91,-90,-98,-97,-93,-92,-92,-92,-91,-91,-90,0
4,3
4,3,-98,-91,-90,-90,-90,0,0,0,0,0,-93,-92,-92,-92,-91,-90,-89,-89,-88,-87,-94,-94,-93,-93,-91,-90,0,0,0,0,-99,-95,-91,-90,-87,-87,-86,0,0,0
4,3,-104,-102,-99,-95,0,0,0,0,0,0,-92,-90,-86,-86,0,0,0,0,0,0,-94,-91,-88,-87,0,0,0,0,0,0,-99,-98,-97,-95,-95,0,0,0,0,0
4,2,-96,-95,-94,0,0,0,0,0,0,0,-95,-94,-92,-92,-92,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0
4,2,-99,-98,-96,-95,-94,-94,-92,-91,-89,-88,-89,-88,-87,-86,-86,-86,-86,-86,-86,-84,-95,-93,-93,-91,-91,-90,-90,-89,-88,-88,-99,-97,-97,-97,-96,-95,-95,-93,-90,-90
4,2,-99,-99,-93,-90,-90,-88,0,0,0,0,-92,-92,-89,-87,-87,-87,-85,-82,0,0,-98,-97,-97,-90,0,0,0,0,0,0,-100,-98,-96,-94,-94,-92,-91,-91,-88,-88
4,2,-94,-93,-90,-90,-88,-88,-87,-86,0,0,-96,-94,-93,-92,-91,-90,-86,-84,0,0,-103,-100,-84,0,0,0,0,0,0,0,-92,-90,-89,-89,-88,-84,0,0,0,0
4,2,-101,-99,-92,0,0,0,0,0,0,0,-95,-94,-93,-92,-82,0,0,0,0,0,-86,-86,-86,-86,-86,-82,0,0,0,0,-99,-97,-97,-92,0,0,0,0,0,0
4,2,-90,-90,-90,-90,0,0,0,0,0,0,-92,-92,-91,-91,0,0,0,0,0,0,-101,-93,0,0,0,0,0,0,0,0,-100,-95,-92,-88,0,0,0,0,0,0
4,2,-95,0,0,0,0,0,0,0,0,0,-95,-93,-92,-88,-82,0,0,0,0,0,-95,-94,-93,-93,-92,0,0,0,0,0,-90,-90,-90,0,0,0,0,0,0,0
4,2,-88,-88,0,0,0,0,0,0,0,0,-96,-93,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
4,2,-91,-91,-90,-90,-89,-89,-89,-86,-86,-85,-100,-93,-93,-93,-93,-92,-92,-90,-90,-90,-103,-100,-96,-95,-93,-93,-92,-87,-86,-85,-102,-95,-94,0,0,0,0,0,0,0
4,2,-98,-98,-97,-95,-93,-92,0,0,0,0,-86,-86,-84,-84,-84,-84,-83,-83,-83,-81,-102,-100,-95,-94,-94,0,0,0,0,0,-98,-98,-96,-96,-95,0,0,0,0,0
4,2,-92,-91,-87,-86,-86,0,0,0,0,0,-100,-99,-99,-96,-95,-92,-86,0,0,0,-94,-93,-93,-93,-91,-85,0,0,0,0,-100,-98,-96,-95,-92,-91,-90,0,0,0
