53.5	6	6	1	5	3
53.5	3	1	4	5	3
53.5	4	3	1	5	3
53.5	4	5	1	5	3
53.5	2	2	1	4	3
53.5	6	4	4	5	3
53.5	1	6	1	6	3
53.5	3	2	1	2	6
53.5	2	3	2	2	3
53.6	6	4	4	2	3
53.6	1	5	4	4	6
53.6	1	5	6	4	2
53.6	1	3	6	4	5
53.6	2	5	4	2	4
53.6	5	3	4	5	5
53.6	1	1	1	5	5
53.6	5	2	4	4	3
53.6	3	2	2	5	3
53.6	2	1	5	2	6
53.6	5	5	1	2	6
53.6	5	5	1	5	6
53.6	1	3	4	3	5
53.6	3	3	1	5	4
53.6	1	6	5	3	3
53.6	2	2	5	2	2
53.6	3	4	4	2	6
53.6	5	4	4	5	3
53.6	2	2	5	6	3
53.6	1	4	1	4	3
53.6	2	5	5	4	3
53.7	1	3	4	4	2
53.7	4	3	1	2	3
53.7	3	4	1	5	3
53.7	1	2	2	5	6
53.7	1	5	2	5	6
53.7	1	2	4	6	2
53.7	1	2	4	6	6
53.7	1	4	6	4	6
53.7	5	6	4	5	5
53.7	5	3	4	5	6
53.7	6	4	5	2	3
53.7	2	2	5	5	2
53.7	3	6	4	2	6
53.7	2	2	5	2	4
53.7	4	2	4	5	5
53.7	2	3	4	2	2
53.7	1	4	2	5	6
53.7	1	2	5	4	4
53.7	5	2	1	2	4
53.7	5	2	5	2	6
53.7	5	5	4	5	5
53.7	3	5	4	2	5
53.7	6	6	5	5	3
53.7	1	3	4	1	6
53.7	2	2	1	5	5
53.7	1	5	5	6	6
53.7	1	6	5	5	2
53.7	2	6	1	5	6
53.8	2	4	1	5	5
53.8	1	5	1	5	1
53.8	1	4	6	5	5
53.8	2	6	1	5	4
53.8	5	4	1	4	6
53.8	6	3	5	2	3
53.8	1	2	4	3	5
53.8	1	6	2	5	3
53.8	1	6	3	5	5
53.8	1	3	1	3	3
53.8	4	2	5	2	5
53.8	2	2	1	2	4
53.8	1	5	2	2	4
53.8	6	2	4	2	6
53.9	1	1	4	4	6
53.9	1	4	6	2	6
53.9	1	1	6	5	5
53.9	1	5	5	1	6
53.9	2	5	5	4	6
53.9	1	3	5	6	2
53.9	1	3	5	6	6
53.9	1	5	6	3	6
53.9	1	5	6	6	3
53.9	3	6	1	2	5
53.9	5	6	1	5	3
53.9	5	2	5	5	4
53.9	1	4	2	2	5
53.9	2	1	5	5	4
53.9	4	2	1	5	5
53.9	1	3	6	3	3
53.9	3	2	5	5	5
53.9	2	4	5	4	3
53.9	4	3	4	2	5
53.9	2	1	4	5	6
53.9	2	3	5	2	6
53.9	3	6	1	5	4
53.9	1	2	5	2	1
53.9	2	2	1	5	1
53.9	1	3	1	5	2
53.9	3	2	6	2	3
54	2	1	4	2	6
54	1	1	1	5	6
54	2	3	4	2	4
54	1	1	6	5	3
54	1	4	2	5	5
54	1	6	3	6	3
54	1	4	1	4	5
54	1	4	5	4	5
54	1	5	5	4	4
54	2	6	4	2	6
54	1	2	1	2	2
54	1	5	6	4	6
54	4	6	1	5	5
54	1	5	3	2	5
54	2	6	5	6	3
54	5	6	5	5	3
54	3	3	4	2	4
54	2	4	1	6	6
54	5	2	4	5	6
54	1	3	2	5	6
54	3	2	1	5	6
54	3	4	5	2	6
54	4	5	4	5	3
54	2	2	2	5	3
54.1	1	2	6	3	6
54.1	2	3	4	6	6
54.1	2	2	6	5	6
54.1	1	6	4	6	5
54.1	1	1	1	2	5
54.1	1	2	5	5	1
54.1	5	2	1	5	2
54.1	1	3	5	3	5
54.1	1	3	5	4	2
54.1	5	4	1	5	3
54.1	2	3	5	6	3
54.1	2	3	1	4	6
54.1	1	5	5	6	2
54.1	1	6	1	5	1
54.1	2	2	5	4	6
54.1	6	6	4	5	5
54.1	1	5	5	4	2
54.1	3	4	4	5	4
54.1	3	6	4	2	5
54.1	6	4	5	5	3
54.1	1	2	2	5	2
54.1	1	4	6	2	5
54.1	3	3	1	5	5
54.2	6	3	5	5	3
54.2	5	2	4	5	4
54.2	5	5	4	2	4
54.2	1	3	6	2	4
54.2	2	1	5	5	6
54.2	5	1	1	2	6
54.2	1	2	5	4	2
54.2	1	5	4	1	5
54.2	1	1	6	2	2
54.2	2	3	1	6	3
54.2	3	3	1	2	6
54.2	1	1	5	2	2
54.2	1	1	1	5	3
54.2	5	6	1	2	4
54.2	1	2	3	4	5
54.2	4	2	4	2	5
54.2	3	2	6	2	6
54.2	1	4	6	4	3
54.2	2	1	1	5	4
54.2	4	2	1	5	2
54.2	1	2	6	6	5
54.2	1	6	6	2	5
54.2	2	2	6	5	4
54.2	3	1	4	2	3
54.2	5	6	4	2	6
54.2	6	2	4	2	5
54.3	2	3	5	4	3
54.3	3	5	1	5	6
54.3	2	4	5	6	3
54.3	2	5	4	6	3
54.3	1	2	6	2	1
54.3	4	3	4	2	3
54.3	2	3	1	5	2
54.3	3	5	1	5	2
54.3	5	2	5	2	5
54.3	3	6	5	2	3
54.3	5	3	1	4	6
54.3	6	2	6	2	3
54.3	1	2	1	4	6
54.3	2	4	1	4	6
54.3	1	2	4	1	5
54.3	2	1	4	5	4
54.3	1	2	4	3	6
54.3	1	6	6	4	3
54.3	1	1	6	5	6
54.3	2	4	4	5	6
54.3	2	5	4	4	6
54.3	2	6	4	2	5
54.3	5	6	4	5	6
54.3	2	1	4	2	4
54.3	3	2	5	4	6
54.3	3	2	4	2	4
54.3	2	2	6	2	1
54.3	2	2	5	2	5
54.4	5	1	4	2	3
54.4	1	5	1	4	6
54.4	2	2	2	2	3
54.4	6	3	1	5	4
54.4	1	2	3	2	4
54.4	5	4	5	5	3
54.4	2	3	5	5	5
54.4	2	5	2	5	3
54.4	3	2	4	5	2
54.4	6	6	1	5	5
54.4	6	3	4	5	5
54.4	1	2	2	6	3
54.4	1	2	5	3	4
54.4	1	4	3	5	4
54.4	2	2	6	4	3
54.4	3	1	1	2	3
54.4	3	2	2	2	3
54.4	2	5	5	5	4
54.4	1	5	6	2	4
54.4	5	4	1	5	6
54.5	1	4	3	5	6
54.5	3	4	5	5	4
54.5	5	2	2	2	3
54.5	1	4	1	6	6
54.5	3	5	5	2	4
54.5	1	5	6	6	6
54.5	2	5	1	6	3
54.5	3	5	5	4	6
54.5	1	2	6	3	2
54.5	3	2	4	4	6
54.5	2	2	4	5	2
54.5	5	4	4	2	5
54.5	1	6	6	5	4
54.5	2	1	5	4	6
54.5	3	2	1	4	3
54.5	1	1	4	2	4
54.5	3	2	5	4	3
54.5	3	4	4	2	5
54.5	1	4	6	3	3
54.5	6	2	4	5	6
54.5	1	5	2	2	2
54.6	1	3	1	3	5
54.6	1	3	2	5	2
54.6	1	5	2	4	3
54.6	4	3	1	5	5
54.6	1	2	6	6	6
54.6	1	4	3	2	4
54.6	1	2	4	5	1
54.6	1	1	1	2	4
54.6	3	4	4	5	5
54.6	2	3	5	2	4
54.6	1	4	6	4	2
54.6	2	3	6	2	3
54.6	1	6	1	4	3
54.6	5	5	5	5	3
54.6	1	5	1	6	5
54.6	1	3	1	2	2
54.6	3	5	1	5	5
54.6	1	4	3	5	2
54.6	1	4	5	3	3
54.6	3	5	1	5	4
54.6	2	4	5	5	2
54.6	5	2	5	2	4
54.6	1	2	1	1	6
54.6	1	2	6	1	6
54.6	2	6	1	2	6
54.6	3	5	4	2	6
54.6	6	3	4	5	6
54.6	3	6	1	5	5
54.6	4	2	6	2	3
54.6	1	3	6	1	3
54.6	1	6	3	2	6
54.6	1	6	6	6	3
54.7	2	1	4	5	2
54.7	4	5	5	5	3
54.7	2	2	6	2	6
54.7	3	5	4	2	2
54.7	3	5	4	2	4
54.7	6	3	5	2	6
54.7	1	6	1	4	4
54.7	1	4	5	6	3
54.7	5	2	1	5	5
54.7	1	3	1	6	4
54.7	1	4	4	4	3
54.7	2	6	5	5	4
54.7	5	6	4	2	4
54.7	1	5	6	6	5
54.7	2	1	1	5	6
54.7	2	6	1	2	5
54.7	1	3	3	5	2
54.7	5	3	1	5	5
54.7	4	2	1	5	3
54.7	2	5	4	2	5
54.7	2	4	4	2	6
54.7	2	3	6	5	4
54.7	3	3	1	5	6
54.7	1	4	1	2	2
54.7	1	2	6	1	3
54.7	1	5	1	4	2
54.7	2	3	6	5	3
54.7	1	1	1	5	2
54.8	4	6	1	2	3
54.8	5	4	5	2	6
54.8	5	1	5	2	3
54.8	1	2	1	6	5
54.8	1	2	5	6	2
54.8	4	2	5	5	5
54.8	1	3	4	1	2
54.8	2	1	4	4	3
54.8	6	2	1	2	6
54.8	1	5	2	6	3
54.8	6	3	1	5	5
54.8	2	2	1	4	5
54.8	2	5	1	4	5
54.8	2	6	5	2	6
54.8	5	3	5	2	3
54.8	5	3	4	2	4
54.8	5	3	4	5	2
54.8	1	3	3	4	3
54.8	2	2	3	5	6
54.8	1	1	6	4	3
54.8	6	6	4	5	6
54.8	1	1	5	6	6
54.8	1	6	6	5	2
54.8	1	5	3	2	4
54.8	5	4	1	4	3
54.8	2	2	1	3	4
54.8	2	6	4	2	4
54.9	2	2	1	2	1
54.9	2	3	5	4	6
54.9	6	3	4	5	4
54.9	1	4	2	5	4
54.9	2	1	5	2	4
54.9	4	2	1	5	4
54.9	5	4	1	2	5
54.9	1	1	3	5	6
54.9	6	3	1	2	5
54.9	1	3	6	6	6
54.9	3	3	5	2	2
54.9	3	5	4	5	2
54.9	1	4	5	6	2
54.9	2	5	1	4	6
54.9	1	3	4	4	4
54.9	1	4	6	6	6
54.9	1	6	1	6	4
54.9	2	6	1	2	4
54.9	6	2	3	5	6
54.9	1	2	3	5	1
54.9	1	3	3	5	5
54.9	2	3	1	5	1
54.9	3	3	1	2	5
54.9	5	3	1	5	2
54.9	3	4	1	5	6
54.9	1	2	4	2	1
54.9	4	2	1	2	3
54.9	6	5	4	5	5
54.9	3	4	1	5	2
54.9	1	5	6	1	6
54.9	1	5	6	5	1
54.9	5	6	1	5	5
54.9	1	6	6	2	6
54.9	2	4	3	2	3
54.9	3	3	4	2	2
54.9	6	3	4	2	2
54.9	3	5	5	4	3
54.9	4	5	5	2	3
54.9	2	5	5	5	5
54.9	1	4	5	6	5
55	2	2	1	4	6
55	2	5	6	2	3
55	2	4	5	2	4
55	2	5	4	5	2
55	2	1	1	4	3
55	1	4	1	4	4
55	5	2	1	4	3
55	6	2	4	5	5
55	1	6	2	5	2
55	2	2	1	6	5
55	2	2	6	5	1
55	1	1	5	4	5
55	3	6	4	2	2
55	3	6	4	6	3
55	4	6	5	5	3
55	4	3	5	2	3
55	6	6	5	2	6
55	1	4	5	6	6
55	1	2	2	2	4
55	1	2	4	6	4
55	1	4	4	4	6
55	6	4	1	2	6
55	2	5	5	6	3
55	1	2	1	2	1
55	1	3	4	1	5
55	1	4	3	5	5
55	4	3	1	2	5
55	2	6	4	5	4
55.1	6	2	1	5	5
55.1	3	3	4	4	3
55.1	2	2	4	4	6
55.1	1	5	4	4	4
55.1	2	5	5	5	2
55.1	5	6	4	4	3
55.1	2	1	6	2	3
55.1	2	3	1	6	6
55.1	2	1	5	5	2
55.1	6	5	5	2	6
55.1	5	2	1	4	6
55.1	3	2	1	2	4
55.1	1	2	1	3	5
55.1	1	1	6	4	6
55.1	1	4	6	2	2
55.1	3	2	6	5	3
55.1	6	5	5	5	3
55.1	2	3	1	4	5
55.1	5	3	1	4	3
55.1	2	3	4	3	3
55.1	3	2	4	2	2
55.1	3	1	4	2	6
55.1	1	1	5	6	2
55.1	4	2	1	2	5
