1,10,34629
1,4,14932
2,10,17253
2,4,13386
3,10,19332
3,4,11329
4,10,19295
4,4,13259
5,10,19413
5,4,17364
6,10,17830
6,4,11119
7,10,17208
7,4,11141
8,10,19544
8,4,11218
9,10,29312
9,4,10841
10,10,17816
10,4,11818
11,10,17757
0,1,-61,-74,-58,-52,-58
0,1,-62,-50,-60,-57,-53
0,1,-52,-63,-50,-52,-59
0,1,-76,-56,-73,-53,-61
0,1,-58,-51,-52,-58,-62
0,1,-58,-54,-60,-60,-60
0,1,-54,-74,-68,-57,-57
0,1,-61,-50,-62,-71,-54
0,1,-55,-64,-53,-53,-61
0,1,-60,-51,-62,-69,-52
0,1,-60,-50,-68,-61,-58
0,1,-58,-64,-61,-60,-52
0,1,-62,-65,-71,-59,-56
0,1,-58,-58,-59,-57,-59
0,1,-66,-55,-65,-52,-58
0,1,-55,-52,-62,-58,-51
0,1,-58,-62,-64,-57,-61
0,1,-59,-58,-66,-62,-50
0,1,-60,-56,-74,-53,-51
0,1,-64,-59,-65,-59,-52
0,1,-56,-71,-62,-54,-68
0,1,-65,-58,-61,-54,-52
0,1,-51,-56,-59,-54,-52
0,1,-63,-54,-58,-58,-60
0,1,-59,-55,-64,-51,-57
0,1,-55,-52,-59,-52,-50
0,1,-53,-58,-66,-53,-53
0,1,-57,-54,-62,-59,-62
0,1,-67,-55,-63,-64,-61
0,1,-59,-49,-61,-51,-61
0,1,-52,-58,-68,-68,-65
0,1,-65,-51,-61,-50,-59
0,1,-58,-53,-61,-57,-58
0,1,-53,-48,-63,-50,-56
0,1,-49,-52,-58,-57,-56
0,1,-52,-54,-55,-54,-53
0,1,-52,-52,-56,-47,-54
0,1,-54,-61,-61,-61,-52
0,1,-53,-50,-54,-62,-56
0,1,-51,-52,-52,-59,-59
0,1,-51,-52,-63,-56,-58
0,1,-56,-53,-52,-60,-56
0,1,-53,-52,-51,-57,-59
0,1,-56,-51,-57,-60,-65
0,1,-54,-47,-63,-59,-54
0,1,-58,-53,-62,-56,-58
0,1,-54,-54,-65,-50,-59
0,1,-60,-48,-65,-65,-56
0,1,-56,-54,-52,-55,-54
0,1,-53,-49,-52,-58,-63
0,1,-54,-51,-70,-52,-56
0,1,-54,-48,-58,-61,-65
0,1,-54,-54,-62,-57,-56
0,1,-53,-46,-52,-54,-63
0,1,-51,-57,-59,-63,-59
0,1,-52,-52,-65,-57,-51
0,1,-60,-51,-54,-73,-59
0,1,-58,-51,-69,-62,-68
0,1,-64,-55,-68,-60,-59
0,1,-64,-58,-55,-50,-57
0,1,-50,-59,-57,-53,-60
0,1,-49,-57,-57,-52,-59
