1 2016-05-19 23:24:58.283527 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -60 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:24:58.389545 False C8:5B:EA:43:6F:75 -63 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:24:58.486561 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -60 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:24:58.688580 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -53 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:24:58.795590 False C8:5B:EA:43:6F:75 -61 FB:D3:B5:B9:89:F2 -48 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -62
1 2016-05-19 23:24:58.920607 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -66 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:24:59.136639 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -55 F7:24:98:9B:B6:EA -56 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:24:59.239656 False C8:5B:EA:43:6F:75 -48 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -63
1 2016-05-19 23:24:59.341664 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -70 F7:24:98:9B:B6:EA -61 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:24:59.462680 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -55 F7:24:98:9B:B6:EA -65 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:24:59.637696 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -55 F7:24:98:9B:B6:EA -71 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:24:59.740706 False C8:5B:EA:43:6F:75 -64 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -69
1 2016-05-19 23:24:59.866727 False C8:5B:EA:43:6F:75 -67 FB:D3:B5:B9:89:F2 -62 F7:24:98:9B:B6:EA -60 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:24:59.973739 False C8:5B:EA:43:6F:75 -67 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -46 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:25:00.083754 False C8:5B:EA:43:6F:75 -63 FB:D3:B5:B9:89:F2 -62 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -63
1 2016-05-19 23:25:00.185765 False C8:5B:EA:43:6F:75 -75 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:25:00.400792 False C8:5B:EA:43:6F:75 -61 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -67
1 2016-05-19 23:25:00.506810 False C8:5B:EA:43:6F:75 -65 FB:D3:B5:B9:89:F2 -47 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -64
1 2016-05-19 23:25:00.610820 False C8:5B:EA:43:6F:75 -63 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -64 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -67
1 2016-05-19 23:25:00.791847 False C8:5B:EA:43:6F:75 -65 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -63 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -63
1 2016-05-19 23:25:01.078884 False C8:5B:EA:43:6F:75 -61 FB:D3:B5:B9:89:F2 -45 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -66
1 2016-05-19 23:25:01.211902 False C8:5B:EA:43:6F:75 -63 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -45 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:25:01.415952 False C8:5B:EA:43:6F:75 -65 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -61 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -51
1 2016-05-19 23:25:01.519945 False C8:5B:EA:43:6F:75 -68 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -58 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:25:01.933996 False C8:5B:EA:43:6F:75 -68 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -62
1 2016-05-19 23:25:02.141020 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -56 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -61
1 2016-05-19 23:25:02.248037 False C8:5B:EA:43:6F:75 -55 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -61
1 2016-05-19 23:25:02.352051 False C8:5B:EA:43:6F:75 -69 FB:D3:B5:B9:89:F2 -55 F7:24:98:9B:B6:EA -53 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:25:02.466063 False C8:5B:EA:43:6F:75 -65 FB:D3:B5:B9:89:F2 -60 F7:24:98:9B:B6:EA -62 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -50
1 2016-05-19 23:25:02.573080 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -60 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -50
1 2016-05-19 23:25:02.778106 False C8:5B:EA:43:6F:75 -71 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:25:02.984133 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -48 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:25:03.089147 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -47 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -62 EA:EF:87:2F:4D:93 -51
1 2016-05-19 23:25:03.277174 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -47 F7:24:98:9B:B6:EA -65 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -50
1 2016-05-19 23:25:03.400199 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -60 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:25:03.515215 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -48 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -50
1 2016-05-19 23:25:03.704234 False C8:5B:EA:43:6F:75 -64 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:25:03.753241 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:25:03.861252 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -56 C9:EC:7A:17:D8:D5 -68 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:25:03.963269 False C8:5B:EA:43:6F:75 -55 FB:D3:B5:B9:89:F2 -45 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -53
1 2016-05-19 23:25:04.139291 False C8:5B:EA:43:6F:75 -72 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:25:04.249306 False C8:5B:EA:43:6F:75 -64 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -55 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -51
1 2016-05-19 23:25:04.361317 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -64 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -53
1 2016-05-19 23:25:04.568348 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -65 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:25:04.672361 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -68 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -50
1 2016-05-19 23:25:04.811377 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -72
1 2016-05-19 23:25:05.024406 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -63 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:25:05.415463 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -61 F7:24:98:9B:B6:EA -61 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -64
1 2016-05-19 23:25:05.615488 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -56 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:25:05.719497 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -62 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:25:05.829512 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -61 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:25:06.040545 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -68
1 2016-05-19 23:25:06.143553 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -62 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:25:06.251564 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -45 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:25:06.462595 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -53 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:25:06.577611 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -63 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:25:06.679623 False C8:5B:EA:43:6F:75 -55 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -50 C9:EC:7A:17:D8:D5 -47 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:25:06.784654 False C8:5B:EA:43:6F:75 -50 FB:D3:B5:B9:89:F2 -59 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -67
1 2016-05-19 23:25:06.892651 False C8:5B:EA:43:6F:75 -65 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -53 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:25:07.103679 False C8:5B:EA:43:6F:75 -68 FB:D3:B5:B9:89:F2 -60 F7:24:98:9B:B6:EA -47 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:25:07.312705 False C8:5B:EA:43:6F:75 -63 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:25:07.411716 False C8:5B:EA:43:6F:75 -47 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:25:07.601741 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -53
1 2016-05-19 23:25:07.805782 False C8:5B:EA:43:6F:75 -48 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -50 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -53
1 2016-05-19 23:25:07.961787 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -50 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -51
1 2016-05-19 23:25:08.276829 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:25:08.379846 False C8:5B:EA:43:6F:75 -67 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -55 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:25:08.564869 False C8:5B:EA:43:6F:75 -49 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -53
1 2016-05-19 23:25:08.668883 False C8:5B:EA:43:6F:75 -48 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -51
1 2016-05-19 23:25:08.857908 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -55 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -52
1 2016-05-19 23:25:09.088938 False C8:5B:EA:43:6F:75 -47 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:25:09.222955 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -50
1 2016-05-19 23:25:09.324968 False C8:5B:EA:43:6F:75 -46 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:25:09.512993 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -64 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -52
1 2016-05-19 23:25:09.618007 False C8:5B:EA:43:6F:75 -50 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -52
