1 	2016-05-19 23:29:11.652429 	2016-05-19 23:29:21.687058

1 	2016-05-19 23:29:21.688069 	2016-05-19 23:29:25.703001

2 	2016-05-19 23:29:25.911649 	2016-05-19 23:29:35.928902

2 	2016-05-19 23:29:35.929866 	2016-05-19 23:29:39.943252

3 	2016-05-19 23:29:39.944209 	2016-05-19 23:29:49.963541

3 	2016-05-19 23:29:49.964357 	2016-05-19 23:29:53.975686

4 	2016-05-19 23:29:53.976648 	2016-05-19 23:30:03.995943

4 	2016-05-19 23:30:03.996929 	2016-05-19 23:30:08.010188

5 	2016-05-19 23:30:08.011224 	2016-05-19 23:30:18.030637

5 	2016-05-19 23:30:18.032203 	2016-05-19 23:30:22.049567

6 	2016-05-19 23:30:28.023089 	2016-05-19 23:30:38.040919

6 	2016-05-19 23:30:38.041823 	2016-05-19 23:30:42.052942

7 	2016-05-19 23:30:42.053858 	2016-05-19 23:30:52.071066

7 	2016-05-19 23:30:52.072022 	2016-05-19 23:30:56.083163

8 	2016-05-19 23:30:56.552047 	2016-05-19 23:31:06.571591

8 	2016-05-19 23:31:06.572443 	2016-05-19 23:31:10.583661

9 	2016-05-19 23:31:13.255058 	2016-05-19 23:31:23.284370

9 	2016-05-19 23:31:23.285182 	2016-05-19 23:31:27.296023

10 	2016-05-19 23:31:27.298290 	2016-05-19 23:31:37.316106

10 	2016-05-19 23:31:38.553223 	2016-05-19 23:31:42.565041

11 	2016-05-19 23:31:42.566260 	2016-05-19 23:31:52.584017

1 2016-05-19 23:29:17.711789 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -62 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -62
1 2016-05-19 23:29:17.821804 False C8:5B:EA:43:6F:75 -67 FB:D3:B5:B9:89:F2 -55 F7:24:98:9B:B6:EA -63 C9:EC:7A:17:D8:D5 -64 EA:EF:87:2F:4D:93 -61
1 2016-05-19 23:29:17.927817 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -61 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -61
1 2016-05-19 23:29:18.036831 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -68 C9:EC:7A:17:D8:D5 -68 EA:EF:87:2F:4D:93 -65
1 2016-05-19 23:29:18.139974 False C8:5B:EA:43:6F:75 -65 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -61 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:18.446892 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -61 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:29:18.552906 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -48 F7:24:98:9B:B6:EA -63 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:18.863952 False C8:5B:EA:43:6F:75 -49 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:19.136982 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -55 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -53
1 2016-05-19 23:29:19.339014 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -56 C9:EC:7A:17:D8:D5 -47 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:19.446023 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -61 F7:24:98:9B:B6:EA -61 C9:EC:7A:17:D8:D5 -61 EA:EF:87:2F:4D:93 -52
1 2016-05-19 23:29:19.642049 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -62 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:19.796071 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:20.214128 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -63 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:29:20.340271 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -60 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:20.547167 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:20.759200 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -60 EA:EF:87:2F:4D:93 -65
1 2016-05-19 23:29:20.866209 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -47 F7:24:98:9B:B6:EA -63 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:21.028231 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -62 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:29:21.134248 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -65 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:21.238257 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -48 F7:24:98:9B:B6:EA -65 C9:EC:7A:17:D8:D5 -65 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:21.445282 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:21.549302 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -58 EA:EF:87:2F:4D:93 -63
1 2016-05-19 23:29:21.648311 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -70 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:21.749338 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -48 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -61 EA:EF:87:2F:4D:93 -65
1 2016-05-19 23:29:22.061364 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -62 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:22.163377 False C8:5B:EA:43:6F:75 -53 FB:D3:B5:B9:89:F2 -46 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -63
1 2016-05-19 23:29:22.421411 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -57 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -63 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:22.525422 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -65 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -51
1 2016-05-19 23:29:22.633439 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -73 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:22.799465 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -69 C9:EC:7A:17:D8:D5 -62 EA:EF:87:2F:4D:93 -68
1 2016-05-19 23:29:22.903474 False C8:5B:EA:43:6F:75 -64 FB:D3:B5:B9:89:F2 -55 F7:24:98:9B:B6:EA -68 C9:EC:7A:17:D8:D5 -60 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:23.019494 False C8:5B:EA:43:6F:75 -64 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -55 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:29:23.151507 False C8:5B:EA:43:6F:75 -50 FB:D3:B5:B9:89:F2 -59 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:29:23.256524 False C8:5B:EA:43:6F:75 -49 FB:D3:B5:B9:89:F2 -57 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:23.362534 False C8:5B:EA:43:6F:75 -61 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -65
1 2016-05-19 23:29:23.550556 False C8:5B:EA:43:6F:75 -55 FB:D3:B5:B9:89:F2 -59 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -59 EA:EF:87:2F:4D:93 -53
1 2016-05-19 23:29:23.861599 False C8:5B:EA:43:6F:75 -64 FB:D3:B5:B9:89:F2 -59 F7:24:98:9B:B6:EA -53 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -51
1 2016-05-19 23:29:23.968614 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -65 F7:24:98:9B:B6:EA -64 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:29:24.177640 False C8:5B:EA:43:6F:75 -50 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -53 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:29:24.391669 False C8:5B:EA:43:6F:75 -48 FB:D3:B5:B9:89:F2 -47 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -71 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:24.498683 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -60 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -66
1 2016-05-19 23:29:24.609701 False C8:5B:EA:43:6F:75 -61 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -59 C9:EC:7A:17:D8:D5 -58 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:29:24.716832 False C8:5B:EA:43:6F:75 -50 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -56 C9:EC:7A:17:D8:D5 -45 EA:EF:87:2F:4D:93 -63
1 2016-05-19 23:29:25.124763 False C8:5B:EA:43:6F:75 -61 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -56 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:25.263775 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:25.475801 False C8:5B:EA:43:6F:75 -55 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -62
1 2016-05-19 23:29:25.613821 False C8:5B:EA:43:6F:75 -67 FB:D3:B5:B9:89:F2 -60 F7:24:98:9B:B6:EA -47 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -68
1 2016-05-19 23:29:25.929884 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -47 C9:EC:7A:17:D8:D5 -64 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:29:26.052880 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -64 F7:24:98:9B:B6:EA -46 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:26.249907 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -62 F7:24:98:9B:B6:EA -47 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:29:26.382922 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -54 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -63
1 2016-05-19 23:29:26.576947 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -50 F7:24:98:9B:B6:EA -49 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:29:26.765969 False C8:5B:EA:43:6F:75 -59 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -55 EA:EF:87:2F:4D:93 -58
1 2016-05-19 23:29:26.902989 False C8:5B:EA:43:6F:75 -63 FB:D3:B5:B9:89:F2 -59 F7:24:98:9B:B6:EA -49 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -69
1 2016-05-19 23:29:27.011001 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -54 F7:24:98:9B:B6:EA -48 C9:EC:7A:17:D8:D5 -56 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:27.294040 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -48 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:27.395086 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -52 F7:24:98:9B:B6:EA -48 C9:EC:7A:17:D8:D5 -47 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:27.499068 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -48 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:27.679091 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -48 F7:24:98:9B:B6:EA -50 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:27.957256 False C8:5B:EA:43:6F:75 -63 FB:D3:B5:B9:89:F2 -58 F7:24:98:9B:B6:EA -49 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:29:28.063141 False C8:5B:EA:43:6F:75 -50 FB:D3:B5:B9:89:F2 -53 F7:24:98:9B:B6:EA -57 C9:EC:7A:17:D8:D5 -53 EA:EF:87:2F:4D:93 -52
1 2016-05-19 23:29:28.229164 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -50 C9:EC:7A:17:D8:D5 -52 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:29:28.336182 False C8:5B:EA:43:6F:75 -52 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -47 C9:EC:7A:17:D8:D5 -57 EA:EF:87:2F:4D:93 -57
1 2016-05-19 23:29:28.499205 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -52 C9:EC:7A:17:D8:D5 -62 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:29:28.711230 False C8:5B:EA:43:6F:75 -61 FB:D3:B5:B9:89:F2 -61 F7:24:98:9B:B6:EA -49 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:28.917390 False C8:5B:EA:43:6F:75 -64 FB:D3:B5:B9:89:F2 -62 F7:24:98:9B:B6:EA -50 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -55
1 2016-05-19 23:29:29.127287 False C8:5B:EA:43:6F:75 -57 FB:D3:B5:B9:89:F2 -56 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -54 EA:EF:87:2F:4D:93 -60
1 2016-05-19 23:29:29.287308 False C8:5B:EA:43:6F:75 -51 FB:D3:B5:B9:89:F2 -73 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -56
1 2016-05-19 23:29:29.394323 False C8:5B:EA:43:6F:75 -54 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -58 C9:EC:7A:17:D8:D5 -47 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:29.550347 False C8:5B:EA:43:6F:75 -56 FB:D3:B5:B9:89:F2 -66 F7:24:98:9B:B6:EA -48 C9:EC:7A:17:D8:D5 -51 EA:EF:87:2F:4D:93 -52
1 2016-05-19 23:29:29.962396 False C8:5B:EA:43:6F:75 -58 FB:D3:B5:B9:89:F2 -57 F7:24:98:9B:B6:EA -51 C9:EC:7A:17:D8:D5 -47 EA:EF:87:2F:4D:93 -54
1 2016-05-19 23:29:30.069412 False C8:5B:EA:43:6F:75 -60 FB:D3:B5:B9:89:F2 -51 F7:24:98:9B:B6:EA -53 C9:EC:7A:17:D8:D5 -49 EA:EF:87:2F:4D:93 -59
1 2016-05-19 23:29:30.175429 False C8:5B:EA:43:6F:75 -62 FB:D3:B5:B9:89:F2 -64 F7:24:98:9B:B6:EA -49 C9:EC:7A:17:D8:D5 -50 EA:EF:87:2F:4D:93 -52
1 2016-05-19 23:29:30.279438 False C8:5B:EA:43:6F:75 -68 FB:D3:B5:B9:89:F2 -49 F7:24:98:9B:B6:EA -55 C9:EC:7A:17:D8:D5 -48 EA:EF:87:2F:4D:93 -66
