Beacon
Posx, Posy, RSSI
1,2,-87,-87,-87,-87,-87,0,0,0,0,0,-95,-90,-90,-89,-88,-88,0,0,0,0,-92,-88,-88,-87,-87,-87,0,0,0,0
1,2,-94,-93,-92,0,0,0,0,0,0,0,-104,-95,-93,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0
1,2,-92,-91,-90,0,0,0,0,0,0,0,-98,-97,-96,0,0,0,0,0,0,0,-95,-93,0,0,0,0,0,0,0,0
1,2,-92,-91,-90,-90,-90,-89,-89,-88,-87,-87,-102,-98,-96,-96,-94,-93,-92,-91,-90,0,-95,-93,-92,-91,-90,-90,-90,-89,0,0
1,2,-99,-98,-97,-94,-94,-94,-93,-93,0,0,-101,-97,-95,-95,-94,-93,-93,-92,-86,-84,-101,-98,-96,-96,-95,-94,0,0,0,0
1,2,-97,-93,-92,-92,-92,-91,-91,-88,0,0,-94,-93,-92,-90,0,0,0,0,0,0,-98,-96,-93,-90,-89,-89,-88,-87,0,0
1,2,-100,-98,-92,-91,-90,-89,-88,-87,-87,-87,-100,-98,-98,-96,-95,-93,-92,0,0,0,-100,-95,-93,-93,-93,-92,-92,0,0,0
1,2,-96,-95,-88,-83,0,0,0,0,0,0,-91,-90,0,0,0,0,0,0,0,0,-96,-91,-88,0,0,0,0,0,0,0
1,2,-97,-96,-94,-93,-89,-89,-87,-86,0,0,-96,0,0,0,0,0,0,0,0,0,-100,-100,-99,-94,-94,-93,-92,0,0,0
1,2,-97,-94,-90,-89,-89,-88,-88,0,0,0,-95,-93,-92,-90,0,0,0,0,0,0,-96,-96,-96,-94,-94,-93,-91,0,0,0
1,2,-99,-94,-94,-93,-92,0,0,0,0,0,-100,-97,-94,-94,-90,-88,-88,-88,-87,0,-96,-90,-89,0,0,0,0,0,0,0
1,3,-96,-94,-93,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,-93,-92,-92,-90,-90,-87,0,0,0,0
1,3,-86,-86,0,0,0,0,0,0,0,0,-102,-92,-89,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0
1,3,-93,-93,-92,-92,-90,-89,0,0,0,0,-98,-98,-97,-96,-95,-94,-94,-93,-93,0,-100,-97,-95,-94,-93,-92,-92,-91,-90,0
1,3,-99,-95,-93,0,0,0,0,0,0,0,-101,-96,-94,-93,-93,-92,-92,-92,0,0,-95,-95,-93,-93,-93,-92,-92,-92,-92,-91
1,3,-92,-92,-88,0,0,0,0,0,0,0,-100,-93,-93,0,0,0,0,0,0,0,-89,-87,-87,-87,-86,-86,0,0,0,0
1,3,-99,-99,-98,-97,-97,-96,-95,0,0,0,-95,-92,-92,-91,-90,-89,-86,-82,0,0,-102,-96,-92,-87,-87,-87,-86,0,0,0
1,3,-98,-96,-92,-90,0,0,0,0,0,0,-95,-92,-90,0,0,0,0,0,0,0,-93,-92,-92,-90,0,0,0,0,0,0
1,3,-96,-94,0,0,0,0,0,0,0,0,-97,-93,0,0,0,0,0,0,0,0
1,3,-91,-88,-88,-87,-87,-86,-86,-85,-84,-84,-98,-97,-96,-95,-94,-94,-94,-94,-89,-88,-96,-92,-92,-91,-90,-90,-90,-90,-90,-89
1,3,-103,-98,-97,-96,-96,-94,-93,-93,-93,-90,-102,-100,-100,-99,-98,-97,-96,-94,-89,0,-98,-97,-97,-97,-96,-95,-95,-94,-94,-93
1,3,-100,-97,-91,-90,-90,0,0,0,0,0,-98,-92,-92,-90,-88,0,0,0,0,0,-98,-91,-87,-87,-87,-86,0,0,0,0
1,3,-94,-94,-92,-88,-88,0,0,0,0,0,-94,-92,-90,-90,0,0,0,0,0,0,-98,-95,-94,-94,-93,-93,0,0,0,0
2,3,-93,-92,0,0,0,0,0,0,0,0,-86,-85,0,0,0,0,0,0,0,0,-93,-93,-90,-88,0,0,0,0,0,0
2,3,-88,-87,-86,-85,-84,-83,-83,-83,-82,-82,-100,-92,-92,-89,-88,-88,-88,-88,-88,-87,-100,-97,-97,-95,-94,-94,-93,0,0,0
2,3,-97,-94,-93,-91,0,0,0,0,0,0,-97,-94,-93,-93,-87,0,0,0,0,0,-97,-96,-94,-94,0,0,0,0,0,0
2,3,-99,-96,-95,-94,-94,-91,0,0,0,0,-88,-87,-87,-86,-86,-86,-86,-86,-84,0,-99,-94,-92,-87,-87,-87,-86,0,0,0
2,3,-91,-90,-90,-90,-89,0,0,0,0,0,-97,-94,-92,-88,-88,-88,-86,0,0,0,-102,-97,-97,-95,-94,-93,-93,-91,0,0
2,3,-96,-85,-84,-81,0,0,0,0,0,0,-90,-86,0,0,0,0,0,0,0,0,-103,-99,-97,-95,0,0,0,0,0,0
2,3,-94,-94,0,0,0,0,0,0,0,0,-91,-90,-86,0,0,0,0,0,0,0
2,3,-99,-94,-93,-93,-89,-89,-89,0,0,0,-100,-97,-97,-94,-93,-92,-91,-91,-88,0,-100,-98,-97,-96,-95,-92,-92,-91,-91,-91
2,3,-93,-92,-92,-90,-88,-87,0,0,0,0,-89,-88,-86,-86,-86,-85,0,0,0,0,-102,-99,-97,0,0,0,0,0,0,0
2,3,-89,-89,-87,-85,0,0,0,0,0,0,-91,-88,-86,-86,-84,0,0,0,0,0,-98,-98,-95,-95,0,0,0,0,0,0
2,3,-88,0,0,0,0,0,0,0,0,0,-90,-89,-89,-88,0,0,0,0,0,0,-95,-95,-92,-90,-87,0,0,0,0,0
2,3,-90,-88,-86,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0
2,2,-90,-89,-89,-88,-88,-86,-86,-85,-84,-84,-100,-97,-97,-92,-92,-92,-92,-91,-90,-90,-94,-90,-90,-90,-90,-90,-89,-89,-88,-88
2,2,-90,-88,-87,-86,-82,-81,0,0,0,0,-99,-95,-94,-90,-88,-87,0,0,0,0,-93,-92,-92,-92,-92,-92,-90,0,0,0
2,2,-96,-94,-92,-91,-90,-90,0,0,0,0,-94,-94,-93,-93,-92,0,0,0,0,0,-94,-93,-93,-91,-90,0,0,0,0,0
2,2,-96,-95,-95,-95,-94,-93,-90,-89,-88,-88,-95,-92,-90,-88,-88,-88,-87,-87,0,0,-99,-98,-96,-94,-91,-91,-90,0,0,0
2,2,-96,-91,-88,-86,-86,0,0,0,0,0,-90,-88,-88,-88,0,0,0,0,0,0,-102,-99,-92,0,0,0,0,0,0,0
2,2,-92,-86,-83,-83,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-103,-92,0,0,0,0,0,0,0,0
2,2,-91,-88,-87,-87,-87,-87,-86,-86,-85,-84,-99,-99,-99,-96,-95,-94,-92,-89,0,0,-99,-98,-97,-97,-97,-96,-95,0,0,0
2,2,-102,-100,-99,-99,-99,-98,-98,-97,-97,-96,-100,-95,-93,-92,-92,-90,-90,-90,-86,-86,-97,-93,-92,-91,-91,-90,-90,-90,-88,-87
2,2,-92,-91,-90,-88,-86,-85,-84,0,0,0,-95,-92,-91,-90,-89,-88,-86,0,0,0,-93,-92,-91,0,0,0,0,0,0,0
2,2,-86,-85,-85,-85,-85,-85,-84,0,0,0,-89,-87,-86,-86,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0
2,2,-96,-89,-88,-80,0,0,0,0,0,0,-95,-95,-91,-90,-89,0,0,0,0,0
2,2,-92,0,0,0,0,0,0,0,0,0,-92,-90,0,0,0,0,0,0,0,0
2,1,-87,-86,-86,0,0,0,0,0,0,0,-102,-100,-97,-94,-93,0,0,0,0,0,-102,0,0,0,0,0,0,0,0,0
2,1,-90,-90,-88,-87,-83,0,0,0,0,0,-100,-97,-95,-93,-93,-89,0,0,0,0,-99,-97,-95,-94,0,0,0,0,0,0
2,1,-97,-97,-96,-94,-93,-93,0,0,0,0,-94,-91,-90,-90,-89,0,0,0,0,0,-87,-85,-84,-83,-83,0,0,0,0,0
2,1,-96,-89,-89,-87,0,0,0,0,0,0,-91,-91,-90,-90,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0
2,1,-91,-87,-87,0,0,0,0,0,0,0,-95,-85,-83,0,0,0,0,0,0,0
2,1,-94,-92,-90,-89,-87,-87,-82,-81,-81,-80,-98,-97,-95,-92,-91,-90,0,0,0,0,-93,-92,-91,-88,-88,-88,-88,-88,-85,-84
2,1,-93,-92,-91,-90,-89,-88,-86,-86,0,0,-99,-97,-97,-95,-92,-92,-91,-90,-90,0,-100,-98,-98,-92,-91,-90,-90,-90,-90,-90
2,1,-92,-89,-88,-88,-88,-88,0,0,0,0,-99,-98,-95,-93,-90,-89,-89,-88,-86,0,-92,-92,-91,-88,-87,-87,-86,0,0,0
2,1,-87,-84,0,0,0,0,0,0,0,0,-100,-97,-96,0,0,0,0,0,0,0
2,1,-92,-89,-88,-85,0,0,0,0,0,0,-91,-90,-85,0,0,0,0,0,0,0,-91,-88,-87,-87,0,0,0,0,0,0
2,1,-89,-88,-87,-87,-87,-86,-84,0,0,0,-97,-95,-93,-90,0,0,0,0,0,0,-97,-92,-92,-91,-91,-88,0,0,0,0
2,1,-102,-101,-97,-96,-95,-94,-93,-88,0,0,-100,-98,-94,-92,-91,-91,-88,-88,-86,0,-98,-95,-92,-92,-92,-91,-91,-90,-90,-87
3,1,-101,-99,-98,-97,-90,0,0,0,0,0,-89,-89,-88,-88,-88,-86,0,0,0,0,-88,-87,-87,-87,-87,-86,-86,-86,-86,0
3,1,-99,-96,-94,-92,0,0,0,0,0,0,-90,-87,-87,-84,-84,-84,0,0,0,0,-93,-93,-93,-93,0,0,0,0,0,0
3,1,-104,-92,-86,-85,-85,0,0,0,0,0,-95,-95,-94,-94,-90,0,0,0,0,0,-93,-93,-92,-90,-88,-86,-86,0,0,0
3,1,-87,-86,-83,-81,0,0,0,0,0,0,-91,-90,0,0,0,0,0,0,0,0
3,1,-101,-97,-97,-97,-97,-95,-95,-86,-84,0,-95,-93,-92,-92,-92,-91,-88,-88,-87,-86,-88,-87,-87,-87,-87,-86,-86,-86,-86,-86
3,1,-95,-94,-92,-91,-90,-90,-88,-87,-87,-82,-94,-93,-93,-93,-92,-92,-91,-91,-89,-88,-99,-98,-96,-96,-93,-91,0,0,0,0
3,1,-100,-100,-95,-93,-90,-90,-90,0,0,0,-103,-98,-97,-94,-89,-88,0,0,0,0,-90,-87,-86,-86,-82,-82,-81,-81,-80,-80
3,1,-98,-96,-95,-95,-93,-93,-92,0,0,0,-92,-92,-85,-84,-84,-84,-83,0,0,0,-100,-98,-98,-96,-96,-95,0,0,0,0
3,1,-93,-90,-89,-88,0,0,0,0,0,0,-90,-88,-88,-87,-83,0,0,0,0,0,-96,-93,-91,-91,0,0,0,0,0,0
3,1,-95,0,0,0,0,0,0,0,0,0,-88,-87,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0
3,1,-101,-100,-99,-96,-96,-96,-95,-92,0,0,-97,-93,-91,-90,-88,-88,-88,0,0,0,-102,-98,-98,-95,-94,-94,-93,-93,0,0
3,1,-104,-100,-97,-94,-94,-93,-92,0,0,0,-96,-87,-87,-86,-86,-86,-85,0,0,0,-96,-94,-93,-92,-92,-91,-91,-89,0,0
3,1,-90,-87,-87,-87,-86,-85,0,0,0,0,-100,-96,-94,-93,0,0,0,0,0,0,-90,-89,-88,-88,-87,0,0,0,0,0
3,2,-93,-92,-92,-90,0,0,0,0,0,0,-93,-88,-77,-76,0,0,0,0,0,0,-96,-96,-92,-92,-92,-90,0,0,0,0
3,2,-93,-91,-85,0,0,0,0,0,0,0,-87,0,0,0,0,0,0,0,0,0
3,2,-100,-99,-96,-94,-92,-92,-87,0,0,0,-92,-91,-91,-88,-86,-86,-85,-85,-84,-84,-99,-94,-93,-92,-92,-89,-89,-89,-87,-87
3,2,-97,-94,-92,-92,-90,-90,-89,-88,0,0,-95,-95,-94,-94,-91,-90,-90,-86,0,0,-95,-95,-94,-93,-90,0,0,0,0,0
3,2,-95,-94,-90,-88,-84,-83,-82,-82,0,0,-99,-92,-89,-89,-88,-87,-86,-85,-83,0,-94,-93,-92,-92,-92,-90,0,0,0,0
3,2,-100,-95,-95,-94,-91,0,0,0,0,0,-91,-91,-90,-90,-86,0,0,0,0,0,-96,-92,-91,0,0,0,0,0,0,0
3,2,-85,-84,0,0,0,0,0,0,0,0
3,2,-98,-97,-93,-92,-91,-91,-90,-90,-90,-90,-102,-97,-96,-95,-94,-94,-92,-88,0,0,-97,-96,-93,-93,-92,-90,-90,-90,-88,-87
3,2,-99,-98,-94,-92,-90,-90,-90,-88,-88,-88,-97,-94,-93,-92,-90,-90,-90,-90,-86,0,-96,-95,-92,-92,-91,-90,-90,-90,-90,-89
3,2,-99,-96,-94,-92,-91,-91,-90,-88,0,0,-100,-92,-88,-87,-86,0,0,0,0,0,-97,-96,-96,-96,-96,-94,-90,-89,-89,0
3,2,-100,0,0,0,0,0,0,0,0,0,-97,-94,-92,-92,-92,-86,-85,-85,0,0,-95,-95,-90,-89,0,0,0,0,0,0
3,2,-93,-91,-90,-87,-87,0,0,0,0,0,-95,-95,-92,-91,0,0,0,0,0,0,-98,-96,-95,-84,0,0,0,0,0,0
3,2,-96,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-92,-90,0,0,0,0,0,0,0,0
3,2,-102,-93,-92,-92,-92,-92,0,0,0,0,-102,-94,-90,-90,-90,-88,-88,-88,-88,-84,-98,-94,-93,-92,-91,-91,-89,-89,-88,0
3,2,-93,-92,-90,-89,-88,-88,-88,-87,-87,-84,-95,-94,-92,-92,-91,-91,-90,-90,-89,-89,-93,-90,-90,-89,-89,-88,-88,0,0,0
3,3,-99,-95,-89,0,0,0,0,0,0,0,-88,-88,-87,-86,-86,-84,0,0,0,0,-96,-95,-94,-93,-92,-90,0,0,0,0
3,3,-100,-92,0,0,0,0,0,0,0,0,-90,-89,-88,-87,-87,0,0,0,0,0,-100,-96,-94,-92,0,0,0,0,0,0
3,3,-90,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-98,-97,-97,-96,-87,0,0,0,0,0
3,3,-100,-97,-96,-95,-94,-93,-92,-91,-91,-91,-90,-90,-89,-89,-88,-88,-87,-86,-86,-86,-100,-99,-98,-98,-92,-92,-92,-92,-92,-91
3,3,-100,-99,-94,-94,-93,-93,-93,-92,0,0,-91,-90,-90,-90,-90,-88,-88,-87,-86,-86,-92,-90,-90,-88,-87,-86,-86,-85,-85,0
3,3,-97,-97,-96,-94,-93,-92,-92,-92,-91,-90,-98,-98,-88,-88,-88,-86,-84,0,0,0,-98,-96,-95,-94,-94,-93,-92,0,0,0
3,3,-97,-96,-94,-94,-87,-87,0,0,0,0,-97,-96,-94,-88,-88,0,0,0,0,0,-96,-93,-91,-90,-90,0,0,0,0,0
3,3,-96,-95,-95,-94,0,0,0,0,0,0,-91,-90,-90,-90,-90,-89,0,0,0,0,-100,-100,-96,0,0,0,0,0,0,0
3,3,-102,-95,0,0,0,0,0,0,0,0,-88,-88,-84,-82,-81,0,0,0,0,0,-93,-92,-91,0,0,0,0,0,0,0
3,3,-93,-91,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,-96,-93,0,0,0,0,0,0,0,0
3,3,-92,-92,-91,-91,-91,-90,-90,-90,-90,-89,-97,-96,-96,-95,-93,-93,-90,-90,-90,-88,-100,-98,-93,-92,-92,-92,-92,-91,-91,-91
3,3,-91,-90,-90,-90,-90,-89,-88,-88,0,0,-94,-93,-92,-90,-88,-86,-86,-85,-83,0,-98,-97,-97,-92,0,0,0,0,0,0
4,3,-92,-91,-90,-88,0,0,0,0,0,0,-88,-86,-86,-85,-85,0,0,0,0,0,-90,-89,-87,-86,-84,0,0,0,0,0
4,3,-95,-93,-93,-92,-90,-87,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-92,-91,0,0,0,0,0,0,0,0
4,3,-90,0,0,0,0,0,0,0,0,0,-84,-83,-83,-78,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0
4,3,-100,-99,-99,-98,-96,-96,0,0,0,0,-96,-94,-93,-92,-91,-90,-90,-90,-90,-87,-94,-94,-92,-92,-92,-91,-91,-90,-90,-90
4,3,-93,-92,-92,-92,-92,-91,-90,-88,-88,-88,-98,-98,-94,-91,-90,0,0,0,0,0,-96,-92,-91,-90,-88,-88,-88,-86,0,0
4,3,-101,-98,-97,-94,0,0,0,0,0,0,-95,-92,-91,-91,-90,0,0,0,0,0,-95,-94,-94,-91,-90,0,0,0,0,0
4,3,-95,-95,-94,-94,-93,0,0,0,0,0,-92,-87,-87,-87,-85,0,0,0,0,0,-98,-94,-93,-92,0,0,0,0,0,0
4,3,-99,-98,-95,0,0,0,0,0,0,0,-94,-87,-86,-82,0,0,0,0,0,0,-93,-92,-92,0,0,0,0,0,0,0
4,3,-97,-97,-92,-92,-91,-90,-90,0,0,0,-97,-95,-93,-89,-88,-86,-84,0,0,0,-94,-93,-91,-90,-90,-89,-89,-88,-87,0
4,3,-98,-97,-97,-96,-96,0,0,0,0,0,-90,-90,-89,-88,-88,-88,-86,-86,-86,-81,-99,-98,-97,-96,-95,-94,-93,-92,0,0
4,3,-97,-97,-94,-93,-92,-92,-91,-90,-90,-87,-92,-90,-85,-84,-84,-84,-84,-84,-84,-84,-101,-100,-98,-96,-95,-92,-92,-92,-92,-90
4,3,-97,-94,-93,-93,-92,0,0,0,0,0,-100,-95,0,0,0,0,0,0,0,0,-94,-94,-93,-92,-92,-92,0,0,0,0
4,2,-104,-92,-92,-91,-88,0,0,0,0,0,-97,-96,-95,-95,-93,-92,0,0,0,0,-101,-91,-90,-90,0,0,0,0,0,0
4,2,-96,-95,0,0,0,0,0,0,0,0,-92,-89,0,0,0,0,0,0,0,0,-92,-92,-89,0,0,0,0,0,0,0
4,2,-101,-98,-98,-96,-96,-95,-95,-95,-93,-92,-90,-90,-88,-88,-88,-87,-87,-87,-87,-86,-98,-97,-96,-96,-96,-92,0,0,0,0
4,2,-102,-98,-96,-95,-95,-95,-92,-90,-89,0,-82,-82,-82,-82,-82,-82,-81,-81,-81,-81,-99,-95,-95,-95,-93,-92,-92,-92,-90,-90
4,2,-98,-96,-94,-94,-94,-93,-88,0,0,0,-94,-94,-94,-94,-93,-93,0,0,0,0,-97,-94,-94,-94,-92,-91,-86,-85,0,0
4,2,-90,-89,-88,0,0,0,0,0,0,0,-98,-97,-95,-92,-91,0,0,0,0,0,-90,-86,-85,-85,-84,-84,-83,-83,0,0
4,2,-92,-92,-89,-89,0,0,0,0,0,0,-88,-86,-86,-84,-83,-83,-81,0,0,0,-94,-90,0,0,0,0,0,0,0,0
4,2,-98,-92,-89,0,0,0,0,0,0,0,-98,-94,-87,-84,-83,-83,-82,0,0,0,-100,-98,-93,-86,-86,-86,0,0,0,0
4,2,-92,-90,-86,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,-96,-85,0,0,0,0,0,0,0,0
4,2,-91,-90,-89,-89,-89,-89,-87,-87,0,0,-90,-90,-89,-88,-88,-88,-88,-87,-87,-86,-98,-98,-97,-95,-94,-93,-91,-90,0,0
4,2,-100,-98,0,0,0,0,0,0,0,0,-97,-93,-92,-90,-87,-86,-85,0,0,0,-102,-101,-100,-94,-94,-93,-90,0,0,0
4,2,-97,-94,-92,-88,0,0,0,0,0,0,-98,-97,-96,-93,-92,-90,-90,-87,0,0,-95,-94,-91,-91,-90,0,0,0,0,0
4,2,-94,-92,-88,-88,-85,0,0,0,0,0,-99,-97,-96,0,0,0,0,0,0,0,-91,-88,-88,0,0,0,0,0,0,0
4,2,-93,-92,0,0,0,0,0,0,0,0,-101,-100,-88,0,0,0,0,0,0,0,-92,-90,0,0,0,0,0,0,0,0
4,2,-98,-97,-97,-95,-92,-91,-90,-90,-90,-90,-98,-94,-93,-93,-91,-91,-90,0,0,0,-101,-101,-95,-92,-92,-90,-90,0,0,0
4,2,-96,-95,-92,-92,-90,-90,-88,-88,-87,-87,-97,-95,-92,-89,-89,-88,-88,0,0,0,-100,-95,-93,-91,-91,-91,-90,-87,-86,-86
4,2,-86,-86,-86,-85,-85,-84,-84,-83,0,0,-98,-97,-96,0,0,0,0,0,0,0,-99,-99,-98,-92,-90,-87,-85,-85,0,0
4,2,-98,-98,-95,-94,-93,-91,-91,-88,0,0,-98,-92,-92,-88,-88,-87,-86,-86,-84,-84,-102,-101,-95,-90,-90,-89,-88,-87,-86,0
4,2,-93,-92,-92,-92,-92,-86,0,0,0,0,-96,-94,-94,-93,-89,0,0,0,0,0,-101,-92,-88,0,0,0,0,0,0,0
4,2,-92,-88,-83,-81,0,0,0,0,0,0,-97,-92,-92,0,0,0,0,0,0,0,-102,-93,-91,-91,-89,-86,-84,-84,0,0
4,2,-89,-89,0,0,0,0,0,0,0,0,-85,-85,-84,0,0,0,0,0,0,0,-89,-89,0,0,0,0,0,0,0,0
4,2,-97,-92,-90,-90,-88,-88,-87,-87,-86,0,-97,-96,-91,-90,-90,-90,-90,-88,-88,-88,-97,-95,-95,-91,-91,-90,-89,0,0,0
4,2,-101,-98,-96,-95,-95,-94,-91,-88,-88,-88,-95,-95,-94,-94,-94,-92,-92,-91,-90,-90,-95,-94,-93,-92,-91,-90,-90,-89,-89,-88
4,2,-99,-97,-94,-94,-93,-93,-91,0,0,0,-88,-87,-86,-86,-86,-86,-85,-85,-84,-82,-98,-97,-95,-89,0,0,0,0,0,0
4,2,-103,-93,-92,0,0,0,0,0,0,0,-90,-90,-89,-89,-88,0,0,0,0,0,-87,-85,-85,-85,-84,0,0,0,0,0
4,2,-83,-81,0,0,0,0,0,0,0,0,-96,-92,-92,-91,0,0,0,0,0,0,-88,-88,-88,-86,0,0,0,0,0,0
