Beacon,Potencias
Be11,-88,-88,-88,-97,-97,-100,-90,-92,-100,-97,-97,-90,-90,-88,-95,-90,-86,-86,-93,-93,-94,-86,-86,-86,-86,-92,-87,-92,-86,-87,-90,-90,-92,-86,-86,-88,-92,-93,-84,-86,-85,-86,-86,-90,-88,-92,-92,-84,-84,-85,-87,-86,-88,-95,-91,-91,-87,-88,-96,-92,-92,-92,-87,-88,-88,-88,-97,-97,-98,-91,-90,-90,-98,-94,-97,-94,-90,-86,-84,-85,-97,-94,-93,-90,-84,-89,-92,-92,-94,-94,-90,-93,-90,-89,-88,-89,-87,-88,-88,-93,-93,-96,-92,-91,-97,-86,-95,-93,-86,-88,-87,-88,-86,-100,-93,-88,-96,-94,-90,-88,-88,-85,-88,-86,-87,-85,-86,-88,-87,-85,-96,-96,-96,-96,-96,-93,-93,-92,-91,-88,-91,-89,-92,-94,-96,-92,-93,-92,-90,-90,-90,-90,-90,-92,-88,-93,-95,-92,-90,-92,-92,-91,-89,-94,-95,-100,-95,-86,-87,-88,-87,-89,-100,-98,-90,-94,-100,-89,-98,-98,-101,-86,-86,-86,-88,-91,-91,-91,-91,-93,-90,-92,-89,-89,-88,-89,-90,-92,-93,-92,-92,-90,-92,-92,-91,-91,-92,-92,-91,-92,-94,-94,-98,-90,-95,-97,-95,-98,-98,-98,-92,-93,-92,-94,-91,-90,-90,-88,-99,-92,-94,-93,-91,-93,-92,-91,-93,-100,-94,-96,-89,-90,-93,-91,-87,-93,-93,-90,-101,-91,-97,-90,-90,-96,-92,-92,-90,-92,-86,-92,-94,-94,-89,-89,-92,-89,-90,-88,-89,-89,-88,-88,-88,-87,-96,-94,-90,-90,-89,-88,-90,-94,-90,-89,-90,-91,-94,-89,-90,-90,-92,-92,-90,-100,-99,-93,-92,-95
Medidas obtenidas:
Be11
	 Media: -91.21140939597315
	 Desv. Est.: 3.7746635446886736
