Beacon,Potencias
Be11,-72,-70,-69,-68,-79,-80,-75,-76,-70,-72,-72,-76,-76,-72,-71,-70,-70,-70,-70,-73,-75,-73,-73,-74,-74,-76,-76,-79,-73,-75,-75,-75,-74,-74,-74,-75,-75,-75,-77,-77,-77,-79,-79,-72,-71,-71,-71,-72,-80,-76,-73,-73,-71,-79,-84,-81,-76,-74,-69,-69,-76,-76,-71,-72,-73,-73,-69,-70,-69,-68,-69,-77,-80,-74,-79,-79,-75,-74,-69,-77,-73,-73,-73,-74,-68,-68,-68,-69,-70,-73,-74,-73,-72,-69,-68,-69,-74,-76,-75,-75,-74,-67,-67,-68,-81,-82,-81,-68,-81,-68,-78,-76,-76,-76,-78,-72,-81,-81,-73,-73,-68,-69,-70,-78,-77,-77,-76,-76,-72,-72,-69,-80,-80,-80,-70,-68,-69,-75,-70,-70,-70,-76,-76,-76,-76,-77,-78,-69,-78,-77,-76,-76,-75,-74,-70,-70,-67,-72,-72,-71,-70,-72,-72,-68,-69,-70,-70,-72,-72,-72,-72,-68,-68,-68,-68,-72,-71,-72,-68,-68,-74,-72,-71,-70,-71,-70,-67,-68,-72,-70,-69,-70,-70,-70,-68,-68,-68,-72,-70,-68,-68,-68,-72,-72,-73,-71,-73,-71,-70,-68,-68,-74,-71,-71,-75,-75,-70,-70,-68,-67,-76,-76,-76,-68,-68,-68,-71,-70,-71,-70,-70,-70,-68,-68,-68,-70,-70,-73,-71,-72,-71,-70,-69,-70,-76,-72,-73,-75,-77,-70,-70,-83,-70,-84,-78,-80,-78,-68,-68,-68,-70,-85,-72,-76,-75,-80,-81,-75,-86,-74,-72,-74,-75,-76,-76,-80,-78,-75,-75,-75,-75,-74,-77,-76,-76,-78,-82,-81,-76,-76,-75,-79,-82,-74,-75,-77,-75,-74,-79,-80,-78,-74,-74,-74,-74,-74,-76
Medidas obtenidas:
Be11
	 Media: -73.25081433224756
	 Desv. Est.: 4.006403084384443
