Beacon,Potencias
Be11,-78,-70,-67,-68,-65,-67,-67,-67,-67,-66,-67,-76,-73,-67,-66,-67,-74,-80,-72,-75,-64,-65,-65,-65,-72,-80,-75,-77,-67,-77,-76,-77,-77,-74,-76,-77,-85,-75,-66,-66,-66,-66,-70,-84,-83,-87,-92,-65,-66,-66,-72,-80,-73,-65,-66,-66,-66,-66,-67,-70,-69,-68,-69,-68,-70,-68,-69,-70,-70,-68,-68,-67,-68,-68,-69,-69,-69,-68,-77,-77,-80,-80,-68,-68,-70,-71,-71,-66,-66,-67,-71,-72,-72,-71,-71,-68,-68,-68,-69,-69,-68,-68,-70,-68,-68,-67,-67,-68,-67,-67,-67,-75,-72,-71,-70,-70,-69,-67,-66,-65,-69,-70,-65,-65,-65,-75,-74,-75,-65,-77,-77,-79,-70,-64,-64,-64,-83,-80,-64,-77,-67,-67,-65,-75,-74,-72,-66,-66,-66,-66,-74,-74,-66,-65,-66,-75,-74,-73,-68,-68,-73,-73,-73,-75,-71,-71,-70,-70,-70,-71,-65,-65,-74,-76,-77,-87,-70,-69,-65,-65,-79,-78,-78,-88,-69,-69,-71,-67,-68,-68,-84,-83,-83,-80,-72,-66,-66,-74,-72,-71,-65,-66,-65,-76,-76,-78,-72,-70,-70,-70,-70,-65,-65,-79,-64,-64,-65,-64,-77,-75,-67,-64,-65,-65,-65,-65,-66,-75,-72,-75,-75,-79,-83,-83,-67,-67,-66,-66,-66,-66,-79,-77,-72,-72,-66,-75,-77,-81,-66,-79,-76,-76,-73,-75,-75,-74,-75,-79,-66,-66,-66,-70,-70,-76,-76,-76,-74,-74,-65,-65,-71,-70,-70,-70,-68,-69,-70,-80,-68,-68,-79,-72,-74,-79,-77,-75,-76,-67,-77,-74,-74,-73,-73,-66,-66,-86,-68,-85,-68,-84,-68,-67,-66,-66,-66,-66,-66,-66,-75,-74,-73,-72,-77,-78,-80,-66,-66,-66,-66,-66,-67,-67,-67,-82,-83
Medidas obtenidas:
Be11
	 Media: -71.13230769230769
	 Desv. Est.: 5.551473714146575
