Beacon,Potencias
Be11,-92,-89,-82,-82,-82,-83,-89,-90,-87,-86,-78,-82,-82,-84,-84,-86,-86,-85,-88,-88,-90,-87,-87,-90,-83,-83,-80,-77,-76,-81,-80,-82,-82,-77,-77,-77,-80,-77,-75,-79,-77,-77,-86,-84,-85,-78,-80,-81,-83,-82,-79,-76,-78,-75,-76,-78,-79,-81,-86,-78,-78,-78,-78,-77,-78,-78,-77,-82,-90,-91,-76,-76,-76,-84,-84,-82,-76,-86,-76,-82,-82,-82,-86,-81,-81,-79,-79,-80,-80,-80,-91,-95,-95,-80,-79,-87,-96,-78,-80,-77,-76,-81,-82,-82,-81,-79,-78,-77,-80,-80,-80,-80,-93,-90,-76,-76,-78,-87,-88,-79,-82,-85,-81,-80,-79,-78,-78,-79,-82,-81,-79,-77,-77,-86,-86,-78,-81,-82,-82,-82,-81,-81,-78,-82,-81,-79,-80,-83,-84,-86,-90,-90,-86,-81,-101,-81,-80,-86,-85,-86,-85,-83,-82,-87,-90,-78,-78,-78,-78,-78,-77,-99,-86,-79,-78,-79,-90,-86,-97,-96,-93,-82,-84,-82,-83,-86,-92,-96,-84,-85,-85,-84,-82,-97,-89,-84,-83,-78,-86,-80,-86,-83,-80,-81,-78,-81,-82,-87,-78,-78,-80,-81,-82,-85,-81,-83,-99,-90,-81,-81,-88,-88,-90,-88,-77,-97,-95,-88,-78,-78,-82,-91,-90,-82,-83,-83,-86,-76,-83,-85,-78,-78,-77,-78,-80,-79,-84,-84,-86,-84,-83,-86,-82,-78,-81,-84,-80,-84,-84,-82,-84,-84,-85,-88,-84,-79,-81,-78,-88,-78,-86,-81,-81,-80,-80,-79,-82,-81,-81,-81,-78,-78,-79,-78,-81,-80,-80,-80,-79,-79,-80,-78,-80,-81,-81,-81,-80,-80,-79,-80,-82,-83,-82,-84
Medidas obtenidas:
Be11
	 Media: -82.48184818481849
	 Desv. Est.: 4.872428907672185
