Beacon,Potencias
Be11,-97,-97,-96,-96,-96,-91,-96,-97,-95,-96,-95,-94,-93,-91,-92,-91,-90,-92,-91,-96,-98,-96,-94,-91,-90,-93,-96,-97,-97,-97,-101,-96,-95,-94,-95,-95,-95,-91,-92,-92,-92,-91,-90,-95,-94,-96,-97,-92,-92,-92,-95,-92,-92,-92,-99,-96,-94,-98,-98,-93,-93,-92,-92,-92,-97,-97,-97,-96,-99,-96,-97,-96,-91,-91,-95,-95,-98,-96,-98,-97,-92,-91,-98,-95,-97,-96,-95,-95,-94,-96,-92,-93,-104,-99,-99,-94,-92,-96,-98,-95,-94,-99,-97,-97,-94,-94,-97,-96,-100,-100,-98,-94,-94,-95,-91,-92,-97,-98,-95,-96,-95,-104,-93,-92,-90,-97,-98,-96,-96,-92,-92,-97,-95,-92,-90,-90,-93,-92,-92,-95,-94,-93,-92,-92,-95,-95,-92,-92,-90,-95,-96,-93,-93,-92,-101,-104,-93,-95,-94,-94,-89,-91,-101,-92,-95,-95,-94,-95,-91,-90,-90,-99,-98,-93,-97,-96,-94,-94,-91,-91,-91,-92,-99,-100,-100,-100,-100,-94,-96,-95,-92,-95,-95,-91,-91,-92,-99,-95,-95,-91,-95,-92,-92,-92,-91,-93,-100,-98,-98,-96,-96,-95,-92,-92,-97,-92,-92,-93,-92,-92,-99,-100,-99,-96,-100,-95,-97,-92,-92,-103,-99,-94,-94,-101,-102,-100,-94,-93,-93,-99,-100,-98,-96,-94,-93,-92,-103,-98,-100,-101,-94,-94,-94,-93,-91,-96,-96,-92,-96,-94,-97,-92,-94,-94,-99,-100,-99,-98,-95,-93,-92,-94,-95,-95,-94,-95,-93,-95,-92,-95,-94,-93,-94,-93,-94,-94,-95,-96,-96,-95,-94,-95,-96,-96,-97,-96,-96,-96,-94,-94
Medidas obtenidas:
Be11
	 Media: -94.90666666666667
	 Desv. Est.: 2.9428143121522736
