Beacon,Potencias
Be11,-95,-95,-94,-92,-93,-92,-93,-98,-98,-96,-97,-98,-100,-101,-99,-103,-96,-96,-97,-97,-95,-97,-97,-94,-96,-97,-97,-97,-95,-99,-98,-101,-100,-96,-100,-102,-99,-101,-102,-100,-101,-94,-96,-96,-96,-98,-96,-100,-93,-94,-99,-96,-92,-92,-94,-96,-97,-99,-99,-100,-99,-97,-91,-92,-91,-95,-93,-93,-92,-93,-96,-96,-98,-99,-97,-100,-99,-98,-98,-95,-96,-96,-99,-98,-102,-97,-98,-98,-100,-100,-97,-97,-95,-95,-95,-94,-94,-94,-95,-96,-95,-94,-95,-96,-99,-93,-94,-93,-94,-94,-98,-101,-101,-99,-101,-102,-99,-97,-97,-99,-94,-95,-93,-94,-96,-98,-96,-98,-95,-93,-93,-93,-97,-97,-94,-99,-94,-94,-98,-98,-94,-95,-97,-99,-95,-101,-100,-100,-97,-97,-95,-93,-94,-94,-93,-92,-95,-97,-96,-94,-94,-95,-96,-98,-96,-95,-96,-94,-93,-94,-96,-96,-94,-94,-94,-93,-94,-96,-95,-94,-94,-93,-101,-92,-93,-94,-92,-92,-98,-101,-100,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-91,-93,-92,-93,-92,-94,-92,-92,-92,-92,-92,-92,-92,-92,-95,-96,-95,-95,-94,-98,-98,-96
Medidas obtenidas:
Be11
	 Media: -95.77678571428571
	 Desv. Est.: 2.8227449714075585
