Beacon,Potencias
Be11,-84,-84,-85,-86,-87,-87,-85,-85,-85,-84,-84,-84,-84,-85,-84,-85,-84,-90,-94,-90,-86,-86,-86,-86,-85,-87,-88,-90,-92,-90,-88,-88,-91,-95,-94,-93,-86,-90,-92,-88,-89,-100,-97,-90,-87,-86,-87,-86,-87,-85,-88,-88,-88,-86,-86,-88,-88,-85,-85,-85,-85,-85,-86,-90,-89,-85,-88,-87,-88,-86,-86,-86,-83,-83,-86,-88,-87,-87,-88,-89,-88,-88,-88,-86,-87,-87,-87,-86,-88,-90,-89,-88,-87,-92,-88,-91,-87,-88,-89,-87,-87,-86,-87,-87,-87,-87,-86,-85,-85,-86,-96,-83,-83,-85,-87,-87,-86,-85,-85,-98,-100,-87,-87,-86,-86,-92,-96,-86,-89,-88,-98,-86,-87,-88,-94,-87,-87,-87,-88,-88,-88,-87,-93,-91,-90,-91,-91,-90,-88,-90,-93,-92,-92,-92,-93,-94,-90,-88,-89,-88,-103,-95,-98,-94,-96,-98,-99,-92,-92,-86,-84,-86,-86,-92,-83,-95,-95,-99,-100,-86,-87,-91,-101,-94,-86,-86,-86,-85,-90,-88,-90,-95,-85,-87,-86,-90,-90,-94,-84,-85,-85,-90,-91,-92,-98,-99,-87,-97,-91,-87,-84,-86,-84,-84,-91,-88,-89,-84,-84,-84,-85,-88,-89,-88,-95,-84,-84,-85,-93,-88,-84,-84,-85,-87,-87,-88,-90,-87,-90,-90,-86,-84,-84,-83,-84,-82,-90,-89,-90,-86,-82,-84,-82,-90,-92,-98,-82,-82,-86,-100,-94,-92,-89,-90,-92,-88,-84,-85,-97,-93,-94,-95,-94,-90,-89,-86,-86
Medidas obtenidas:
Be11
	 Media: -88.53790613718411
	 Desv. Est.: 4.136639041102728
