Beacon,Potencias
Be11,-76,-76,-82,-83,-83,-84,-84,-80,-80,-82,-86,-89,-90,-93,-88,-83,-84,-76,-84,-76,-75,-75,-75,-75,-75,-75,-80,-79,-79,-78,-79,-80,-81,-83,-81,-79,-78,-77,-78,-77,-76,-75,-75,-75,-74,-74,-75,-75,-75,-78,-76,-79,-79,-82,-76,-76,-76,-79,-79,-79,-79,-79,-82,-80,-84,-84,-90,-90,-89,-82,-81,-81,-80,-82,-86,-83,-83,-78,-79,-85,-87,-86,-80,-81,-80,-80,-94
Medidas obtenidas:
Be11
	 Media: -80.41379310344827
	 Desv. Est.: 4.578899340015937
