Beacon,Potencias
Be11,-81,-80,-80,-83,-82,-79,-80,-80,-85,-82,-82,-84,-86,-81,-82,-85,-84,-91,-84,-83,-84,-86,-98,-87,-94,-81,-80,-86,-89,-86,-92,-83,-83,-82,-81,-78,-78,-87,-86,-81,-81,-79,-88,-90,-81,-81,-80,-84,-85,-81,-94,-94,-91,-90,-83,-80,-92,-92,-92,-82,-82,-91,-90,-86,-89,-92,-86,-97,-92,-92,-86,-86,-85,-87,-87,-88,-87,-97,-90,-87,-86,-86,-94,-95,-86,-84,-88,-90,-92,-90,-92,-101,-91,-88,-88,-97,-101,-96,-85,-87,-90,-87,-88,-91,-95,-93,-96,-93,-90,-91,-92,-85,-85,-84,-86,-86,-92,-94,-93,-93,-92,-93,-102,-99,-97,-86,-86,-89,-88,-87,-94,-95,-84,-86,-89,-94,-92,-85,-93,-93,-88,-90,-92,-92,-87,-90,-88,-87,-89,-101,-96,-91,-87,-86,-86,-86,-88,-98,-96,-90,-103,-91,-91,-89,-87,-88,-89,-90,-89,-88,-94,-95,-95,-87,-87,-91,-87,-88,-88,-92,-90,-91,-95,-87,-87,-88,-87,-90,-92,-92,-87,-87,-89,-92,-93,-87,-94,-87,-90,-90,-92,-92,-92,-94,-86,-86,-88,-90,-96,-90,-97,-93,-87,-86,-92,-93,-90,-86,-99,-92,-87,-88,-84,-84,-84,-84,-80,-79,-79,-80,-80,-80,-80,-81,-88,-81,-81,-81,-82,-82,-84,-85,-86,-85,-85,-86,-83,-82,-82,-81,-84,-85,-86,-85,-86,-86,-86,-82,-82,-86,-83,-84,-82,-83,-83,-84,-83,-83,-83,-82,-82,-83,-84,-85,-86,-85,-85,-82,-84,-83,-83,-82,-86,-86,-82,-83,-81,-81,-86,-86,-84,-84,-85
Medidas obtenidas:
Be11
	 Media: -87.44368600682594
	 Desv. Est.: 4.992570102646306
