Beacon,Potencias
Be11,-94,-92,-92,-91,-93,-93,-95,-96,-96,-97,-94,-91,-90,-88,-88,-88,-88,-88,-88,-86,-96,-96,-92,-95,-94,-90,-92,-91,-93,-95,-96,-94,-93,-92,-93,-91,-91,-94,-92,-94,-92,-93,-101,-100,-98,-92,-93,-97,-98,-97,-90,-89,-90,-88,-95,-95,-96,-103,-93,-91,-94,-93,-92,-91,-91,-94,-92,-92,-98,-100,-92,-92,-94,-93,-93,-89,-101,-102,-91,-92,-91,-90,-97,-90,-98,-98,-92,-92,-91,-95,-90,-90,-90,-88,-95,-94,-94,-92,-91,-91,-92,-91,-93,-88,-93,-95,-95,-93,-90,-89,-90,-89,-92,-93,-91,-92,-89,-89,-88,-89,-93,-90,-92,-93,-94,-97,-96,-97,-91,-96,-95,-94,-92,-90,-88,-90,-90,-92,-94,-92,-94,-91,-92,-92,-92,-94,-93,-92,-93,-93,-90,-92,-91,-92,-91,-92,-91,-92,-93,-93,-90,-89,-89,-94,-91,-90,-91,-92,-92,-92,-92,-95,-95,-93,-92,-90,-92,-92,-92,-92,-92,-91,-90,-90,-90,-91,-92,-92,-91,-91,-91,-92,-91,-91,-94,-94,-93,-91,-91,-92,-91,-92,-90,-92,-90,-92,-92,-92,-92,-92,-90,-90,-91,-92,-96,-92,-93,-93,-93,-92,-92,-91,-93,-90,-90,-92,-91,-94,-95,-97,-87,-93,-93,-100,-99,-90,-92,-94,-95,-98,-90,-91,-94,-93,-95,-94,-92,-93,-93,-94,-99,-91,-90,-92,-90,-96,-96,-90,-98,-100,-92,-92,-92,-92,-95,-96,-95,-93,-94,-93,-94,-98,-96,-97,-96,-95,-96,-93,-94,-93,-93,-97,-98,-97,-96,-97,-96,-98,-97
Medidas obtenidas:
Be11
	 Media: -92.79513888888889
	 Desv. Est.: 2.804248391258544
