Beacon,Potencias
Be11,-83,-83,-84,-83,-92,-92,-82,-86,-86,-84,-84,-90,-85,-82,-84,-84,-90,-90,-88,-92,-93,-87,-87,-86,-86,-81,-81,-81,-86,-85,-84,-86,-86,-98,-82,-86,-90,-92,-89,-94,-88,-86,-91,-90,-90,-90,-83,-82,-89,-92,-92,-87,-86,-82,-83,-85,-92,-92,-91,-86,-86,-85,-87,-87,-87,-87,-88,-82,-93,-93,-88,-88,-84,-84,-86,-98,-93,-84,-94,-90,-92,-84,-86,-88,-86,-84,-84,-87,-90,-90,-90,-86,-93,-91,-87,-86,-85,-85,-87,-88,-88,-93,-93,-86,-88,-88,-87,-87,-87,-86,-99,-101,-94,-94,-93,-83,-83,-84,-85,-92,-87,-85,-82,-80,-79,-83,-84,-84,-84,-86,-85,-84,-91,-90,-86,-79,-80,-83,-82,-84,-82,-81,-79,-81,-82,-81,-84,-86,-81,-79,-82,-81,-81,-84,-95,-88,-79,-78,-78,-78,-86,-88,-91,-97,-92,-92,-91,-91,-78,-91,-90,-91,-91,-91,-92,-78,-79,-78,-78,-92,-79,-79,-91,-92,-94,-79,-79,-80,-79,-91,-90,-91,-88,-88,-77,-85,-84,-83,-83,-83,-84,-83,-85,-78,-78,-79,-79,-79,-79,-79,-82,-82,-81,-81,-86,-86,-86,-86,-79,-83,-87,-87,-87,-88,-87,-87,-88,-79,-79,-78,-78,-90,-88,-85,-88,-86,-86,-78,-79,-78,-78,-79,-79,-87,-85,-85,-88,-88,-78,-80,-90,-87,-89,-100,-97,-77,-78,-92,-92,-93,-84,-98,-83,-92,-93,-95,-85,-97,-92,-78,-77,-94,-87,-87,-87,-79,-79,-79,-92,-81,-80,-92,-92,-94,-96,-82,-81,-82,-97,-84,-103,-102,-98,-94,-88
Medidas obtenidas:
Be11
	 Media: -86.23389830508475
	 Desv. Est.: 5.384173398665935
