Beacon,Potencias
Be11,-73,-66,-67,-72,-71,-66,-73,-67,-68,-68,-71,-70,-70,-69,-74,-72,-72,-71,-71,-70,-68,-67,-66,-63,-65,-68,-67,-68,-68,-68,-75,-74,-65,-71,-70,-69,-68,-66,-65,-65,-66,-72,-71,-69,-74,-70,-81,-76,-74,-71,-70,-68,-67,-73,-75,-64,-63,-64,-66,-66,-67,-63,-63,-63,-67,-66,-65,-70,-69,-62,-63,-63,-64,-63,-62,-64,-64,-64,-65,-66,-65,-65,-65,-66,-64,-64,-64,-68,-65,-65,-65,-74,-65,-66,-66,-66,-66,-74,-74,-65,-67,-73,-66,-66,-66,-71,-71,-71,-70,-71,-70,-66,-66,-72,-72,-68,-68,-68,-73,-64,-72,-72,-65,-65,-66,-66,-72,-72,-65,-64,-70,-70,-65,-65,-64,-68,-70,-80,-76,-68,-66,-67,-70,-70,-71,-72,-72,-70,-70,-71,-71,-71,-72,-70,-70,-73,-71,-71,-70,-73,-73,-70,-72,-73,-67,-66,-70,-66,-66,-66,-74,-72,-72,-71,-69,-67,-66,-65,-64,-64,-70,-63,-68,-66,-66,-63,-64,-70,-63,-63,-66,-68,-67,-64,-65,-66,-72,-73,-73,-66,-74,-76,-67,-67,-64,-64,-68,-65,-64,-64,-73,-63,-66,-70,-70,-64,-68,-66,-66,-65,-65,-63,-68,-68,-66,-66,-64,-64,-65,-82,-68,-66,-66,-66,-66,-90,-92,-78,-70,-76,-68,-69,-68,-65,-66,-65,-78,-80,-67,-66,-66,-66,-66,-77,-77,-77,-67,-66,-66,-66,-79,-88,-66,-65,-66,-66,-65,-64,-69,-70,-77,-65,-65,-66,-68,-68,-68,-77,-76,-67,-68,-67,-82,-67,-67,-67,-66,-66,-66,-66,-88,-81,-83,-66,-66,-66,-65,-65,-65,-65,-78,-77,-75,-66,-76,-66,-67,-67,-66,-79,-69,-69,-66,-66,-66,-67,-68,-66,-87,-94,-89,-92
Medidas obtenidas:
Be11
	 Media: -68.93788819875776
	 Desv. Est.: 5.301136586521511
