Beacon,Potencias
Be11,-98,-94,-94,-96,-90,-92,-93,-90,-92,-90,-89,-88,-87,-88,-88,-90,-91,-91,-91,-90,-90,-90,-88,-94,-94,-92,-89,-88,-92,-93,-96,-97,-98,-86,-88,-95,-97,-87,-90,-90,-90,-90,-90,-90,-92,-91,-95,-90,-90,-89,-88,-88,-94,-93,-98,-88,-93,-93,-94,-96,-95,-96,-96,-88,-87,-92,-93,-96,-98,-97,-98,-95,-89,-92,-92,-96,-90,-94,-94,-100,-99,-92,-96,-93,-92,-91,-94,-94,-102,-92,-91,-90,-91,-93,-94,-96,-95,-99,-98,-95,-93,-96,-97,-91,-90,-91,-97,-92,-92,-91,-90,-91,-98,-92,-91,-91,-91,-92,-92,-98,-102,-97,-96,-92,-91,-90,-93,-92,-91,-91,-92,-92,-92,-92,-92,-99,-91,-91,-91,-102,-95,-94,-95,-98,-93,-94,-92,-92,-93,-92,-91,-98,-92,-92,-91,-91,-92,-95,-97,-100,-94,-92,-93,-93,-97,-92,-92,-94,-92,-92,-92,-99,-91,-91,-94,-93,-91,-98,-94,-96,-97,-97,-94,-96,-98,-92,-90,-94,-92,-94,-98,-99,-95,-97,-94,-96,-97,-93,-91,-91,-93,-92,-91,-102,-99,-92,-92,-93,-93,-92,-96,-99,-98,-96,-98,-96,-98,-94,-94,-92,-91,-92,-90,-90,-92,-91,-90,-91,-99,-92,-92,-91,-90,-89,-90,-91,-92,-92,-92,-92,-92,-92,-91,-98,-96,-97,-90,-96,-90,-88,-90,-92,-96,-94,-87,-90,-87,-94,-88,-92
Medidas obtenidas:
Be11
	 Media: -93.03461538461538
	 Desv. Est.: 3.2051409365156522
