Beacon,Potencias
Be11,-98,-78,-80,-79,-79,-89,-92,-92,-95,-75,-75,-79,-92,-75,-75,-76,-75,-76,-76,-78,-79,-77,-76,-93,-95,-92,-86,-84,-86,-90,-83,-86,-77,-78,-79,-80,-97,-94,-96,-90,-92,-88,-87,-88,-84,-84,-81,-81,-79,-79,-83,-77,-77,-78,-82,-78,-85,-87,-93,-93,-82,-83,-84,-85,-85,-85,-90,-92,-95,-100,-93,-89,-90,-90,-84,-84,-81,-83,-85,-76,-77,-94,-86,-85,-86,-88,-86,-88,-95,-90,-84,-86,-86,-96,-98,-90,-92,-91,-86,-86,-95,-96,-88,-84,-88,-90,-91,-92,-88,-90,-85,-84,-90,-88,-92,-93,-92,-89,-90,-82,-82,-85,-94,-94,-92,-81,-86,-88,-86,-80,-90,-87,-81,-81,-82,-81,-83,-97,-81,-81,-81,-86,-84,-82,-96,-99,-95,-92,-80,-80,-80,-80,-81,-81,-88,-81,-84,-83,-92,-93,-93,-80,-81,-82,-83,-92,-86,-83,-83,-85,-85,-92,-88,-82,-82,-82,-83,-84,-83,-84,-82,-82,-83,-84,-86,-85,-80,-83,-83,-87,-87,-86,-84,-84,-82,-82,-82,-86,-87,-83,-81,-82,-88,-86,-80,-80,-79,-79,-83,-85,-80,-80,-80,-85,-85,-88,-86,-86,-81,-90,-90,-89,-86,-79,-79,-82,-83,-83,-82,-83,-86,-80,-82,-86,-88,-90,-91,-95,-92,-86,-81,-84,-86,-92,-91,-95,-93,-87,-90,-84,-86,-99,-94,-94,-87,-86,-88,-87,-84,-86,-92,-85,-84,-84,-91,-91,-90,-92,-95,-91,-85,-92,-84,-84,-83,-80,-80,-88,-94,-92,-79,-81,-81,-79,-84,-84,-82,-82,-80,-78,-76,-78,-75,-75,-75,-74,-73,-75,-75,-74,-76,-77,-76,-74,-74,-75,-79,-79,-74,-74,-75,-76,-75,-75,-76,-78,-78,-77,-80,-80,-77,-80,-77,-78,-84
Medidas obtenidas:
Be11
	 Media: -84.65538461538462
	 Desv. Est.: 5.946106485439221
