Beacon,Potencias
Be11,-72,-72,-72,-78,-79,-79,-80,-68,-69,-69,-73,-73,-72,-73,-86,-70,-88,-86,-70,-74,-81,-80,-79,-69,-68,-68,-73,-73,-73,-72,-72,-75,-77,-76,-77,-76,-68,-69,-68,-74,-74,-78,-79,-74,-74,-74,-74,-74,-74,-74,-77,-72,-72,-73,-78,-78,-79,-76,-69,-69,-69,-74,-74,-75,-74,-75,-70,-75,-71,-71,-71,-70,-70,-70,-71,-72,-72,-71,-71,-77,-76,-76,-76,-71,-71,-71,-72,-70,-76,-76,-76,-70,-70,-69,-73,-73,-77,-77,-68,-70,-70,-70,-72,-81,-69,-68,-67,-71,-72,-72,-71,-71,-71,-70,-70,-70,-76,-76,-76,-77,-76,-70,-70,-70,-70,-77,-77,-70,-71,-76,-75,-75,-75,-75,-74,-73,-70,-70,-75,-76,-74,-77,-77,-74,-74,-74,-74,-74,-72,-72,-72,-72,-72,-76,-76,-76,-74,-73,-73,-74,-73,-72,-72,-75,-75,-76,-74,-74,-80,-81,-78,-78,-73,-73,-80,-79,-78,-76,-76,-76,-74,-77,-76,-76,-72,-76,-76,-74,-74,-73,-73,-73,-82,-78,-74,-74,-76,-76,-76,-75,-76,-79,-77,-76,-76,-70,-74,-84,-70,-70,-70,-75,-74,-86,-87,-88,-71,-74,-74,-75,-80,-78,-70,-70,-70,-71,-71,-70,-70,-70,-76,-76,-76,-76,-72,-71,-71,-75,-77,-76,-76,-86,-92,-71,-77,-77,-76,-93,-88,-90,-69,-76,-75,-91,-70,-95,-74,-74,-75,-93,-84,-88,-93,-69,-70,-91,-87,-88,-68,-69,-75,-79,-79,-92,-92,-70,-72,-82,-76,-86,-70,-70,-74,-70,-74,-88,-72,-73,-74,-74,-82,-80,-78,-74,-72,-69,-70,-70,-67,-67,-66,-69,-70,-71
Medidas obtenidas:
Be11
	 Media: -74.79276315789474
	 Desv. Est.: 5.344854741501126
