Beacon,Potencias
Be11,-88,-87,-92,-92,-92,-92,-85,-86,-84,-86,-85,-85,-85,-91,-97,-89,-88,-96,-94,-83,-83,-83,-83,-90,-92,-85,-85,-90,-90,-90,-89,-88,-91,-86,-88,-88,-87,-91,-94,-94,-94,-94,-86,-88,-89,-90,-89,-89,-90,-96,-91,-88,-90,-96,-97,-98,-97,-97,-94,-90,-90,-90,-93,-88,-88,-87,-86,-85,-84,-92,-92,-92,-89,-90,-90,-90,-90,-92,-90,-92,-93,-89,-87,-93,-91,-89,-99,-96,-83,-86,-87,-89,-92,-86,-91,-92,-90,-87,-87,-87,-84,-87,-86,-86,-87,-85,-84,-87,-88,-89,-90,-90,-91,-86,-85,-86,-86,-91,-91,-92,-84,-84,-85,-84,-84,-84,-84,-85,-85,-85,-86,-86,-94,-87,-87,-85,-85,-87,-87,-85,-88,-88,-89,-82,-87,-89,-90,-90,-88,-91,-91,-94,-85,-85,-85,-91,-91,-86,-85,-84,-83,-84,-84,-84,-85,-93,-85,-92,-93,-91,-92,-83,-84,-84,-85,-89,-90,-90,-85,-85,-85,-86,-86,-90,-90,-90,-86,-85,-86,-85,-86,-86,-90,-91,-84,-86,-86,-85,-83,-84,-86,-86,-87,-87,-86,-91,-90,-91,-90,-89,-90,-84,-84,-84,-88,-87,-88,-84,-84,-84,-83,-84,-88,-87,-88,-87,-87,-87,-88,-88,-84,-84,-84,-86,-85,-87,-87,-90,-92,-90,-85,-85,-85,-85,-84,-84,-86,-87,-87,-92,-92,-92,-90,-87,-87,-88,-86,-87,-87,-87,-87,-86,-87,-87,-87,-86,-86,-85,-89,-90,-93,-86,-86,-86,-88,-86,-87,-87,-86,-90,-91,-88,-89,-86,-86,-87,-88,-89,-87,-91,-92,-92,-88,-87,-86,-86,-86,-90,-90,-90,-90,-92,-90,-90,-86,-90,-90,-87
Medidas obtenidas:
Be11
	 Media: -88.02922077922078
	 Desv. Est.: 3.2369693737108562
