Beacon,Potencias
Be11,-61,-60,-59,-60,-61,-62,-61,-61,-61,-62,-61,-61,-62,-62,-63,-64,-79,-77,-67,-63,-61,-58,-71,-72,-78,-76,-64,-65,-71,-72,-72,-76,-64,-65,-66,-65,-64,-73,-68,-68,-66,-65,-68,-69,-60,-59,-59,-60,-60,-61,-61,-62,-63,-77,-67,-62,-63,-70,-70,-66,-58,-67,-64,-66,-68,-66,-63,-66,-66,-63,-67,-78,-70,-66,-66,-61,-62,-62,-61,-61,-59,-57,-56,-56,-66,-67,-67,-69,-68,-63,-63,-62,-62,-62,-73,-65,-68,-70,-73,-68,-72,-76,-85,-98,-75,-75,-76,-71,-72,-71,-81,-64,-56,-58,-54,-56,-54,-60,-62,-65,-65,-64,-66,-69,-66,-62,-64,-64,-61,-64,-63,-58,-58,-58,-58,-62,-60,-61,-58,-58,-59,-66,-61,-60,-57,-57,-58,-67,-58,-57,-62,-62,-57,-57,-58,-61,-64,-66,-68,-63,-61,-71,-59,-59,-58,-57,-56,-74,-76,-76,-58,-63,-64,-66,-60,-60,-63,-61,-56,-65,-57,-59,-58,-62,-61,-63,-61,-61,-65,-58,-59,-62,-61,-60,-62,-69,-74,-58,-56,-55,-61,-63,-63,-62,-61,-66,-66,-56,-55,-55,-56,-61,-61,-57,-66,-61,-61,-63,-57,-56,-61,-61,-56,-56,-62,-61,-59,-60,-74,-67,-73,-62,-59,-59,-73,-66,-60,-61,-67,-69,-65,-64,-66,-75,-70,-63,-63,-64,-68,-66,-65,-75,-73,-61,-65,-72,-62,-63,-65,-63,-64,-67,-72,-60,-60,-63,-67,-63,-61,-63,-66,-68,-67,-68,-67,-70,-71,-70,-74,-63,-61,-66
Medidas obtenidas:
Be11
	 Media: -64.15957446808511
	 Desv. Est.: 5.92894436750253
