Beacon,Potencias
Be11,-61,-63,-62,-63,-65,-60,-60,-60,-59,-58,-58,-58,-58,-59,-64,-63,-65,-65,-58,-57,-62,-62,-63,-58,-59,-61,-62,-60,-64,-64,-64,-64,-63,-61,-62,-59,-64,-64,-65,-65,-61,-57,-57,-62,-61,-61,-61,-63,-59,-59,-62,-60,-60,-60,-60,-60,-62,-63,-59,-60,-62,-62,-61,-62,-61,-61,-60,-60,-63,-59,-61,-61,-59,-60,-59,-60,-63,-63,-60,-61,-62,-62,-61,-60,-61,-61,-61,-60,-61,-60,-60,-61,-61,-61,-60,-60,-60,-60,-60,-61,-61,-60,-61,-61,-61,-60,-60,-60,-60,-61,-61,-62,-62,-61,-61,-60,-62,-61,-61,-61,-60,-61,-62,-62,-60,-60,-60,-59,-60,-61,-61,-60,-61,-61,-62,-62,-61,-61,-61,-60,-60,-66,-60,-59,-65,-65,-64,-64,-65,-62,-61,-62,-61,-60,-66,-58,-59,-63,-60,-73,-60,-63,-66,-60,-65,-58,-58,-58,-58,-58,-61,-60,-66,-67,-59,-62,-62,-62,-61,-59,-58,-58,-64,-63,-58,-60,-63,-62,-62,-63,-62,-60,-62,-61,-61,-63,-64,-64,-59,-59,-62,-63,-65,-66,-66,-58,-59,-61,-64,-63,-62,-62,-62,-61,-60,-60,-59,-59,-61,-60,-61,-65,-63,-62,-59,-58,-58,-58,-59,-60,-63,-60,-60,-60,-58,-59,-60,-60,-61,-66,-62,-65,-66,-67,-66,-61,-64,-56,-57,-62,-63,-60,-61,-62,-57,-61,-62,-62,-61,-61,-61,-60,-60,-60,-62,-62,-63,-63,-63,-59,-58,-58,-58,-60,-59,-60,-61,-65,-64,-57,-57,-64,-57,-59,-62,-60,-60,-60,-59,-61,-63,-62,-62,-60,-60,-61,-61,-62,-62,-63,-63,-64,-64,-67,-62,-64,-65,-70,-68,-60,-60,-60
Medidas obtenidas:
Be11
	 Media: -61.247588424437296
	 Desv. Est.: 2.3237453717306837
