Beacon,Potencias
Be11,-70,-70,-70,-69,-78,-77,-76,-74,-74,-75,-70,-70,-74,-74,-74,-75,-72,-70,-70,-74,-73,-72,-73,-82,-80,-70,-70,-73,-78,-78,-69,-75,-73,-76,-72,-86,-69,-69,-75,-78,-76,-74,-76,-77,-76,-79,-80,-81,-80,-70,-77,-79,-81,-71,-72,-76,-76,-79,-76,-75,-74,-74,-78,-79,-77,-76,-77,-75,-74,-73,-73,-70,-71,-71,-76,-76,-77,-76,-69,-69,-69,-71,-72,-76,-77,-75,-69,-69,-76,-76,-77,-76,-77,-70,-70,-72,-72,-72,-70,-73,-73,-73,-78,-77,-79,-70,-70,-70,-73,-72,-74,-77,-75,-70,-73,-73,-80,-79,-78,-70,-70,-70,-70,-72,-71,-71,-83,-82,-85,-86,-70,-70,-70,-70,-70,-70,-70,-81,-80,-68,-79,-69,-78,-77,-78,-68,-68,-70,-68,-68,-69,-69,-70,-79,-78,-79,-70,-79,-78,-70,-70,-70,-70,-70,-80,-80,-70,-70,-70,-70,-69,-68,-68,-77,-76,-68,-68,-69,-70,-69,-77,-78,-70,-72,-72,-71,-70,-70,-90,-83,-78,-72,-70,-78,-77,-80,-87,-95,-76,-76,-73,-73,-76,-78,-73,-81,-76,-75,-79,-80,-80,-76,-77,-76,-83,-82,-75,-75,-75,-76,-80,-80,-76,-80,-75,-77,-79,-79,-79,-77,-77,-83,-83,-76,-75,-74,-73,-75,-80,-74,-78,-76,-76,-75,-74,-72,-72,-79,-79,-73,-74,-75,-76,-74,-74,-76,-75,-74,-71,-71,-70,-70,-77,-78,-72,-72,-70,-70,-68,-68,-73,-73,-73,-70,-70,-70,-67,-67,-69,-68,-65,-65,-66,-70,-70,-71,-69,-70,-71,-71,-71,-78,-82,-84,-75,-76,-77,-78,-79,-75,-76,-77,-77,-80,-82,-83,-76,-79,-76,-77,-76,-72,-80,-74,-72,-70,-69,-71,-77,-79
Medidas obtenidas:
Be11
	 Media: -74.371875
	 Desv. Est.: 4.483598418744062
