Beacon,Potencias
Be11,-66,-66,-66,-68,-68,-66,-74,-76,-68,-68,-65,-66,-76,-75,-75,-68,-68,-67,-70,-66,-67,-75,-74,-66,-66,-65,-77,-77,-78,-68,-67,-67,-67,-76,-64,-64,-64,-71,-70,-69,-69,-66,-65,-66,-66,-67,-68,-65,-65,-65,-66,-75,-74,-70,-71,-70,-83,-80,-77,-72,-81,-78,-78,-85,-80,-73,-70,-67,-66,-65,-65,-71,-72,-74,-67,-66,-66,-68,-70,-71,-70,-70,-68,-68,-70,-71,-72,-66,-76,-70,-70,-68,-68,-69,-79,-68,-71,-70,-76,-76,-78,-78,-77,-79,-85,-67,-67,-68,-74,-72,-73,-72,-67,-70,-71,-71,-70,-70,-72,-69,-73,-72,-68,-70,-72,-72,-70,-70,-69,-71,-70,-67,-68,-68,-67,-67,-67,-66,-66,-66,-68,-72,-66,-68,-65,-66,-67,-66,-65,-65,-75,-71,-71,-76,-72,-71,-67,-66,-67,-93,-90,-86,-86,-81,-70,-66,-66,-77,-78,-79,-70,-80,-70,-70,-66,-66,-85,-69,-68,-69,-68,-68,-74,-70,-70,-70,-74,-76,-69,-68,-85,-86,-84,-70,-70,-70,-66,-66,-67,-69,-69,-67,-67,-83,-83,-85,-70,-71,-71,-70,-67,-66,-66,-88,-86,-84,-66,-84,-80,-81,-71,-71,-66,-66,-81,-82,-66,-67,-66,-80,-82,-70,-70,-68,-70,-76,-74,-73,-66,-65,-72,-72,-72,-72,-72,-74,-76,-79,-80,-81,-69,-69,-69,-69,-68,-68,-68,-68,-68,-78,-69,-70,-75,-74,-73,-73,-70,-70,-66,-66,-66,-72,-72,-71,-72,-66,-66,-66,-66,-70,-78,-68,-69,-70,-70,-67,-67,-67,-66,-66,-78,-79,-68,-66,-71
Medidas obtenidas:
Be11
	 Media: -71.19322033898305
	 Desv. Est.: 5.579355301514441
