Beacon,Potencias
Be11,-79,-80,-72,-72,-70,-70,-70,-67,-67,-66,-68,-71,-71,-70,-68,-68,-76,-71,-70,-69,-66,-67,-67,-67,-74,-68,-68,-68,-68,-68,-65,-63,-64,-66,-67,-70,-70,-68,-68,-69,-68,-68,-70,-68,-70,-69,-68,-68,-67,-67,-68,-68,-68,-70,-70,-71,-73,-70,-69,-68,-66,-66,-66,-67,-66,-66,-66,-68,-68,-68,-67,-70,-71,-68,-67,-67,-66,-67,-66,-66,-70,-67,-67,-76,-75,-70,-72,-66,-67,-73,-74,-72,-72,-70,-70,-69,-70,-72,-71,-69,-72,-72,-70,-74,-75,-74,-76,-80,-78,-76,-78,-71,-72,-72,-72,-72,-72,-73,-75,-75,-74,-76,-74,-74,-75,-74,-75,-76,-76,-71,-71,-74,-74,-73,-74,-74,-75,-78,-78,-82,-77,-76,-76,-71,-71,-72,-70,-70,-71,-70,-70,-72,-73,-72,-72,-72,-73,-76,-80,-82,-74,-72,-75,-70,-75,-76,-70,-70,-71,-70,-70,-70,-74,-73,-72,-70,-70,-74,-73,-76,-78,-74,-70,-70,-73,-82,-74,-71,-70,-70,-71,-72,-72,-73,-72,-71,-69,-69,-76,-77,-70,-70,-68,-67,-67,-74,-74,-70,-74,-73,-73,-71,-72,-73,-70,-68,-68,-74,-74,-73,-72,-72,-72,-71,-71,-71,-69,-70,-69,-73,-73,-72,-72,-72,-72,-73,-72,-68,-67,-68,-68,-73,-72,-67,-68,-69,-69,-68,-68,-73,-73,-71,-70,-67,-68,-68,-68,-71,-72,-72,-72,-68,-70,-70,-69,-72,-65,-66,-66,-67,-67,-67,-69,-70,-71,-69,-70,-72,-71,-71,-70,-70,-71,-70,-70,-70,-69,-70,-69,-71,-70,-71,-71,-71,-72,-72,-69,-68,-69,-68,-68,-74,-74,-78,-76,-69,-70,-75,-72
Medidas obtenidas:
Be11
	 Media: -70.92207792207792
	 Desv. Est.: 3.282631159514155
