Beacon,Potencias
Be11,-83,-82,-82,-81,-82,-82,-82,-82,-82,-86,-86,-91,-92,-90,-86,-86,-85,-84,-82,-82,-82,-82,-87,-88,-87,-83,-85,-93,-96,-94,-88,-87,-85,-85,-84,-84,-96,-97,-94,-90,-100,-90,-93,-86,-81,-80,-80,-86,-84,-87,-94,-89,-87,-87,-87,-82,-82,-80,-80,-90,-82,-82,-82,-92,-93,-92,-83,-82,-82,-82,-82,-81,-83,-83,-91,-84,-84,-85,-83,-84,-84,-88,-87,-86,-91,-85,-84,-84,-84,-90,-90,-88,-95,-88,-87,-87,-89,-88,-90,-92,-92,-87,-87,-90,-90,-90,-92,-92,-87,-88,-88,-88,-88,-88,-93,-88,-88,-86,-86,-86,-94,-93,-84,-92,-90,-90,-90,-87,-85,-83,-85,-84,-86,-90,-90,-91,-89,-87,-86,-90,-89,-89,-90,-84,-90,-90,-88,-88,-90,-85,-86,-86,-94,-96,-95,-98,-96,-93,-91,-87,-86,-86,-86,-92,-92,-86,-93,-89,-89,-90,-85,-86,-90,-93,-93,-94,-93,-93,-88,-87,-87,-88,-91,-92,-95,-93,-87,-87,-86,-86,-87,-98,-93,-96,-97,-85,-86,-88,-89,-87,-89,-88,-89,-86,-86,-85,-84,-92,-90,-90,-90,-88,-91,-90,-88,-88,-95,-94,-94,-90,-90,-87,-94,-94,-88,-88,-86,-86,-89,-88,-86,-88,-88,-85,-83,-82,-88,-88,-88,-87,-88,-90,-96,-86,-86,-86,-82,-84,-84,-85,-82,-83,-83,-83,-83,-83,-84,-85,-86,-84,-86,-86,-87,-90,-94,-96,-95,-96,-93,-92,-97,-93,-94,-94,-93,-93,-94,-92,-92,-91,-90,-91,-93,-94,-94,-93,-91,-91,-90,-90,-98,-93
Medidas obtenidas:
Be11
	 Media: -88.22602739726027
	 Desv. Est.: 4.202389351358962
