Beacon,Potencias
Be11,-76,-79,-74,-74,-75,-71,-70,-68,-82,-68,-88,-83,-81,-86,-68,-68,-67,-66,-76,-76,-77,-76,-75,-75,-73,-72,-70,-71,-65,-65,-65,-71,-71,-70,-72,-65,-66,-65,-65,-65,-72,-72,-72,-72,-65,-72,-66,-66,-70,-73,-81,-68,-70,-74,-74,-66,-65,-64,-64,-63,-68,-64,-63,-63,-66,-75,-75,-78,-80,-70,-69,-65,-65,-66,-66,-78,-77,-72,-72,-71,-71,-66,-66,-80,-83,-68,-68,-67,-78,-70,-70,-69,-64,-64,-78,-78,-71,-64,-74,-76,-78,-76,-77,-65,-64,-64,-65,-78,-78,-76,-70,-66,-83,-84,-75,-72,-64,-65,-72,-72,-73,-73,-66,-65,-66,-72,-70,-70,-65,-64,-66,-66,-67,-76,-78,-65,-65,-66,-66,-80,-78,-76,-75,-70,-72,-72,-68,-66,-65,-80,-77,-76,-76,-66,-76,-79,-72,-72,-71,-71,-65,-66,-66,-67,-66,-66,-66,-67,-75,-73,-74,-65,-78,-78,-80,-77,-75,-73,-72,-73,-66,-66,-65,-77,-73,-68,-66,-66,-70,-70,-71,-66,-67,-74,-73,-74,-72,-66,-66,-72,-72,-72,-73,-71,-73,-67,-68,-68,-68,-70,-70,-70,-68,-69,-70,-70,-71,-68,-67,-71,-71,-72,-72,-73,-74,-67,-67,-67,-68,-74,-73,-73,-67,-67,-67,-66,-75,-74,-72,-73,-73,-74,-73,-66,-65,-66,-66,-67,-76,-76,-76,-75,-67,-66,-66,-75,-75,-73,-73,-74,-68,-73,-73,-72,-73,-68,-68,-72,-71,-72,-70,-70,-70,-70,-80,-67,-64,-66,-63,-64,-68,-64,-64,-73,-74,-66,-68,-66,-67,-68,-67,-68,-68,-73,-72,-71,-69,-65,-66,-66,-79,-65,-88,-83,-84,-80,-68,-70,-71,-72,-66,-84,-69,-69,-70
Medidas obtenidas:
Be11
	 Media: -70.8031746031746
	 Desv. Est.: 5.075166473187172
