Beacon,Potencias
Be11,-81,-85,-84,-83,-83,-84,-82,-81,-82,-81,-79,-79,-79,-80,-82,-84,-83,-84,-82,-81,-81,-82,-84,-84,-86,-86,-87,-85,-82,-82,-83,-84,-87,-85,-83,-87,-82,-81,-82,-82,-83,-82,-81,-79,-77,-77,-78,-79,-80,-80,-82,-79,-81,-80,-79,-86,-85,-97,-86,-84,-84,-94,-95,-86,-84,-84,-80,-80,-81,-83,-81,-80,-79,-86,-86,-88,-86,-88,-93,-90,-80,-80,-88,-80,-81,-81,-81,-90,-87,-80,-81,-98,-91,-83,-81,-80,-80,-97,-90,-90,-92,-78,-81,-82,-98,-94,-80,-79,-79,-80,-97,-93,-88,-79,-79,-80,-81,-80,-80,-81,-81,-80,-80,-79,-82,-83,-80,-80,-77,-81,-79,-80,-80,-80,-78,-79,-78,-81,-81,-81,-80,-84,-86,-79,-79,-79,-82,-82,-84,-78,-86,-85,-86,-86,-83,-77,-78,-78,-78,-79,-80,-80,-80,-81,-81,-81,-82,-82,-81,-82,-82,-82,-81,-81,-80,-80,-79,-80,-80,-78,-78,-80,-83,-79,-81,-79,-81,-80,-80,-81,-80,-81,-81,-83,-84,-80,-80,-81,-83,-84,-84,-94,-92,-93,-90,-89,-86,-96,-94,-89,-84,-82,-79,-77,-78,-84,-77,-80,-85,-85,-82,-84,-82,-84,-85,-79,-82,-82,-79,-78,-78,-80,-80,-80,-79,-81,-79,-79,-81,-82,-82,-79,-80,-81,-81,-84,-84,-83,-82,-82,-80,-84,-84,-84,-84,-81,-81,-80,-80,-80,-80,-83,-80,-83,-82,-81,-80,-80,-79,-80,-80,-78,-78,-78,-79,-78,-79,-79,-79,-79,-83,-82,-82,-82,-79,-83,-79,-79,-79,-79,-80,-85,-83,-80,-80,-78,-79,-79,-79,-87,-80,-80,-79,-80,-79,-83,-85,-82,-83,-83,-80
Medidas obtenidas:
Be11
	 Media: -82.23870967741935
	 Desv. Est.: 4.018700414591284
