Beacon,Potencias
Be11,-84,-82,-90,-88,-87,-87,-91,-88,-90,-83,-88,-87,-86,-83,-85,-81,-80,-80,-79,-79,-93,-91,-88,-87,-82,-81,-81,-81,-81,-81,-81,-84,-85,-90,-90,-82,-82,-82,-82,-81,-81,-83,-88,-87,-86,-85,-84,-86,-87,-82,-83,-85,-84,-85,-88,-87,-83,-84,-86,-80,-87,-77,-82,-89,-80,-77,-81,-79,-79,-80,-86,-83,-86,-82,-88,-86,-87,-83,-82,-92,-90,-88,-92,-91,-83,-82,-81,-81,-81,-91,-92,-94,-90,-92,-80,-81,-81,-81,-84,-87,-81,-82,-81,-85,-87,-88,-89,-89,-90,-89,-88,-89,-88,-89,-90,-87,-86,-89,-87,-89,-88,-87,-87,-90,-82,-82,-88,-86,-86,-87,-88,-96,-90,-91,-93,-84,-82,-82,-88,-91,-89,-88,-87,-81,-81,-87,-93,-98,-100,-97,-97,-96,-81,-84,-82,-92,-93,-85,-84,-82,-84,-82,-81,-83,-95,-92,-90,-88,-89,-81,-82,-82,-90,-88,-87,-88,-90,-91,-91,-88,-88,-87,-88,-88,-80,-92,-92,-88,-90,-88,-81,-80,-86,-86,-86,-80,-85,-86,-86,-80,-89,-87,-79,-78,-86,-86,-86,-84,-90,-84,-85,-80,-93,-80,-80,-90,-86,-79,-88,-88,-88,-77,-77,-90,-88,-88,-88,-77,-77,-85,-90,-90,-88,-86,-87,-89,-87,-79,-86,-87,-86,-84,-85,-87,-89,-89,-88,-78,-78,-87,-86,-85,-86,-79,-79,-79,-87,-88,-88,-86,-86,-88,-79,-83,-84,-90,-88,-90,-90,-81,-81,-82,-82,-81,-83,-92,-91,-92,-93,-83,-87,-95,-82,-81,-81,-83,-86,-87,-90
Medidas obtenidas:
Be11
	 Media: -85.74048442906575
	 Desv. Est.: 4.376998088246516
