Beacon,Potencias
Be11,-92,-89,-90,-92,-91,-90,-90,-87,-87,-86,-89,-92,-91,-93,-99,-92,-90,-90,-91,-93,-93,-94,-93,-87,-88,-88,-88,-90,-90,-90,-91,-91,-91,-93,-96,-93,-97,-89,-89,-90,-91,-90,-90,-90,-84,-85,-86,-98,-90,-101,-83,-87,-88,-88,-98,-96,-87,-87,-86,-86,-86,-87,-99,-87,-88,-88,-90,-97,-97,-97,-94,-93,-93,-89,-95,-96,-86,-87,-91,-91,-91,-90,-91,-91,-90,-94,-92,-92,-91,-95,-89,-87,-89,-88,-92,-92,-91,-95,-93,-94,-93,-87,-88,-87,-86,-90,-91,-93,-96,-101,-92,-92,-92,-89,-90,-90,-90,-100,-92,-93,-100,-99,-99,-93,-90,-90,-91,-90,-89,-90,-95,-89,-90,-93,-95,-95,-99,-100,-93,-97,-99,-97,-91,-92,-92,-92,-92,-91,-95,-95,-96,-92,-91,-97,-95,-91,-90,-90,-90,-101,-90,-90,-90,-90,-94,-94,-92,-90,-91,-91,-90,-89,-89,-103,-101,-90,-90,-91,-95,-97,-94,-90,-90,-90,-91,-91,-91,-99,-92,-92,-90,-90,-90,-90,-99,-90,-91,-90,-91,-91,-98,-92,-91,-90,-92,-90,-91,-90,-90,-90,-90,-90,-103,-92,-91,-91,-90,-89,-89,-90,-89,-90,-90,-90,-104,-101,-93,-93,-92,-90,-91,-90,-95,-96,-95,-96,-87,-89,-91,-88,-91,-87,-88,-88,-88,-88,-94,-94,-85,-94,-93,-94,-92,-91,-98,-95,-90,-95,-92,-91,-92,-93,-91,-91,-89,-90,-90,-90,-92,-92,-98,-92,-92,-93,-92,-95,-97,-90,-92,-91,-87,-87,-95,-93,-92,-89,-89,-94,-95,-88,-88,-88,-88,-93,-92,-93,-89,-87,-92,-90,-86,-90
Medidas obtenidas:
Be11
	 Media: -91.64451827242524
	 Desv. Est.: 3.560413578574594
