Beacon,Potencias
Be11,-81,-75,-69,-68,-74,-76,-70,-75,-69,-74,-73,-70,-71,-73,-72,-70,-74,-73,-73,-76,-74,-74,-75,-71,-72,-72,-73,-73,-73,-74,-74,-71,-70,-72,-72,-73,-73,-74,-74,-75,-73,-75,-75,-74,-75,-76,-78,-72,-72,-72,-71,-70,-79,-81,-87,-92,-94,-93,-90,-87,-87,-88,-74,-88,-79,-78,-79,-76,-76,-92,-86,-76,-75,-84,-86,-96,-72,-72,-73,-74,-72,-75,-73,-87,-84,-89,-93,-79,-72,-69,-66,-66,-67,-70,-71,-72,-68,-70,-72,-72,-71,-70,-70,-70,-71,-72,-75,-70,-76,-77,-76,-77,-83,-70,-78,-79,-79,-76,-77,-71,-87,-70,-70,-70,-76,-77,-77,-78,-70,-70,-74,-73,-73,-73,-73,-76,-70,-71,-71,-76,-71,-71,-71,-78,-80,-83,-86,-77,-84,-83,-68,-67,-66,-66,-66,-78,-78,-78,-76,-67,-67,-72,-74,-73,-67,-67,-68,-68,-78,-79,-79,-80,-81,-79,-70,-73,-68,-67,-67,-84,-66,-87,-95,-71,-67,-66,-66,-82,-80,-79,-71,-71,-71,-69,-81,-81,-85,-86,-73,-68,-69,-80,-79,-79,-79,-80,-80,-73,-72,-68,-73,-72,-67,-67,-68,-68,-83,-83,-82,-74,-69,-69,-68,-83,-82,-83,-81,-81,-70,-76,-75,-70,-76,-69,-76,-69,-77,-76,-76,-77,-71,-68,-80,-70,-68,-68,-68,-86,-86,-86,-86,-67,-67,-68,-67,-85,-73,-74,-74,-74,-81,-78,-72,-71,-72,-71,-70,-70,-70,-70,-71,-69,-70,-76,-74,-80,-82,-81,-82,-70,-83,-73,-72,-68,-91,-90,-87,-67,-68,-68,-86,-88,-71,-71,-71,-68,-85,-92,-89,-71,-71,-72,-71,-67,-67,-68,-86,-85,-84,-82,-74,-73,-74,-75,-75,-69,-77,-74
Medidas obtenidas:
Be11
	 Media: -75.1608832807571
	 Desv. Est.: 6.569201961214129
