Beacon,Potencias
Be11,-85,-90,-92,-91,-85,-84,-83,-82,-85,-88,-81,-85,-84,-82,-91,-80,-84,-91,-82,-96,-81,-96,-80,-79,-81,-81,-93,-90,-88,-83,-89,-86,-91,-84,-82,-90,-89,-90,-89,-89,-88,-87,-85,-84,-84,-80,-83,-81,-81,-86,-81,-85,-85,-83,-84,-84,-89,-90,-81,-80,-83,-82,-90,-90,-89,-80,-78,-82,-82,-84,-80,-80,-86,-86,-90,-91,-92,-86,-85,-88,-86,-86,-85,-87,-83,-90,-87,-93,-90,-92,-79,-80,-87,-84,-84,-91,-82,-83,-83,-83,-90,-90,-100,-95,-92,-85,-83,-85,-86,-84,-93,-96,-95,-101,-95,-84,-93,-85,-84,-88,-87,-84,-84,-85,-93,-90,-93,-87,-86,-90,-87,-87,-87,-84,-86,-85,-85,-88,-83,-83,-82,-90,-89,-92,-86,-90,-84,-83,-80,-83,-86,-86,-87,-86,-83,-86,-89,-92,-93,-86,-83,-89,-86,-84,-90,-85,-82,-84,-86,-84,-87,-84,-86,-88,-88,-88,-88,-86,-86,-86,-89,-93,-90,-84,-85,-90,-92,-87,-88,-90,-82,-82,-83,-83,-92,-91,-90,-85,-84,-86,-84,-92,-92,-90,-92,-88,-84,-84,-84,-83,-91,-92,-100,-89,-91,-92,-90,-85,-86,-84,-83,-86,-87,-89,-87,-88,-88,-93,-85,-84,-84,-83,-98,-85,-86,-87,-87,-88,-89,-92,-94,-84,-85,-87,-87,-86,-82,-84,-88,-89,-86,-86,-85,-86,-84,-90,-84,-84,-85,-87,-86,-87,-87,-88,-88,-88,-89,-97,-91,-90,-95,-98,-82,-82,-82,-82,-93,-94,-92,-91,-82,-84,-84,-85,-84,-83,-90,-91,-88,-86,-87,-84,-85,-86
Medidas obtenidas:
Be11
	 Media: -86.78571428571429
	 Desv. Est.: 4.105062220743735
