Beacon,Potencias
Be11,-84,-82,-81,-80,-80,-93,-87,-88,-88,-80,-75,-76,-76,-82,-90,-84,-82,-86,-90,-82,-88,-89,-90,-84,-87,-87,-87,-87,-87,-88,-93,-86,-88,-86,-86,-86,-85,-86,-86,-88,-84,-88,-86,-87,-86,-82,-79,-82,-78,-80,-80,-80,-81,-76,-76,-86,-81,-86,-84,-81,-80,-85,-80,-80,-81,-77,-76,-76,-77,-80,-77,-79,-82,-79,-76,-78,-81,-79,-76,-76,-80,-80,-77,-76,-76,-76,-77,-77,-79,-77,-78,-78,-78,-78,-79,-81,-80,-78,-78,-80,-78,-78,-82,-82,-78,-79,-78,-81,-79,-79,-80,-76,-84,-84,-85,-87,-84,-85,-76,-76,-80,-80,-79,-83,-85,-76,-76,-76,-76,-82,-82,-82,-76,-78,-85,-84,-83,-80,-81,-83,-74,-73,-73,-75,-75,-77,-76,-73,-73,-73,-73,-72,-77,-77,-78,-79,-80,-75,-90,-87,-86,-86,-89,-90,-80,-80,-76,-76,-80,-80,-80,-81,-76,-76,-76,-82,-81,-82,-76,-76,-76,-83,-82,-82,-79,-78,-78,-77,-88,-86,-83,-79,-79,-75,-75,-76,-75,-76,-76,-77,-78,-78,-78,-80,-86,-98,-83,-84,-87,-78,-75,-74,-77,-79,-82,-81,-77,-76,-74,-75,-75,-76,-76,-76,-76,-76,-80,-80,-76,-75,-75,-76,-80,-80,-75,-77,-77,-78,-77,-80,-82,-76,-79,-74,-75,-78,-80,-81,-74,-75,-77,-76,-77,-77,-77,-73,-74,-76,-77,-75,-76,-77,-78,-78,-76,-76,-78,-75,-75,-77,-77,-77,-77,-76,-76,-75,-81,-79,-76,-77,-76,-77,-80,-80,-78,-79,-78,-79,-78,-77,-78,-84,-80,-77,-81,-81,-81,-80,-80,-79,-78,-77,-76,-76,-77,-80,-80,-79,-76
Medidas obtenidas:
Be11
	 Media: -79.69155844155844
	 Desv. Est.: 4.298965125051675
