Beacon,Potencias
Be11,-97,-98,-97,-97,-100,-98,-98,-99,-96,-95,-94,-95,-94,-94,-99,-100,-98,-100,-99,-94,-101,-101,-99,-100,-100,-97,-95,-96,-97,-97,-97,-98,-97,-95,-100,-97,-97,-98,-96,-95,-95,-95,-96,-100,-100,-98,-96,-98,-101,-98,-97,-100,-100,-97,-99,-99,-99,-94,-93,-94,-95,-93,-95,-98,-98,-102,-100,-100,-99,-99,-103,-101,-97,-97,-96,-96,-97,-98,-101,-100,-100,-100,-98,-99,-99,-99,-100,-102,-99,-100,-98,-100,-99,-96,-97,-97,-96,-96,-97,-98,-95,-98,-94,-94,-98,-98,-96,-96,-94,-97,-98,-96,-97,-100,-95,-95,-96,-95,-99,-100,-100,-97,-99,-101,-101,-93,-96,-94,-94,-98,-94,-100,-100,-97,-98,-102,-98,-96,-95,-98,-98,-97,-96,-100,-98,-98,-98,-100,-100,-98,-97,-97,-98,-96,-96,-96,-95,-96,-95,-94,-96,-94,-95,-94,-94,-95,-95,-96,-96,-98,-98,-97,-97,-97,-95,-98,-96,-96,-97,-97,-95,-99,-96,-101,-102,-97,-98,-100,-97,-98,-99,-99,-98,-96,-95,-98,-96,-99,-97,-96,-95,-94,-95,-98,-97,-96,-96,-96,-96,-95,-95,-95,-97,-97,-99,-96,-95,-94,-97,-99,-98,-95,-95,-96,-97,-99,-95,-95,-96,-95,-95,-95,-100,-98,-97,-100,-98,-96,-100,-102,-101,-98,-95,-95,-93,-95,-96,-96,-93,-92,-92,-93,-93,-94,-94,-96,-102,-96,-97,-101,-101,-98
Medidas obtenidas:
Be11
	 Media: -97.16030534351145
	 Desv. Est.: 2.227713959410453
