Beacon,Potencias
Be11,-97,-98,-100,-96,-99,-96,-94,-92,-92,-94,-94,-93,-91,-92,-91,-92,-92,-92,-91,-93,-97,-96,-88,-88,-93,-90,-91,-92,-91,-92,-95,-99,-90,-91,-100,-92,-93,-94,-93,-93,-91,-92,-92,-93,-92,-92,-91,-92,-94,-98,-92,-92,-92,-99,-98,-91,-91,-106,-105,-90,-98,-100,-99,-98,-91,-90,-96,-91,-90,-90,-101,-97,-97,-95,-98,-97,-92,-91,-92,-92,-93,-92,-90,-98,-102,-100,-98,-87,-87,-95,-95,-90,-90,-93,-93,-97,-88,-86,-98,-93,-96,-100,-87,-93,-98,-90,-89,-93,-94,-88,-89,-88,-89,-90,-99,-101,-95,-94,-95,-92,-93,-93,-93,-96,-90,-89,-100,-98,-97,-90,-90,-88,-88,-91,-92,-91,-93,-90,-92,-92,-94,-100,-94,-95,-91,-93,-94,-95,-92,-90,-89,-88,-88,-89,-90,-92,-90,-89,-89,-90,-90,-89,-90,-90,-91,-91,-91,-92,-91,-90,-90,-88,-89,-90,-100,-99,-88,-96,-91,-88,-87,-89,-87,-87,-87,-88,-92,-93,-88,-92,-90,-88,-95,-95,-96,-98,-93,-92,-93,-91,-91,-91,-92,-92,-92,-96,-93,-92,-92,-93,-96,-95,-95,-93,-96,-92,-91,-92,-99,-96,-100,-98,-90,-90,-90,-92,-95,-94
Medidas obtenidas:
Be11
	 Media: -92.89912280701755
	 Desv. Est.: 3.6791350164724173
