Beacon,Potencias
Be11,-98,-96,-100,-100,-99,-99,-99,-97,-96,-97,-98,-98,-96,-99,-98,-97,-100,-98,-101,-95,-98,-103,-97,-98,-95,-100,-98,-97,-97,-95,-96,-96,-98,-99,-94,-95,-95,-95,-95,-96,-97,-97,-97,-97,-99,-97,-95,-96,-97,-101,-100,-98,-101,-99,-96,-96,-98,-97,-100,-100,-97,-99,-109,-97,-100,-100,-97,-100,-98,-100,-99,-96,-97,-99,-97,-98,-97,-98,-96,-100,-98,-99,-98,-99,-99,-95,-95,-95,-97,-97,-96,-96,-98,-98,-96,-98,-99,-100,-97,-97,-101,-100,-98,-98,-98,-98,-99,-97,-97,-96,-99,-99,-96,-98,-98,-95,-97,-96,-95,-96,-96,-99,-100,-97,-97,-99,-100,-96,-97,-96,-96,-95,-97,-96,-95,-93,-94,-95,-93,-96,-96,-94,-92,-92,-97,-96,-94,-99,-96,-94,-98,-96,-94,-97,-95,-99,-97,-98,-100,-100,-96,-98,-97,-96,-104,-100,-99,-96,-96,-96,-102,-100,-101,-102,-98,-92,-92,-92,-93,-93,-95,-101,-102,-100,-93,-93,-97,-96,-95,-98,-101,-101,-100,-96,-96,-94
Medidas obtenidas:
Be11
	 Media: -97.34693877551021
	 Desv. Est.: 2.397015412662179
