Beacon,Potencias
Be11,-75,-75,-75,-74,-74,-83,-82,-76,-76,-75,-76,-74,-73,-73,-80,-73,-86,-85,-86,-84,-82,-75,-72,-72,-76,-75,-72,-72,-86,-76,-75,-75,-72,-72,-73,-84,-84,-75,-76,-76,-73,-74,-72,-74,-76,-76,-77,-77,-75,-73,-83,-84,-76,-76,-72,-83,-84,-84,-75,-75,-74,-74,-73,-74,-74,-83,-81,-80,-74,-72,-78,-84,-84,-73,-74,-73,-77,-78,-92,-91,-87,-83,-97,-86,-82,-80,-85,-91,-91,-89,-81,-82,-82,-81,-82,-86,-88,-86,-82,-74,-71,-91,-84,-74,-73,-72,-70,-68,-67,-68,-68,-72,-72,-71,-82,-80,-72,-72,-69,-85,-83,-73,-72,-69,-79,-79,-72,-72,-70,-71,-70,-69,-69,-77,-70,-70,-67,-67,-76,-77,-70,-71,-69,-69,-69,-67,-68,-77,-78,-79,-70,-70,-70,-70,-68,-68,-69,-70,-78,-77,-72,-71,-72,-71,-78,-70,-71,-70,-80,-79,-82,-73,-72,-70,-69,-70,-83,-72,-73,-74,-74,-80,-74,-74,-71,-69,-70,-68,-76,-76,-69,-70,-70,-70,-76,-76,-77,-75,-75,-70,-76,-77,-77,-76,-76,-75,-76,-75,-74,-70,-70,-70,-70,-82,-83,-73,-73,-70,-78,-78,-77,-70,-77,-78,-78,-73,-73,-73,-70,-71,-70,-70,-70,-70,-78,-80,-77,-74,-75,-81,-86,-91,-72,-72,-73,-73,-70,-79,-79,-74,-77,-86,-76,-71,-76,-71,-71,-71,-84,-84,-76,-76,-70,-75,-76,-69,-69,-82,-81,-82,-76,-83,-76,-75,-76,-76,-71,-71,-71,-82,-82,-82,-82,-76,-76,-76,-75,-71,-72,-72,-72,-72,-78
Medidas obtenidas:
Be11
	 Media: -75.7098976109215
	 Desv. Est.: 5.575859567904073
