Beacon,Potencias
Be11,-75,-75,-76,-80,-81,-76,-76,-75,-75,-74,-72,-73,-82,-79,-79,-77,-76,-75,-75,-78,-77,-77,-77,-72,-74,-73,-71,-72,-71,-71,-71,-71,-84,-71,-83,-80,-80,-70,-71,-71,-71,-79,-78,-77,-76,-72,-72,-73,-73,-76,-75,-75,-76,-73,-74,-70,-69,-73,-69,-71,-73,-68,-67,-67,-67,-68,-69,-69,-70,-70,-70,-70,-70,-72,-74,-74,-71,-70,-79,-78,-78,-71,-70,-71,-70,-87,-84,-76,-84,-93,-74,-72,-72,-70,-72,-73,-76,-78,-77,-74,-72,-70,-83,-76,-68,-67,-68,-68,-68,-68,-69,-68,-86,-86,-85,-90,-70,-70,-72,-83,-90,-98,-95,-84,-72,-72,-72,-72,-90,-91,-70,-70,-71,-81,-79,-80,-71,-70,-68,-68,-68,-68,-76,-74,-73,-74,-72,-72,-74,-70,-70,-74,-79,-76,-72,-69,-69,-76,-76,-70,-70,-73,-72,-73,-73,-73,-72,-72,-71,-70,-70,-70,-79,-70,-68,-68,-69,-77,-75,-72,-73,-70,-78,-76,-76,-73,-72,-72,-71,-72,-72,-68,-72,-73,-69,-75,-71,-72,-73,-73,-72,-72,-70,-69,-70,-82,-81,-79,-80,-79,-76,-70,-77,-71,-74,-73,-73,-72,-72,-72,-77,-77,-78,-77,-72,-72,-80,-79,-77,-70,-74,-75,-76,-76,-67,-76,-73,-72,-80,-80,-71,-70,-80,-69,-70,-82,-70,-70,-70,-71,-70,-72,-72,-77,-76,-69,-69,-68,-69,-74,-73,-72,-73,-72,-72,-70,-71,-71,-73,-74,-71,-71,-73,-75,-74,-71,-81,-92,-94,-67,-66,-67,-67,-70,-70,-68,-68,-73,-74,-77,-69,-68,-69,-75,-76,-75,-70,-69,-68,-67,-72,-71,-70,-68,-68,-68,-69,-69,-69,-68,-87,-88,-67,-67,-67,-68,-68
Medidas obtenidas:
Be11
	 Media: -73.65299684542586
	 Desv. Est.: 5.392748780373316
