Beacon,Potencias
Be11,-60,-60,-59,-60,-70,-61,-61,-60,-60,-60,-71,-70,-70,-70,-60,-60,-60,-61,-67,-67,-62,-70,-69,-73,-76,-65,-63,-65,-62,-72,-67,-66,-61,-61,-62,-68,-69,-61,-62,-60,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-61,-61,-62,-61,-61,-62,-62,-62,-70,-61,-73,-74,-79,-81,-79,-75,-74,-59,-59,-70,-62,-79,-81,-80,-61,-62,-62,-60,-61,-62,-61,-62,-62,-62,-62,-62,-59,-65,-67,-67,-67,-59,-59,-66,-60,-62,-63,-62,-62,-63,-65,-60,-60,-61,-60,-61,-63,-67,-68,-68,-67,-66,-66,-66,-65,-64,-65,-67,-63,-63,-63,-62,-62,-65,-66,-62,-62,-62,-63,-64,-65,-66,-69,-64,-64,-64,-67,-68,-67,-67,-67,-67,-65,-64,-68,-68,-69,-61,-61,-62,-61,-62,-61,-62,-63,-61,-62,-62,-61,-61,-76,-74,-74,-73,-74,-73,-75,-62,-76,-77,-74,-61,-61,-62,-75,-74,-74,-62,-62,-62,-61,-60,-61,-66,-63,-63,-62,-62,-62,-63,-66,-67,-69,-64,-62,-62,-62,-62,-70,-66,-64,-64,-64,-66,-69,-69,-67,-62,-61,-61,-61,-62,-64,-65,-66,-65,-64,-68,-67,-66,-64,-70,-66,-66,-67,-64,-62,-67,-62,-63,-62,-62,-62,-64,-63,-63,-66,-63,-62,-62,-76,-78,-74,-70,-68,-61,-70,-72,-68,-68,-68,-66,-65,-67,-68,-67,-66,-67,-66,-66,-61,-64,-65,-62,-68,-68,-63,-62,-68,-69,-62,-67,-67,-64,-61,-63,-62,-62,-62,-63,-62,-63,-62,-62,-62,-62,-62,-60,-60,-71,-65
Medidas obtenidas:
Be11
	 Media: -64.95517241379311
	 Desv. Est.: 4.63938951708928
