Beacon,Potencias
Be11,-73,-72,-64,-67,-66,-67,-66,-68,-64,-64,-70,-62,-63,-64,-64,-63,-66,-71,-69,-67,-66,-68,-67,-72,-72,-70,-67,-66,-66,-67,-66,-66,-66,-66,-67,-66,-63,-64,-68,-66,-65,-65,-64,-64,-64,-72,-66,-66,-70,-70,-70,-69,-67,-66,-66,-66,-63,-66,-66,-66,-66,-68,-67,-67,-66,-66,-66,-66,-66,-64,-64,-64,-64,-68,-67,-67,-64,-62,-63,-66,-66,-66,-64,-69,-69,-69,-70,-65,-64,-63,-63,-63,-62,-73,-73,-63,-62,-63,-65,-65,-68,-67,-66,-66,-66,-77,-77,-69,-71,-73,-73,-72,-66,-66,-66,-72,-66,-73,-73,-67,-67,-68,-67,-64,-73,-68,-68,-65,-64,-73,-73,-72,-67,-66,-66,-66,-64,-64,-65,-65,-65,-66,-65,-64,-65,-70,-70,-72,-67,-67,-65,-73,-64,-63,-63,-63,-67,-67,-65,-62,-62,-73,-76,-73,-64,-64,-66,-66,-64,-72,-72,-63,-64,-64,-63,-66,-66,-72,-73,-64,-66,-65,-68,-68,-62,-66,-66,-72,-72,-71,-70,-70,-66,-66,-66,-65,-65,-65,-71,-72,-71,-72,-74,-71,-70,-63,-70,-70,-70,-71,-70,-70,-68,-69,-70,-70,-64,-63,-63,-70,-72,-71,-68,-68,-68,-63,-63,-69,-63,-63,-63,-67,-68,-69,-70,-70,-70,-70,-66,-67,-68,-70,-62,-68,-67,-66,-65,-64,-64,-72,-72,-71,-66,-72,-68,-67,-67,-63,-64,-66,-65,-70,-71,-65,-65,-64,-65,-65,-66,-66,-67,-72,-72,-70,-69,-64,-64,-67,-64,-64,-66,-66,-68,-63,-64,-66,-69,-64,-64,-67,-67,-71,-70,-70,-68,-68,-69,-70,-72,-65,-64,-68,-73,-74,-70,-73,-74,-66,-70,-70
Medidas obtenidas:
Be11
	 Media: -67.23225806451613
	 Desv. Est.: 3.2167026773416563
