Beacon,Potencias
Be11,-84,-78,-79,-78,-79,-78,-79,-78,-79,-78,-72,-82,-83,-87,-76,-77,-81,-81,-79,-79,-79,-76,-80,-80,-80,-81,-78,-78,-79,-78,-82,-72,-70,-76,-88,-69,-70,-71,-72,-72,-72,-85,-84,-86,-85,-71,-72,-71,-73,-72,-86,-86,-70,-73,-78,-79,-79,-77,-83,-77,-76,-88,-88,-87,-80,-83,-86,-92,-76,-79,-84,-87,-86,-82,-82,-82,-83,-80,-80,-80,-81,-83,-84,-81,-78,-75,-73,-74,-71,-70,-70,-70,-84,-83,-85,-74,-82,-82,-72,-72,-74,-74,-74,-78,-70,-73,-76,-82,-76,-74,-87,-86,-85,-85,-71,-87,-70,-73,-80,-84,-70,-68,-68,-68,-70,-70,-70,-70,-70,-85,-67,-68,-81,-83,-72,-68,-68,-87,-87,-87,-87,-68,-68,-70,-87,-88,-90,-68,-68,-68,-74,-75,-74,-85,-96,-92,-69,-70,-70,-70,-75,-74,-77,-76,-77,-77,-70,-69,-69,-72,-71,-72,-87,-82,-79,-66,-66,-67,-79,-68,-70,-70,-70,-70,-69,-69,-77,-77,-77,-78,-67,-70,-70,-67,-67,-70,-70,-79,-67,-67,-71,-71,-67,-68,-70,-70,-70,-70,-76,-78,-78,-70,-70,-70,-74,-73,-73,-66,-66,-66,-69,-68,-73,-73,-73,-74,-76,-75,-77,-79,-69,-78,-78,-66,-66,-70,-70,-70,-82,-80,-79,-79,-81,-67,-67,-68,-68,-82,-83,-81,-70,-68,-68,-68,-68,-69,-70,-71,-80,-80,-65,-66,-67,-68,-66,-68,-68,-70,-70,-78,-79,-79,-80,-71,-71,-70,-70,-70,-73,-72,-72,-73,-72,-67,-74,-76,-77,-78,-72,-72,-75,-76,-78,-78,-72,-74,-72,-73,-74,-74,-80,-82,-72,-72,-72,-75,-75
Medidas obtenidas:
Be11
	 Media: -75.33333333333333
	 Desv. Est.: 6.330773137981671
