Beacon,Potencias
Be11,-79,-77,-75,-77,-84,-84,-85,-78,-77,-85,-84,-79,-84,-76,-76,-77,-75,-75,-77,-77,-80,-79,-80,-80,-82,-78,-77,-80,-81,-81,-76,-78,-75,-77,-76,-75,-76,-77,-77,-77,-74,-76,-75,-76,-79,-79,-79,-78,-76,-76,-77,-76,-77,-76,-76,-76,-76,-76,-79,-80,-76,-75,-76,-76,-75,-75,-75,-75,-76,-73,-76,-77,-75,-75,-76,-83,-81,-79,-81,-79,-80,-78,-81,-83,-85,-83,-84,-79,-81,-81,-84,-87,-81,-83,-82,-80,-80,-80,-79,-82,-83,-80,-81,-83,-80,-77,-80,-80,-79,-79,-78,-76,-82,-96,-83,-83,-81,-83,-85,-88,-76,-76,-80,-80,-83,-80,-78,-78,-78,-77,-78,-78,-84,-86,-78,-78,-84,-80,-80,-76,-78,-76,-77,-78,-76,-82,-86,-86,-87,-88,-76,-78,-76,-80,-80,-81,-76,-74,-74,-74,-73,-80,-73,-74,-81,-81,-76,-75,-76,-79,-80,-79,-86,-82,-82,-82,-80,-79,-78,-79,-76,-77,-85,-78,-80,-80,-78,-78,-79,-79,-79,-79,-77,-77,-77,-78,-78,-77,-77,-80,-79,-78,-78,-87,-94,-78,-77,-77,-78,-78,-76,-75,-76,-76,-92,-86,-86,-87,-76,-76,-79,-79,-78,-76,-77,-77,-78,-78,-78,-78,-82,-84,-90,-84,-83,-77,-77,-77,-80,-83,-85,-85,-84,-82,-85,-84,-86,-86,-94,-76,-81,-81,-82,-82,-82,-81,-80,-82,-78,-83,-77,-84,-82,-76,-76,-76,-78,-78,-81,-77,-77,-76,-74,-75,-81,-82,-80,-82,-80,-80,-82,-79,-81,-82,-81,-82,-87,-83,-79,-80,-78,-77,-80,-81,-81,-82,-83,-87,-86,-89,-88,-85,-80,-81,-82,-80,-78,-78,-78,-80,-81,-84,-98,-76,-75,-76,-77
Medidas obtenidas:
Be11
	 Media: -79.65930599369085
	 Desv. Est.: 3.892220839204125
