Beacon,Potencias
Be11,-100,-98,-92,-93,-92,-88,-88,-89,-92,-92,-90,-90,-96,-95,-96,-95,-93,-90,-89,-88,-86,-86,-95,-92,-94,-92,-94,-92,-91,-96,-93,-91,-92,-93,-94,-93,-92,-88,-93,-91,-92,-86,-91,-92,-92,-91,-88,-88,-99,-99,-94,-92,-91,-98,-88,-90,-94,-91,-90,-90,-98,-88,-87,-87,-89,-92,-94,-96,-100,-100,-93,-100,-99,-90,-92,-93,-92,-99,-98,-96,-94,-95,-92,-92,-87,-87,-92,-93,-94,-89,-90,-91,-95,-92,-93,-92,-100,-94,-94,-91,-92,-96,-96,-97,-96,-96,-92,-91,-98,-98,-97,-100,-92,-92,-92,-92,-91,-91,-92,-92,-93,-91,-91,-91,-90,-90,-89,-92,-92,-100,-94,-93,-92,-92,-90,-92,-99,-99,-98,-91,-92,-90,-90,-90,-91,-94,-93,-94,-94,-94,-91,-91,-99,-92,-92,-92,-93,-93,-93,-92,-92,-92,-92,-92,-94,-97,-94,-96,-95,-101,-100,-99,-94,-92,-93,-103,-98,-94,-94,-96,-97,-97,-97,-94,-93,-98,-98,-95,-91,-95,-98,-100,-103,-91,-90,-90,-92,-91,-91,-92,-92,-90,-92,-92,-90,-100,-92,-102,-91,-102,-101,-91,-91,-91,-102,-91,-100,-90,-92,-91,-100,-92,-99,-98,-91,-92,-91,-90,-91,-90,-91,-92,-90,-92,-90,-90,-90,-92,-90,-92,-92,-92,-91,-90,-90,-90,-92,-89,-89,-91,-91,-89,-89,-92
Medidas obtenidas:
Be11
	 Media: -93.05511811023622
	 Desv. Est.: 3.5180103220870524
