Beacon,Potencias
Be11,-96,-86,-85,-92,-92,-96,-99,-93,-88,-88,-92,-92,-96,-95,-88,-86,-86,-98,-94,-93,-91,-92,-96,-94,-95,-98,-95,-93,-88,-96,-92,-86,-85,-86,-99,-101,-97,-96,-98,-90,-99,-94,-96,-100,-91,-88,-97,-91,-92,-90,-89,-90,-90,-83,-84,-94,-92,-92,-92,-97,-93,-84,-85,-91,-89,-88,-84,-84,-90,-90,-89,-93,-88,-88,-97,-94,-89,-94,-94,-87,-88,-88,-94,-94,-96,-88,-88,-89,-90,-90,-90,-91,-96,-88,-87,-87,-86,-90,-95,-94,-92,-83,-84,-92,-98,-94,-93,-88,-88,-98,-97,-95,-93,-89,-88,-88,-98,-89,-85,-85,-91,-93,-92,-86,-86,-85,-86,-92,-86,-92,-87,-86,-87,-87,-86,-86,-87,-92,-88,-87,-86,-86,-86,-86,-94,-92,-96,-92,-90,-100,-92,-89,-88,-89,-87,-87,-89,-87,-87,-88,-88,-92,-92,-88,-88,-88,-87,-86,-90,-89,-94,-92,-90,-92,-85,-84,-82,-83,-93,-90,-90,-88,-87,-85,-86,-91,-94,-93,-83,-82,-82,-81,-82,-98,-96,-95,-90,-83,-85,-85,-84,-86,-87,-89,-87,-87,-84,-83,-86,-92,-92,-86,-84,-84,-83,-92,-92,-86,-86,-83,-97,-89,-86,-89,-90,-90,-87,-91,-94,-93,-92,-93,-90,-97,-87,-93,-90,-93,-90,-93,-99,-89,-85,-99,-91,-91,-93,-84,-83,-83,-98,-95,-83,-85,-84,-84,-93,-84,-85,-85,-81,-81,-81,-81,-95,-94,-95,-86,-86,-86,-83,-94,-92,-92,-88,-88,-84,-84,-83,-92,-93,-93,-93,-87,-93
Medidas obtenidas:
Be11
	 Media: -89.74736842105263
	 Desv. Est.: 4.5010994456267905
