Beacon,Potencias
Be11,-84,-86,-85,-86,-82,-83,-83,-85,-86,-82,-81,-86,-86,-84,-85,-85,-85,-85,-84,-83,-80,-80,-80,-84,-84,-80,-79,-86,-84,-84,-83,-84,-79,-88,-91,-93,-81,-83,-82,-84,-84,-84,-83,-84,-86,-81,-81,-80,-79,-93,-89,-88,-88,-86,-78,-79,-79,-89,-87,-82,-83,-82,-82,-88,-88,-80,-82,-81,-80,-88,-92,-80,-80,-78,-79,-81,-83,-83,-80,-79,-82,-90,-86,-90,-88,-85,-87,-83,-83,-85,-84,-89,-78,-79,-79,-92,-89,-76,-77,-80,-81,-83,-82,-83,-83,-83,-81,-84,-86,-86,-85,-85,-82,-80,-89,-88,-83,-79,-79,-84,-85,-86,-85,-81,-79,-79,-80,-78,-80,-83,-83,-81,-77,-83,-82,-82,-82,-83,-83,-82,-77,-77,-83,-84,-82,-85,-84,-80,-77,-78,-78,-79,-78,-83,-82,-82,-82,-82,-82,-82,-79,-78,-86,-88,-87,-80,-81,-81,-83,-83,-88,-88,-82,-90,-80,-86,-87,-90,-94,-80,-87,-79,-76,-75,-86,-87,-92,-93,-91,-90,-79,-84,-85,-95,-79,-79,-84,-87,-83,-77,-90,-87,-84,-84,-83,-86,-90,-92,-89,-88,-76,-76,-95,-94,-91,-93,-78,-78,-78,-85,-87,-86,-86,-77,-78,-79,-88,-86,-84,-76,-77,-78,-79,-95,-92,-88,-86,-86,-86,-87,-78,-88,-84,-87,-90,-94,-95,-85,-78,-78,-78,-77,-77,-88,-86,-83,-77,-78,-84,-78,-80,-80,-80,-86,-86,-85,-86,-86,-88,-87,-94,-97,-98,-93,-81,-80,-79,-79,-79,-90,-89,-80,-87,-81,-93,-87,-90,-101,-92,-78,-78,-78,-80,-80,-80,-94,-93,-96,-84,-87,-98,-90,-88,-78,-79,-80,-80,-91,-89,-89,-80,-89,-80,-79,-86,-86,-86,-77,-76,-86,-85,-84,-91,-91,-86
Medidas obtenidas:
Be11
	 Media: -83.95987654320987
	 Desv. Est.: 4.878231927034344
