Beacon,Potencias
Be11,-85,-86,-87,-87,-88,-87,-87,-89,-89,-94,-90,-88,-87,-90,-90,-86,-90,-89,-87,-88,-89,-90,-88,-84,-91,-84,-85,-85,-85,-85,-84,-90,-85,-86,-90,-90,-90,-94,-90,-91,-88,-85,-84,-86,-85,-87,-88,-87,-88,-92,-95,-87,-85,-89,-87,-91,-92,-93,-90,-88,-91,-95,-96,-94,-94,-94,-91,-93,-93,-95,-92,-95,-96,-98,-90,-90,-90,-88,-89,-93,-91,-89,-90,-89,-91,-86,-87,-92,-86,-88,-87,-84,-87,-88,-91,-95,-95,-87,-88,-85,-84,-82,-87,-91,-88,-85,-87,-87,-87,-87,-86,-91,-90,-91,-88,-88,-88,-93,-95,-91,-92,-90,-89,-87,-91,-93,-87,-93,-92,-88,-87,-93,-94,-90,-88,-95,-90,-92,-92,-92,-92,-90,-86,-90,-89,-86,-88,-88,-88,-88,-88,-88,-89,-91,-90,-90,-89,-89,-90,-87,-93,-95,-90,-90,-90,-89,-91,-94,-91,-93,-94,-88,-88,-90,-93,-90,-92,-87,-86,-91,-90,-90,-91,-84,-85,-89,-96,-91,-92,-88,-88,-88,-90,-92,-86,-87,-86,-86,-85,-91,-90,-87,-87,-87,-90,-91,-90,-90,-93,-91,-91,-91,-94,-88,-86,-92,-96,-101,-87,-88,-87,-85,-90,-91,-86,-86,-88,-100,-102,-98,-95,-86,-92,-93,-95,-86,-84,-85,-85,-86,-85,-86,-87,-86,-87,-87,-86,-86,-87,-89,-90,-93,-90,-90,-93,-94,-91,-87,-87,-90,-90,-91,-93,-86,-88,-90,-90,-91,-85,-84,-84,-86,-88,-91,-100,-99,-90,-89,-92,-93,-92,-93,-94,-88,-88,-88,-89,-92,-92,-90,-92,-88,-88,-88,-88,-87,-92,-91,-90,-90,-86,-86,-86,-88,-90,-90,-89,-88,-84,-84,-83,-83,-87,-86,-88
Medidas obtenidas:
Be11
	 Media: -89.35238095238095
	 Desv. Est.: 3.3184898502572246
