Beacon,Potencias
Be11,-89,-93,-86,-88,-88,-88,-89,-89,-87,-91,-92,-92,-88,-86,-87,-88,-86,-86,-88,-87,-89,-90,-92,-91,-88,-89,-87,-88,-98,-94,-94,-87,-87,-89,-90,-92,-96,-98,-93,-90,-89,-89,-93,-93,-96,-88,-90,-88,-88,-94,-93,-87,-86,-87,-84,-85,-89,-92,-92,-90,-90,-88,-96,-90,-86,-86,-92,-87,-85,-86,-87,-90,-92,-88,-86,-90,-89,-86,-86,-85,-86,-87,-87,-87,-88,-90,-91,-92,-93,-94,-95,-86,-85,-85,-82,-82,-82,-87,-88,-84,-84,-85,-86,-86,-85,-87,-87,-87,-91,-86,-88,-81,-83,-83,-85,-87,-86,-86,-86,-88,-94,-94,-90,-89,-86,-86,-86,-88,-88,-99,-100,-101,-95,-94,-94,-86,-86,-87,-89,-96,-93,-94,-99,-87,-87,-92,-95,-95,-94,-86,-87,-94,-94,-98,-96,-87,-87,-92,-99,-97,-94,-98,-95,-92,-92,-86,-87,-87,-87,-88,-88,-88,-88,-90,-97,-87,-88,-92,-95,-94,-96,-103,-98,-98,-98,-98,-88,-88,-92,-94,-92,-94,-92,-92,-94,-95,-97,-95,-95,-89,-90,-90,-91,-93,-96,-92,-91,-93,-91,-90,-92,-90,-91,-91,-90,-91,-92,-90,-92,-91,-91,-92,-98,-99,-90,-90,-92,-90,-90,-91,-91,-94,-90,-96,-100,-98,-94,-93,-90,-87,-88,-90,-87,-87,-102,-86,-86,-85,-85,-84,-86,-86,-88,-91,-95,-92,-88,-88,-85,-84,-90,-87,-86,-103,-86,-88,-85,-86,-85,-84,-83,-82,-85,-89,-91,-92,-92,-91,-95,-94,-90,-86,-86,-90,-90,-88,-85,-85,-88,-88,-88,-89,-91,-92,-88,-90,-92,-90,-88,-89,-90,-90,-92,-96,-96,-91
Medidas obtenidas:
Be11
	 Media: -90.01960784313725
	 Desv. Est.: 4.132986993090234
