Beacon,Potencias
Be11,-96,-96,-95,-95,-95,-96,-96,-100,-94,-94,-97,-96,-97,-96,-99,-95,-96,-97,-96,-97,-98,-93,-94,-94,-98,-98,-96,-96,-96,-96,-93,-97,-95,-93,-97,-98,-96,-98,-99,-96,-93,-103,-100,-97,-94,-96,-99,-100,-99,-98,-97,-95,-100,-95,-95,-95,-95,-97,-97,-97,-95,-95,-95,-99,-98,-95,-93,-95,-96,-102,-98,-97,-98,-99,-96,-95,-95,-97,-96,-97,-98,-97,-97,-96,-96,-97,-96,-98,-97,-94,-96,-100,-98,-95,-96,-95,-95,-97,-98,-97,-95,-97,-98,-93,-95,-94,-95,-97,-97,-96,-95,-95,-94,-95,-94,-94,-96,-93,-95,-96,-94,-100,-101,-95,-96,-98,-98,-97,-99,-100,-95,-95,-98,-102,-97,-98,-98,-100,-97,-100,-97,-99,-95,-95,-95,-97,-98,-96,-99,-98,-98,-102,-94,-95,-98,-95,-95,-99,-97,-97,-97,-98,-95,-96,-95,-101,-101,-95,-96,-95,-95,-93,-94,-96,-99,-98,-100,-99,-96,-99,-102,-100,-94,-95,-94,-96,-97,-95,-98,-95,-96,-94,-93,-93,-95,-96,-99,-100,-102,-98,-103,-102,-102,-94,-97,-99,-95,-94,-93,-98,-99,-99,-99,-100,-101,-101,-93,-93,-98,-102,-101,-101,-98,-100,-98,-94,-94,-94,-96,-96,-95,-97,-104,-95,-94,-101,-97,-97,-101,-99,-98,-99,-94
Medidas obtenidas:
Be11
	 Media: -96.81481481481481
	 Desv. Est.: 2.351952474173606
