Beacon,Potencias
Be11,-80,-76,-76,-76,-76,-76,-75,-76,-76,-81,-78,-79,-78,-78,-78,-79,-81,-84,-84,-84,-83,-78,-79,-80,-83,-84,-84,-83,-86,-88,-91,-95,-83,-80,-78,-78,-81,-82,-87,-87,-78,-78,-78,-79,-80,-78,-78,-79,-79,-79,-79,-83,-78,-78,-81,-82,-82,-79,-79,-82,-83,-99,-82,-87,-87,-86,-85,-83,-83,-84,-86,-87,-86,-88,-85,-86,-88,-91,-84,-81,-81,-79,-78,-77,-79,-79,-79,-78,-78,-78,-75,-80,-82,-81,-81,-78,-78,-78,-78,-77,-78,-78,-80,-80,-80,-80,-80,-79,-76,-75,-76,-81,-78,-80,-83,-82,-76,-83,-84,-84,-86,-86,-79,-80,-79,-80,-80,-79,-79,-79,-78,-80,-80,-79,-77,-76,-77,-79,-79,-79,-77,-80,-80,-76,-76,-78,-78,-77,-76,-81,-80,-77,-77,-78,-79,-83,-81,-80,-81,-80,-81,-81,-80,-79,-80,-81,-80,-81,-80,-90,-85,-79,-79,-79,-79,-81,-80,-80,-82,-78,-75,-76,-76,-72,-72,-78,-80,-77,-77,-80,-83,-82,-82,-77,-76,-75,-74,-72,-75,-76,-83,-80,-77,-79,-77,-77,-77,-76,-76,-78,-77,-79,-79,-78,-77,-77,-79,-76,-75,-77,-79,-87,-78,-78,-77,-76,-76,-80,-81,-79,-78,-78,-80,-79,-79,-81,-80,-81,-80,-79,-79,-79,-78,-79,-82,-80,-81,-85,-86,-77,-77,-76,-79,-78,-79,-78,-79,-79,-79,-80,-80,-79,-80,-78,-76,-77,-83,-82,-84,-86,-85,-83,-84,-83,-81,-81,-79,-76,-78,-79,-78,-78,-77,-77,-84,-81,-80,-84,-77,-74,-76,-77,-77,-78,-76,-76,-90,-83,-83,-84,-86,-76,-75,-87,-85,-81
Medidas obtenidas:
Be11
	 Media: -79.9281045751634
	 Desv. Est.: 3.601647301004281
