Beacon,Potencias
Be11,-80,-77,-77,-82,-83,-84,-88,-79,-84,-76,-78,-78,-78,-77,-90,-84,-85,-79,-79,-79,-79,-81,-82,-82,-82,-80,-81,-80,-78,-87,-87,-86,-75,-76,-76,-77,-95,-76,-77,-76,-76,-78,-80,-78,-83,-83,-83,-76,-81,-77,-77,-85,-80,-76,-77,-90,-77,-77,-75,-75,-75,-75,-84,-82,-78,-75,-75,-78,-76,-76,-87,-79,-78,-78,-77,-77,-77,-89,-90,-77,-87,-86,-77,-76,-77,-78,-86,-84,-86,-85,-77,-77,-77,-77,-76,-76,-77,-83,-82,-78,-78,-78,-78,-77,-76,-78,-78,-85,-80,-78,-77,-79,-78,-78,-76,-75,-78,-77,-75,-75,-83,-84,-77,-77,-80,-78,-77,-78,-76,-80,-81,-77,-77,-76,-75,-82,-82,-83,-83,-76,-77,-77,-78,-78,-78,-86,-87,-87,-78,-77,-85,-77,-83,-79,-78,-82,-82,-82,-77,-76,-77,-82,-82,-85,-76,-77,-78,-78,-87,-84,-84,-78,-77,-80,-80,-85,-86,-84,-78,-78,-79,-79,-78,-79,-79,-80,-79,-86,-90,-81,-79,-80,-80,-93,-94,-86,-79,-80,-80,-92,-92,-97,-92,-98,-90,-81,-80,-95,-90,-84,-84,-81,-92,-87,-86,-87,-84,-84,-88,-85,-84,-83,-84,-83,-83,-83,-78,-80,-81,-81,-80,-79,-80,-79,-80,-80,-80,-82,-82,-85,-81,-79,-78,-79,-78,-78,-75,-76,-78,-79,-83,-78,-77,-78,-80,-75,-77,-82,-88,-74,-75,-75,-86,-82,-80,-79,-85,-89,-87,-88,-84,-86,-90,-81,-79,-81,-79,-81,-83,-82,-82,-81,-79,-81,-81,-82,-82,-79,-79,-78,-77,-77,-82,-82,-79,-79,-80,-83,-82,-79,-80,-81,-81
Medidas obtenidas:
Be11
	 Media: -80.73509933774834
	 Desv. Est.: 4.435139039054706
