Beacon,Potencias
Be11,-77,-77,-82,-84,-83,-83,-80,-82,-77,-72,-76,-79,-86,-91,-89,-87,-87,-86,-73,-85,-74,-75,-79,-74,-77,-74,-76,-76,-77,-72,-74,-74,-74,-72,-75,-74,-74,-77,-72,-72,-73,-74,-77,-78,-76,-76,-77,-78,-74,-74,-73,-78,-76,-78,-79,-72,-72,-73,-76,-75,-76,-76,-76,-75,-76,-76,-71,-70,-69,-70,-71,-72,-75,-77,-79,-73,-70,-73,-72,-72,-75,-75,-72,-72,-71,-70,-73,-74,-73,-85,-80,-88,-86,-81,-76,-75,-74,-71,-72,-75,-81,-75,-76,-78,-82,-84,-87,-90,-78,-78,-76,-76,-76,-78,-75,-75,-75,-75,-77,-75,-76,-75,-76,-78,-82,-77,-77,-76,-76,-76,-74,-79,-78,-79,-78,-79,-79,-79,-76,-76,-77,-78,-81,-78,-89,-80,-82,-79,-80,-81,-78,-77,-87,-78,-77,-76,-77,-76,-88,-97,-86,-82,-85,-78,-81,-80,-82,-86,-76,-98,-80,-79,-83,-82,-81,-82,-82,-81,-75,-74,-74,-77,-76,-75,-79,-77,-76,-76,-75,-73,-76,-78,-76,-88,-84,-83,-83,-82,-76,-76,-79,-78,-78,-82,-83,-86,-89,-84,-80,-79,-74,-73,-74,-73,-73,-74,-73,-73,-73,-74,-78,-74,-78,-75,-73,-76,-73,-73,-72,-74,-74,-73,-74,-76,-76,-75,-74,-72,-72,-72,-72,-76,-76,-75,-76,-76,-74,-73,-72,-72,-82,-82,-74,-74,-74,-78,-76,-76,-72,-72,-72,-79,-75,-78,-75,-75,-76,-73,-78,-75,-74,-81,-76,-75,-75,-73,-72,-79,-80,-80,-76,-77,-73,-74,-77,-78,-80,-79,-79,-79,-77,-88,-92,-88,-77,-78,-78,-77,-78,-78,-79,-77,-79,-80,-85,-82,-81,-79,-78,-78,-78,-81,-80
Medidas obtenidas:
Be11
	 Media: -77.39616613418531
	 Desv. Est.: 4.580083486306963
