Beacon,Potencias
Be11,-69,-78,-67,-72,-76,-77,-72,-77,-72,-69,-82,-76,-70,-61,-60,-61,-61,-59,-60,-65,-65,-76,-82,-76,-77,-74,-63,-64,-66,-68,-68,-72,-75,-80,-86,-68,-69,-68,-68,-68,-68,-69,-74,-74,-65,-64,-66,-66,-68,-70,-68,-78,-83,-69,-70,-68,-73,-68,-75,-71,-62,-63,-67,-64,-66,-65,-62,-61,-65,-63,-75,-77,-68,-65,-63,-78,-74,-69,-68,-72,-66,-70,-71,-70,-88,-66,-64,-62,-72,-67,-69,-63,-70,-70,-72,-74,-73,-63,-69,-70,-68,-68,-63,-63,-63,-62,-62,-62,-62,-62,-68,-67,-68,-60,-67,-61,-62,-63,-70,-71,-71,-63,-65,-61,-65,-62,-63,-69,-76,-65,-65,-78,-65,-62,-66,-62,-57,-55,-61,-58,-60,-68,-79,-64,-69,-76,-68,-69,-68,-68,-67,-65,-64,-64,-68,-73,-74,-70,-63,-62,-62,-62,-62,-61,-73,-73,-73,-73,-65,-66,-62,-62,-62,-62,-65,-66,-62,-62,-62,-62,-74,-73,-74,-67,-66,-66,-66,-66,-66,-63,-62,-62,-73,-74,-73,-73,-68,-62,-62,-62,-62,-74,-72,-65,-63,-63,-63,-72,-72,-65,-66,-66,-62,-71,-66,-66,-62,-61,-61,-61,-71,-71,-70,-62,-72,-73,-72,-73,-66,-66,-66,-64,-65,-64,-70,-68,-68,-70,-70,-69,-62,-62,-68,-68,-68,-68,-68,-70,-62,-62,-69,-69,-69,-70,-70,-70,-77,-76,-76,-74,-63,-70,-70,-73,-72,-70,-70,-70,-70,-76,-75,-62,-62,-63,-63,-63,-63,-72,-73,-73,-73,-63,-63,-63,-72,-71,-70,-76,-62,-62,-68,-71,-71,-71,-71,-70,-70,-70,-71,-72,-71,-70,-70,-70,-62,-70,-69,-70,-63,-63
Medidas obtenidas:
Be11
	 Media: -67.8741935483871
	 Desv. Est.: 5.224442661898617
