Beacon,Potencias
Be11,-72,-70,-69,-68,-71,-71,-72,-72,-75,-79,-72,-74,-72,-72,-72,-79,-77,-76,-74,-73,-73,-72,-71,-70,-70,-70,-70,-70,-72,-70,-70,-70,-70,-70,-72,-73,-75,-79,-78,-72,-72,-70,-70,-75,-78,-83,-73,-70,-73,-79,-81,-79,-73,-77,-72,-71,-71,-83,-77,-76,-79,-79,-76,-76,-74,-74,-73,-72,-73,-70,-76,-79,-75,-75,-74,-74,-74,-73,-74,-72,-72,-72,-74,-74,-73,-73,-70,-70,-73,-75,-76,-77,-76,-76,-76,-76,-76,-76,-73,-73,-74,-74,-73,-73,-70,-70,-70,-70,-73,-72,-72,-73,-70,-70,-72,-72,-72,-68,-72,-72,-72,-73,-73,-70,-70,-72,-72,-73,-72,-72,-72,-69,-69,-72,-68,-70,-70,-70,-72,-74,-72,-76,-71,-76,-75,-70,-70,-70,-73,-72,-71,-71,-73,-68,-74,-70,-71,-68,-68,-68,-67,-67,-73,-73,-69,-68,-66,-68,-67,-67,-67,-70,-72,-71,-74,-75,-75,-76,-70,-70,-70,-70,-70,-70,-70,-76,-70,-68,-69,-75,-74,-75,-74,-69,-70,-72,-73,-68,-68,-70,-71,-70,-75,-75,-70,-70,-71,-70,-70,-74,-74,-71,-78,-72,-70,-72,-71,-71,-78,-71,-71,-77,-71,-71,-70,-70,-71,-71,-71,-71,-71,-74,-74,-69,-69,-69,-70,-70,-75,-77,-72,-71,-71,-71,-70,-80,-76,-76,-76,-76,-80,-83,-99,-77,-89,-95,-79,-79,-80,-81,-81,-89,-89,-81,-81,-80,-90,-87,-81,-81,-76,-74,-72,-85,-90,-92,-77,-84,-79,-80,-80,-79,-78,-87,-86,-86,-87,-87,-81,-81,-86,-83,-82,-85,-87,-92,-79,-79,-78,-78,-95,-97,-99,-75,-87,-75,-75,-78,-78,-90,-79,-82,-80,-81,-82,-84,-83,-97,-88,-94,-88,-84,-81
Medidas obtenidas:
Be11
	 Media: -74.92879256965944
	 Desv. Est.: 6.135469181566889
