Beacon,Potencias
Be11,-81,-70,-77,-72,-68,-69,-67,-67,-66,-68,-62,-70,-68,-70,-67,-67,-62,-61,-61,-66,-67,-68,-68,-71,-73,-70,-61,-60,-70,-73,-69,-66,-65,-64,-66,-65,-69,-73,-82,-70,-68,-66,-67,-68,-68,-76,-74,-72,-71,-73,-66,-69,-70,-86,-67,-67,-68,-69,-68,-68,-67,-71,-70,-72,-72,-71,-75,-76,-74,-70,-71,-73,-70,-69,-68,-67,-68,-68,-68,-66,-65,-65,-68,-63,-64,-67,-69,-69,-68,-68,-68,-70,-70,-68,-68,-65,-65,-71,-75,-78,-76,-69,-73,-70,-68,-69,-72,-72,-72,-77,-75,-74,-74,-67,-70,-65,-64,-68,-64,-71,-65,-65,-65,-67,-67,-66,-66,-68,-65,-67,-67,-67,-71,-64,-63,-76,-61,-62,-63,-63,-76,-79,-61,-61,-62,-63,-62,-63,-63,-63,-66,-65,-68,-70,-70,-63,-64,-64,-69,-67,-73,-74,-75,-65,-69,-66,-67,-64,-64,-67,-68,-66,-66,-66,-72,-71,-70,-66,-66,-67,-69,-66,-66,-69,-70,-64,-68,-68,-68,-66,-63,-72,-72,-72,-72,-66,-66,-66,-65,-65,-69,-67,-68,-81,-85,-73,-65,-65,-66,-66,-70,-67,-67,-66,-65,-65,-64,-66,-68,-66,-73,-63,-64,-75,-74,-63,-63,-63,-64,-64,-75,-75,-76,-64,-64,-73,-63,-65,-65,-71,-74,-74,-66,-65,-63,-67,-67,-80,-64,-64,-68,-77,-65,-65,-75,-79,-67,-66,-67,-67,-68,-67,-67,-66,-66,-80,-76,-74,-73,-63,-64,-64,-70,-70,-71,-68,-70,-63,-64,-64,-86,-78,-68,-68,-68,-69,-73,-64,-64,-68,-68,-62,-68,-68,-66,-60,-60,-61,-63,-61,-61,-73,-71,-64,-66,-66,-76,-77,-75,-64,-64,-64,-64,-64,-76,-64,-66,-66,-67,-73,-66,-66,-68,-63
Medidas obtenidas:
Be11
	 Media: -68.23529411764706
	 Desv. Est.: 4.602901342334359
