Beacon,Potencias
Be11,-74,-73,-82,-79,-77,-77,-77,-78,-76,-80,-80,-75,-76,-79,-81,-75,-77,-79,-82,-82,-84,-85,-82,-87,-98,-78,-75,-74,-81,-84,-84,-83,-81,-90,-88,-87,-89,-77,-80,-79,-79,-85,-76,-76,-76,-75,-81,-82,-76,-76,-84,-95,-92,-74,-75,-80,-87,-87,-76,-76,-77,-76,-79,-93,-80,-80,-79,-81,-80,-78,-80,-81,-87,-74,-73,-79,-79,-80,-86,-84,-86,-74,-72,-72,-81,-81,-83,-86,-90,-87,-73,-74,-74,-83,-81,-86,-85,-85,-85,-74,-98,-82,-79,-75,-84,-82,-82,-76,-76,-77,-79,-75,-78,-79,-80,-79,-87,-90,-90,-86,-72,-73,-84,-86,-80,-80,-98,-81,-81,-80,-79,-80,-86,-96,-86,-83,-82,-80,-85,-86,-77,-79,-76,-75,-76,-81,-79,-79,-78,-90,-87,-88,-86,-79,-81,-82,-81,-76,-76,-75,-74,-73,-80,-79,-77,-81,-82,-83,-84,-82,-83,-82,-81,-86,-84,-79,-78,-77,-79,-77,-81,-80,-80,-80,-81,-80,-77,-77,-76,-76,-76,-76,-78,-77,-78,-82,-84,-85,-84,-86,-93,-81,-82,-94,-92,-88,-81,-81,-79,-86,-88,-82,-80,-80,-90,-85,-88,-77,-84,-85,-94,-83,-81,-82,-86,-89,-86,-78,-79,-79,-79,-76,-76,-78,-78,-79,-79,-76,-74,-74,-82,-79,-80,-75,-76,-72,-85,-84,-82,-82,-74,-68,-69,-76,-76,-72,-73,-72,-70,-81,-80,-70,-71,-69,-70,-69,-79,-71,-72,-69,-78,-69,-71,-69,-79,-78,-77,-78,-71,-71,-71,-71,-78,-80,-72,-72,-72,-71,-70,-71,-70,-70,-69,-70,-75
Medidas obtenidas:
Be11
	 Media: -79.70169491525424
	 Desv. Est.: 5.771661108157949
