Beacon,Potencias
Be11,-60,-60,-58,-63,-64,-60,-55,-59,-59,-60,-61,-63,-64,-65,-65,-66,-66,-72,-59,-67,-70,-66,-57,-58,-63,-62,-56,-56,-56,-56,-59,-56,-56,-56,-56,-59,-60,-58,-58,-58,-57,-58,-55,-58,-56,-56,-55,-56,-56,-58,-57,-57,-61,-55,-54,-54,-54,-56,-58,-54,-58,-60,-57,-56,-59,-60,-57,-56,-57,-57,-58,-57,-60,-60,-59,-59,-59,-61,-60,-56,-56,-56,-56,-55,-55,-55,-55,-55,-57,-57,-55,-55,-56,-57,-58,-60,-59,-59,-58,-59,-59,-58,-59,-59,-59,-58,-63,-57,-62,-65,-62,-61,-61,-62,-61,-61,-59,-57,-54,-53,-54,-54,-56,-57,-55,-55,-57,-57,-55,-55,-55,-56,-58,-59,-59,-59,-59,-59,-54,-54,-61,-54,-54,-53,-54,-53,-52,-52,-52
Medidas obtenidas:
Be11
	 Media: -58.04026845637584
	 Desv. Est.: 3.4462654966485324
