Beacon,Potencias
Be11,-76,-101,-86,-80,-76,-76,-76,-79,-83,-79,-76,-72,-70,-77,-78,-78,-82,-75,-73,-74,-76,-76,-76,-76,-81,-77,-77,-76,-83,-84,-78,-76,-75,-81,-77,-77,-77,-76,-75,-88,-84,-82,-80,-82,-77,-76,-79,-74,-72,-82,-81,-79,-78,-78,-79,-80,-80,-78,-77,-73,-77,-77,-76,-79,-79,-74,-74,-78,-77,-74,-74,-74,-72,-78,-78,-78,-79,-73,-74,-76,-76,-76,-76,-80,-81,-81,-80,-79,-79,-77,-77,-79,-80,-83,-84,-80,-78,-76,-76,-76,-78,-93,-85,-77,-76,-76,-74,-75,-92,-82,-84,-76,-76,-79,-78,-80,-86,-86,-72,-73,-82,-88,-82,-81,-83,-78,-78,-77,-76,-94,-87,-85,-86,-76,-76,-81,-90,-81,-79,-79,-77,-81,-81,-85,-88,-94,-84,-85,-78,-77,-82,-75,-75,-76,-80,-79,-79,-78,-84,-93,-83,-73,-77,-73,-74,-85,-91,-84,-78,-78,-76,-72,-80,-76,-76,-81,-76,-75,-72,-73,-73,-77,-82,-81,-90,-81,-80,-82,-78,-77,-70,-77,-78,-75,-75,-74,-76,-83,-88,-92,-80,-80,-80,-74,-74,-75,-76,-78,-78,-78,-78,-77,-77,-76,-72,-72,-79,-80,-87,-78,-83,-88,-78,-75,-74,-75,-70,-70,-71,-72,-72,-72,-89,-83,-73,-74,-75,-76,-75,-75,-78,-79,-79,-79,-80,-82,-73,-72,-72,-73,-83,-82,-76,-82,-80,-79,-78,-72,-72,-71,-71,-76,-81,-84,-84,-75,-72,-72,-73,-72,-70,-72,-74,-75,-77,-75,-72,-72,-72,-83,-74,-73,-74,-75,-79,-74,-74,-74,-73,-77,-77
Medidas obtenidas:
Be11
	 Media: -78.1512027491409
	 Desv. Est.: 4.883945225143226
