Beacon,Potencias
Be11,-81,-80,-79,-74,-78,-82,-81,-83,-83,-85,-80,-80,-80,-80,-86,-82,-82,-87,-87,-86,-84,-80,-81,-83,-87,-90,-89,-89,-87,-86,-84,-84,-88,-84,-84,-90,-92,-85,-83,-83,-85,-88,-86,-87,-90,-90,-84,-87,-91,-95,-88,-87,-88,-86,-98,-94,-96,-100,-86,-88,-87,-89,-87,-80,-79,-81,-79,-78,-78,-83,-77,-78,-81,-80,-88,-81,-81,-86,-84,-81,-81,-81,-81,-89,-81,-81,-80,-81,-88,-90,-80,-79,-78,-79,-83,-83,-86,-83,-81,-86,-89,-81,-79,-80,-80,-81,-95,-80,-84,-85,-86,-88,-95,-93,-86,-82,-93,-91,-92,-86,-86,-86,-83,-83,-85,-91,-86,-84,-84,-84,-83,-81,-80,-81,-79,-80,-82,-80,-80,-80,-81,-82,-80,-79,-81,-80,-79,-79,-84,-84,-86,-89,-90,-95,-86,-85,-85,-81,-79,-79,-97,-97,-82,-88,-86,-86,-88,-95,-78,-78,-78,-86,-78,-79,-78,-81,-98,-92,-91,-86,-84,-83,-87,-94,-94,-78,-86,-91,-89,-87,-91,-83,-88,-92,-93,-92,-92,-92,-93,-93,-93,-87,-87,-88,-99,-101,-93,-90,-91,-91,-90,-86,-100,-88,-97,-90,-85,-97,-87,-95,-96,-95,-94,-95,-93,-88,-85,-93,-86,-83,-83,-85,-79,-81,-83,-84,-83,-82,-83,-91,-94,-96,-82,-81,-92,-90,-89,-98,-88,-88,-88,-101,-94,-94,-92,-92,-87,-87,-95,-98,-95,-88,-90,-97,-94,-93,-84,-84,-85,-86,-87,-93,-100,-98,-96,-87,-88,-92,-88,-86
Medidas obtenidas:
Be11
	 Media: -86.42293906810036
	 Desv. Est.: 5.710048315247516
