Beacon,Potencias
Be11,-75,-76,-76,-75,-75,-75,-74,-74,-77,-77,-74,-76,-78,-75,-75,-75,-76,-77,-74,-73,-74,-78,-78,-88,-94,-83,-79,-76,-76,-76,-78,-78,-77,-75,-75,-76,-78,-77,-76,-80,-76,-77,-81,-88,-91,-76,-79,-80,-77,-76,-78,-77,-78,-77,-76,-76,-77,-77,-77,-76,-76,-76,-75,-76,-76,-83,-86,-77,-77,-84,-77,-78,-90,-74,-76,-81,-81,-75,-74,-74,-78,-76,-81,-84,-83,-77,-76,-74,-76,-76,-77,-75,-74,-77,-76,-76,-77,-77,-76,-77,-78,-80,-80,-79,-78,-74,-74,-76,-79,-79,-81,-76,-76,-75,-75,-75,-75,-74,-74,-75,-76,-76,-77,-76,-75,-76,-78,-82,-80,-79,-73,-73,-73,-75,-76,-80,-79,-78,-73,-73,-77,-77,-73,-82,-81,-81,-77,-77,-86,-81,-80,-76,-76,-80,-76
Medidas obtenidas:
Be11
	 Media: -77.41290322580645
	 Desv. Est.: 3.4954276195940186
