Beacon,Potencias
Be11,-82,-81,-80,-80,-80,-81,-81,-86,-86,-87,-84,-88,-93,-91,-86,-82,-81,-81,-81,-86,-82,-83,-83,-83,-90,-85,-84,-82,-82,-82,-97,-99,-100,-82,-83,-86,-81,-81,-86,-88,-87,-85,-86,-87,-89,-92,-96,-89,-95,-89,-87,-83,-86,-88,-87,-89,-87,-86,-90,-83,-91,-86,-85,-82,-81,-86,-81,-80,-82,-87,-86,-79,-80,-81,-83,-85,-85,-84,-86,-85,-86,-85,-96,-91,-83,-84,-98,-82,-81,-80,-85,-85,-86,-79,-78,-78,-78,-86,-88,-88,-77,-77,-78,-86,-86,-86,-76,-83,-83,-89,-88,-86,-81,-81,-81,-81,-82,-86,-82,-82,-82,-84,-83,-83,-82,-92,-91,-92,-83,-95,-91,-83,-81,-84,-84,-93,-93,-82,-81,-81,-81,-81,-81,-87,-93,-96,-81,-81,-84,-93,-86,-93,-92,-91,-80,-80,-80,-88,-91,-103,-99,-98,-97,-81,-81,-88,-88,-96,-93,-91,-100,-83,-91,-99,-92,-82,-83,-92,-91,-83,-83,-83,-93,-92,-93,-80,-93,-95,-94,-94,-88,-94,-94,-90,-92,-87,-88,-87,-80,-84,-88,-88,-89,-90,-88,-88,-80,-80,-81,-81,-81,-86,-86,-89,-90,-83,-86,-87,-91,-96,-88,-89,-93,-83,-97,-90,-87,-77,-76,-83,-94,-90,-84,-83,-82,-82,-82,-78,-77,-77,-80,-86,-85,-77,-78,-78,-79,-88,-79,-84,-90,-90,-94,-90,-93,-84,-94,-92,-92,-86,-86,-91,-85,-85,-86,-85,-95,-89,-88,-92,-94,-94,-96,-83,-83,-85,-83,-94,-88,-86,-86,-89,-89,-94,-91,-84,-90,-93,-95,-87,-86,-78,-91,-84,-84,-88,-90,-79,-79,-81,-84,-82,-82,-82,-77,-77,-83,-86
Medidas obtenidas:
Be11
	 Media: -86.14332247557003
	 Desv. Est.: 5.394772891048936
