Beacon,Potencias
Be11,-90,-87,-85,-84,-84,-85,-86,-87,-91,-90,-92,-94,-92,-92,-94,-95,-94,-86,-86,-87,-90,-94,-90,-88,-90,-97,-92,-86,-86,-85,-84,-86,-84,-85,-84,-85,-87,-86,-86,-85,-87,-83,-83,-85,-81,-81,-83,-85,-85,-92,-90,-90,-90,-88,-88,-88,-88,-89,-88,-87,-86,-88,-92,-93,-90,-88,-89,-95,-95,-94,-92,-87,-84,-83,-82,-83,-86,-86,-86,-87,-86,-86,-86,-90,-88,-87,-87,-88,-88,-89,-86,-91,-89,-90,-90,-92,-92,-86,-85,-86,-98,-86,-85,-84,-90,-90,-91,-92,-85,-84,-85,-94,-92,-95,-97,-97,-84,-84,-84,-94,-98,-94,-93,-93,-84,-94,-98,-97,-99,-85,-84,-95,-93,-93,-92,-90,-91,-88,-87,-90,-87,-87,-88,-92,-95,-90,-94,-85,-87,-87,-92,-92,-88,-87,-88,-88,-85,-85,-96,-92,-92,-91,-90,-89,-92,-90,-85,-87,-94,-98,-92,-87,-87,-87,-90,-92,-87,-86,-86,-91,-95,-92,-91,-90,-90,-90,-89,-92,-92,-90,-90,-92,-93,-94,-86,-86,-86,-93,-95,-93,-95,-92,-93,-100,-94,-100,-83,-85,-85,-88,-86,-88,-92,-90,-90,-88,-86,-97,-90,-91,-100,-86,-87,-92,-93,-92,-99,-97,-96,-93,-87,-86,-86,-90,-94,-94,-90,-88,-92,-87,-86,-83,-90,-94,-100,-87,-88,-85,-88,-92,-87,-91,-87,-88,-88,-89,-88,-87,-88,-95,-86,-96,-96,-86,-86,-91,-90,-87,-86,-88,-84,-84,-85,-92,-98,-84,-85,-86,-93,-87,-86,-94,-103,-90,-91,-90,-90,-98,-94,-92,-86,-83,-87,-92
Medidas obtenidas:
Be11
	 Media: -89.4047619047619
	 Desv. Est.: 4.128000339533104
