Beacon,Potencias
Be11,-92,-85,-87,-79,-79,-79,-90,-99,-97,-88,-90,-88,-80,-98,-95,-93,-92,-90,-79,-79,-89,-86,-97,-90,-92,-95,-97,-94,-79,-80,-97,-85,-94,-96,-86,-87,-88,-86,-93,-96,-95,-95,-94,-94,-93,-97,-98,-80,-79,-80,-92,-91,-79,-79,-79,-92,-93,-99,-80,-79,-80,-90,-91,-94,-94,-92,-80,-95,-101,-92,-88,-87,-88,-88,-98,-92,-80,-80,-81,-82,-96,-84,-82,-80,-97,-80,-94,-86,-93,-94,-87,-91,-90,-80,-92,-94,-93,-92,-92,-92,-95,-82,-82,-91,-91,-91,-93,-82,-82,-82,-82,-90,-93,-97,-95,-94,-98,-98,-84,-86,-91,-86,-85,-92,-92,-94,-96,-98,-93,-86,-87,-92,-92,-95,-96,-93,-89,-95,-96,-96,-98,-98,-94,-90,-88,-88,-88,-99,-97,-91,-90,-92,-92,-92,-94,-94,-95,-94,-93,-94,-88,-88,-88,-92,-93,-95,-94,-86,-93,-90,-90,-90,-88,-91,-90,-88,-91,-92,-89,-93,-91,-90,-93,-91,-96,-95,-95,-93,-89,-93,-90,-90,-87,-89,-94,-93,-92,-91,-87,-90,-95,-99,-98,-90,-91,-92,-89,-93,-93,-90,-99,-97,-93,-86,-91,-87,-85,-96,-86,-91,-79,-79,-78,-79,-89,-91,-88,-90,-80,-97,-79,-79,-78,-88,-82,-91,-88,-88,-88,-85,-82,-82,-87,-86,-86,-87,-88,-85,-87,-86,-83,-84,-99,-92,-87,-86,-85,-84,-83,-85,-86,-91,-90,-97,-98,-78,-79,-79,-94,-93,-78,-78,-79,-80,-80,-91,-87,-90,-81,-80,-80,-81,-92,-91
Medidas obtenidas:
Be11
	 Media: -89.22887323943662
	 Desv. Est.: 5.7835282247019775
